% []
@RELATION base

@ATTRIBUTE Lines NUMERIC
@ATTRIBUTE Statements NUMERIC
@ATTRIBUTE Percent_Branch_Statements NUMERIC
@ATTRIBUTE Method_Call_Statements NUMERIC
@ATTRIBUTE Percent_Lines_with_Comments NUMERIC
@ATTRIBUTE Classes_and_interfaces NUMERIC
@ATTRIBUTE Methods_per_Class NUMERIC
@ATTRIBUTE Maximum_Complexity NUMERIC
@ATTRIBUTE Average_Block_Depth NUMERIC
@ATTRIBUTE Average_Complexity NUMERIC
@ATTRIBUTE Statements_at_block_level_0 NUMERIC
@ATTRIBUTE Statements_at_block_level_1 NUMERIC
@ATTRIBUTE Statements_at_block_level_2 NUMERIC
@ATTRIBUTE Statements_at_block_level_3 NUMERIC
@ATTRIBUTE Statements_at_block_level_4 NUMERIC
@ATTRIBUTE Statements_at_block_level_5 NUMERIC
@ATTRIBUTE Statements_at_block_level_6 NUMERIC
@ATTRIBUTE Statements_at_block_level_7 NUMERIC
@ATTRIBUTE Statements_at_block_level_3_percent NUMERIC
@ATTRIBUTE Statements_at_block_level_4_percent NUMERIC
@ATTRIBUTE Statements_at_block_level_5_percent NUMERIC
@ATTRIBUTE Statements_at_block_level_6_percent NUMERIC
@ATTRIBUTE Statements_at_block_level_7_percent NUMERIC
@ATTRIBUTE Statements_max_at_block NUMERIC
@ATTRIBUTE Statements_max_at_blockPercent NUMERIC
@ATTRIBUTE len_complexity NUMERIC
@ATTRIBUTE sum_complexity NUMERIC
@ATTRIBUTE mean_complexity NUMERIC
@ATTRIBUTE median_complexity NUMERIC
@ATTRIBUTE var_complexity NUMERIC
@ATTRIBUTE max_complexity NUMERIC
@ATTRIBUTE min_complexity NUMERIC
@ATTRIBUTE len_Statements NUMERIC
@ATTRIBUTE sum_Statements NUMERIC
@ATTRIBUTE mean_Statements NUMERIC
@ATTRIBUTE median_Statements NUMERIC
@ATTRIBUTE var_Statements NUMERIC
@ATTRIBUTE max_Statements NUMERIC
@ATTRIBUTE min_Statements NUMERIC
@ATTRIBUTE len_depth NUMERIC
@ATTRIBUTE sum_depth NUMERIC
@ATTRIBUTE mean_depth NUMERIC
@ATTRIBUTE median_depth NUMERIC
@ATTRIBUTE var_depth NUMERIC
@ATTRIBUTE max_depth NUMERIC
@ATTRIBUTE min_depth NUMERIC
@ATTRIBUTE len_Calls NUMERIC
@ATTRIBUTE sum_Calls NUMERIC
@ATTRIBUTE mean_Calls NUMERIC
@ATTRIBUTE median_Calls NUMERIC
@ATTRIBUTE var_Calls NUMERIC
@ATTRIBUTE max_Calls NUMERIC
@ATTRIBUTE min_Calls NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
226,115,0.9,123,10.2,1,4.0,1,2.61,1.0,27,12,7,2,67,0,0,0,0.0173913043478,0.582608695652,0.0,0.0,0.0,67,0.582608695652,3,3,1.0,1.0,0.0,1,1,3,6,2.0,1.0,2.0,4,1,3,6,2.0,2.0,0.0,2,2,3,6,2.0,1.0,2.0,4,1,bugged
69,36,0,24,24.6,1,4.0,1,1.25,1.0,11,5,20,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,20,0.555555555556,4,4,1.0,1.0,0.0,1,1,4,20,5.0,4.0,6.0,9,3,4,8,2.0,2.0,0.0,2,2,4,24,6.0,5.0,9.0,11,3,valid
74,38,23.7,33,28.4,1,1.0,10,3.03,10.0,6,1,2,7,21,1,0,0,0.184210526316,0.552631578947,0.0263157894737,0.0,0.0,21,0.552631578947,1,10,10.0,10.0,0.0,10,10,1,31,31.0,31.0,0.0,31,31,1,5,5.0,5.0,0.0,5,5,1,33,33.0,33.0,0.0,33,33,valid
53,14,0,2,49.1,1,3.0,1,1.0,1.0,5,4,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.357142857143,3,3,1.0,1.0,0.0,1,1,3,5,1.66666666667,2.0,0.222222222222,2,1,3,6,2.0,2.0,0.0,2,2,3,2,0.666666666667,1.0,0.222222222222,1,0,valid
62,34,0,39,27.4,1,2.0,1,1.62,1.0,4,5,25,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,25,0.735294117647,2,2,1.0,1.0,0.0,1,1,2,25,12.5,12.5,0.25,13,12,2,4,2.0,2.0,0.0,2,2,2,39,19.5,19.5,30.25,25,14,valid
67,34,0,21,25.4,1,4.0,1,1.21,1.0,11,5,18,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,18,0.529411764706,4,4,1.0,1.0,0.0,1,1,4,18,4.5,4.5,1.25,6,3,4,8,2.0,2.0,0.0,2,2,4,21,5.25,4.5,5.1875,9,3,valid
198,26,0,0,67.2,2,11.0,0,0.88,0.0,3,23,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,0.884615384615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
107,65,6.2,69,18.7,1,4.0,3,2.25,2.0,10,6,10,36,3,0,0,0,0.553846153846,0.0461538461538,0.0,0.0,0.0,36,0.553846153846,4,8,2.0,2.0,1.0,3,1,4,49,12.25,7.0,176.1875,34,1,4,12,3.0,3.0,1.0,4,2,4,69,17.25,4.5,618.6875,60,0,valid
403,155,0,159,28.3,2,0.5,7,1.88,7.0,40,2,49,64,0,0,0,0,0.412903225806,0.0,0.0,0.0,0.0,64,0.412903225806,1,7,7.0,7.0,0.0,7,7,1,64,64.0,64.0,0.0,64,64,1,3,3.0,3.0,0.0,3,3,1,91,91.0,91.0,0.0,91,91,valid
125,70,5.7,65,27.2,1,4.0,3,2.17,2.0,11,8,12,36,3,0,0,0,0.514285714286,0.0428571428571,0.0,0.0,0.0,36,0.514285714286,4,8,2.0,2.0,1.0,3,1,4,51,12.75,9.5,138.1875,31,1,4,12,3.0,3.0,1.0,4,2,4,65,16.25,5.5,490.1875,54,0,valid
377,254,2.4,187,8,19,1.95,4,3.02,1.32,14,41,42,18,143,14,0,0,0.0708661417323,0.562992125984,0.0551181102362,0.0,0.0,143,0.562992125984,37,49,1.32432432432,1.0,0.651570489408,4,1,37,334,9.02702702703,8.0,18.6749452155,21,2,37,152,4.10810810811,4.0,0.258582907232,5,2,37,364,9.83783783784,7.0,31.4872169467,21,2,valid
220,143,2.1,134,7.7,4,4.0,4,2.22,1.19,3,14,100,11,6,8,1,0,0.0769230769231,0.041958041958,0.0559440559441,0.00699300699301,0.0,100,0.699300699301,16,19,1.1875,1.0,0.52734375,4,1,16,114,7.125,8.0,30.234375,16,1,16,43,2.6875,2.0,1.08984375,6,2,16,131,8.1875,6.5,53.15234375,16,0,valid
138,85,2.4,90,13,1,8.0,3,1.73,1.25,9,8,65,3,0,0,0,0,0.0352941176471,0.0,0.0,0.0,0.0,65,0.764705882353,8,10,1.25,1.0,0.4375,3,1,8,68,8.5,7.0,18.5,17,4,8,17,2.125,2.0,0.109375,3,2,8,90,11.25,10.0,61.9375,27,3,valid
211,122,1.6,134,19.9,1,9.0,2,1.8,1.22,14,10,84,14,0,0,0,0,0.114754098361,0.0,0.0,0.0,0.0,84,0.688524590164,9,11,1.22222222222,1.0,0.172839506173,2,1,9,98,10.8888888889,13.0,20.3209876543,17,2,9,20,2.22222222222,2.0,0.172839506173,3,2,9,134,14.8888888889,18.0,70.7654320988,28,2,valid
194,97,0,104,14.4,4,2.75,1,2.54,1.0,16,4,13,47,12,6,0,0,0.484536082474,0.123711340206,0.0618556701031,0.0,0.0,47,0.484536082474,9,9,1.0,1.0,0.0,1,1,9,15,1.66666666667,1.0,0.888888888889,4,1,9,27,3.0,3.0,0.0,3,3,9,11,1.22222222222,0.0,5.95061728395,8,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
125,55,9.1,38,32,5,1.8,5,2.25,1.67,6,14,20,8,6,1,2,2,0.145454545455,0.109090909091,0.0181818181818,0.0363636363636,0.0363636363636,20,0.363636363636,9,15,1.66666666667,1.0,1.55555555556,5,1,9,17,1.88888888889,1.0,2.0987654321,5,1,9,32,3.55555555556,4.0,2.24691358025,7,2,9,22,2.44444444444,2.0,10.2469135802,11,0,valid
65,8,0,0,73.8,1,5.0,0,0.63,0.0,3,5,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
163,83,4.8,49,17.8,3,3.0,3,1.67,1.44,20,10,39,10,6,0,0,0,0.120481927711,0.0722891566265,0.0,0.0,0.0,39,0.469879518072,9,13,1.44444444444,1.0,0.469135802469,3,1,9,50,5.55555555556,3.0,14.024691358,12,2,9,27,3.0,3.0,0.888888888889,4,2,9,46,5.11111111111,3.0,13.6543209877,14,2,valid
274,142,4.2,121,18.2,1,3.0,5,2.7,3.0,31,14,24,15,13,45,0,0,0.105633802817,0.0915492957746,0.316901408451,0.0,0.0,45,0.316901408451,2,6,3.0,3.0,4.0,5,1,2,31,15.5,15.5,132.25,27,4,2,6,3.0,3.0,1.0,4,2,2,35,17.5,17.5,182.25,31,4,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
56,19,0,4,48.2,1,2.0,1,1.21,1.0,4,7,8,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,0.421052631579,2,2,1.0,1.0,0.0,1,1,2,8,4.0,4.0,0.0,4,4,2,4,2.0,2.0,0.0,2,2,2,4,2.0,2.0,0.0,2,2,valid
189,88,0,93,24.3,2,2.0,1,2.21,1.0,17,4,24,31,13,0,0,0,0.352272727273,0.147727272727,0.0,0.0,0.0,31,0.352272727273,2,2,1.0,1.0,0.0,1,1,2,3,1.5,1.5,0.25,2,1,2,4,2.0,2.0,0.0,2,2,2,3,1.5,1.5,0.25,2,1,valid
144,50,2,29,41.7,1,13.0,2,1.24,1.08,13,14,21,2,0,0,0,0,0.04,0.0,0.0,0.0,0.0,21,0.42,13,14,1.07692307692,1.0,0.0710059171598,2,1,13,23,1.76923076923,1.0,2.63905325444,7,1,13,27,2.07692307692,2.0,0.0710059171598,3,2,13,29,2.23076923077,2.0,2.63905325444,7,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
83,46,2.2,30,20.5,1,5.0,2,1.54,1.2,11,6,22,7,0,0,0,0,0.152173913043,0.0,0.0,0.0,0.0,22,0.478260869565,5,6,1.2,1.0,0.16,2,1,5,29,5.8,5.0,11.36,12,2,5,11,2.2,2.0,0.16,3,2,5,30,6.0,7.0,6.8,9,2,valid
101,34,2.9,13,48.5,1,4.0,2,1.46,1.5,11,6,9,9,0,0,0,0,0.264705882353,0.0,0.0,0.0,0.0,11,0.323529411765,4,6,1.5,1.5,0.25,2,1,4,17,4.25,3.5,6.1875,8,2,4,10,2.5,2.5,0.25,3,2,4,13,3.25,3.0,3.6875,6,1,valid
99,40,5,15,23.2,2,9.5,2,1.47,1.33,7,9,22,2,0,0,0,0,0.05,0.0,0.0,0.0,0.0,22,0.55,6,8,1.33333333333,1.0,0.222222222222,2,1,6,10,1.66666666667,0.5,4.22222222222,5,0,6,8,1.33333333333,1.0,1.88888888889,3,0,6,11,1.83333333333,0.0,12.1388888889,8,-2,valid
61,30,6.7,28,29.5,1,3.0,2,1.33,1.5,7,11,7,5,0,0,0,0,0.166666666667,0.0,0.0,0.0,0.0,11,0.366666666667,2,3,1.5,1.5,0.25,2,1,2,11,5.5,5.5,0.25,6,5,2,6,3.0,3.0,0.0,3,3,2,12,6.0,6.0,9.0,9,3,valid
44,6,0,2,70.5,1,2.0,1,1.0,1.0,2,2,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2,0.333333333333,2,2,1.0,1.0,0.0,1,1,2,2,1.0,1.0,0.0,1,1,2,4,2.0,2.0,0.0,2,2,2,2,1.0,1.0,0.0,1,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
64,27,11.1,6,31.3,1,3.0,4,1.56,2.0,8,5,7,5,2,0,0,0,0.185185185185,0.0740740740741,0.0,0.0,0.0,8,0.296296296296,3,6,2.0,1.0,2.0,4,1,3,14,4.66666666667,1.0,26.8888888889,12,1,3,8,2.66666666667,2.0,0.888888888889,4,2,3,6,2.0,0.0,8.0,6,0,valid
72,13,0,2,62.5,1,5.0,1,0.85,1.0,5,5,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.384615384615,5,5,1.0,1.0,0.0,1,1,5,3,0.6,1.0,0.24,1,0,5,6,1.2,2.0,0.96,2,0,5,2,0.4,0.0,0.24,1,0,valid
179,131,1.5,145,9.5,3,1.67,3,3.07,1.8,24,6,6,2,91,4,0,0,0.0152671755725,0.69465648855,0.030534351145,0.0,0.0,91,0.69465648855,5,9,1.8,1.0,0.96,3,1,5,193,38.6,46.0,358.64,51,1,5,20,4.0,4.0,1.2,5,2,5,287,57.4,64.0,840.24,79,1,valid
228,78,3.8,79,26.3,1,4.0,3,2.14,1.67,13,13,6,44,3,0,0,0,0.564102564103,0.0384615384615,0.0,0.0,0.0,44,0.564102564103,3,5,1.66666666667,1.0,0.888888888889,3,1,3,14,4.66666666667,1.0,34.8888888889,13,0,3,6,2.0,2.0,2.66666666667,4,0,3,12,4.0,1.0,24.6666666667,11,0,valid
382,210,19,101,22.3,3,5.67,15,2.72,3.94,17,12,58,61,51,9,2,0,0.290476190476,0.242857142857,0.0428571428571,0.00952380952381,0.0,61,0.290476190476,17,67,3.94117647059,3.0,13.23183391,15,1,17,154,9.05882352941,7.0,102.290657439,39,1,17,68,4.0,4.0,0.941176470588,6,3,17,99,5.82352941176,2.0,49.6747404844,22,0,bugged
714,304,10.9,280,25.5,4,4.0,11,2.37,3.2,24,38,100,110,20,11,4,0,0.361842105263,0.0657894736842,0.0361842105263,0.0131578947368,0.0,110,0.361842105263,15,48,3.2,2.0,7.89333333333,11,1,15,144,9.6,8.0,73.3066666667,34,1,15,56,3.73333333333,3.0,1.66222222222,6,2,15,149,9.93333333333,8.0,78.4622222222,30,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
121,64,0,77,26.4,1,5.0,1,1.56,1.0,11,6,47,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,47,0.734375,5,5,1.0,1.0,0.0,1,1,5,47,9.4,12.0,31.04,17,2,5,10,2.0,2.0,0.0,2,2,5,77,15.4,21.0,111.44,29,2,valid
631,309,24.6,189,23,1,23.0,25,3.05,4.61,44,26,60,51,56,29,29,13,0.165048543689,0.181229773463,0.0938511326861,0.0938511326861,0.042071197411,60,0.194174757282,23,106,4.60869565217,4.0,36.0642722117,25,1,23,232,10.0869565217,7.0,237.383742911,60,1,23,82,3.5652173913,4.0,2.33270321361,8,2,23,181,7.86956521739,5.0,144.026465028,49,0,valid
199,117,0,139,22.1,1,1.0,1,1.77,1.0,13,1,103,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,103,0.880341880342,1,1,1.0,1.0,0.0,1,1,1,103,103.0,103.0,0.0,103,103,1,2,2.0,2.0,0.0,2,2,1,139,139.0,139.0,0.0,139,139,valid
106,50,0,34,27.4,1,6.0,1,1.42,1.0,11,7,32,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,32,0.64,6,6,1.0,1.0,0.0,1,1,6,32,5.33333333333,5.0,2.22222222222,8,3,6,12,2.0,2.0,0.0,2,2,6,34,5.66666666667,6.0,2.22222222222,7,3,valid
133,76,7.9,76,12.8,1,2.0,10,1.61,10.0,17,2,51,6,0,0,0,0,0.0789473684211,0.0,0.0,0.0,0.0,51,0.671052631579,1,10,10.0,10.0,0.0,10,10,1,16,16.0,16.0,0.0,16,16,1,3,3.0,3.0,0.0,3,3,1,16,16.0,16.0,0.0,16,16,valid
105,39,10.3,11,38.1,1,6.0,5,1.44,1.67,12,10,8,6,3,0,0,0,0.153846153846,0.0769230769231,0.0,0.0,0.0,12,0.307692307692,6,10,1.66666666667,1.0,2.22222222222,5,1,6,17,2.83333333333,1.0,15.1388888889,11,0,6,10,1.66666666667,2.0,1.88888888889,4,0,6,11,1.83333333333,0.0,13.4722222222,10,0,valid
98,27,7.4,6,49,1,5.0,2,1.22,1.4,7,11,5,4,0,0,0,0,0.148148148148,0.0,0.0,0.0,0.0,11,0.407407407407,5,7,1.4,1.0,0.24,2,1,5,9,1.8,1.0,3.36,4,0,5,8,1.6,2.0,1.84,3,0,5,6,1.2,0.0,2.16,3,0,valid
58,21,4.8,5,36.2,1,3.0,2,1.29,1.33,7,5,5,4,0,0,0,0,0.190476190476,0.0,0.0,0.0,0.0,7,0.333333333333,3,4,1.33333333333,1.0,0.222222222222,2,1,3,9,3.0,1.0,12.6666666667,8,0,3,5,1.66666666667,2.0,1.55555555556,3,0,3,5,1.66666666667,0.0,5.55555555556,5,0,valid
194,75,6.7,86,26.8,2,1.5,5,2.75,3.0,15,11,7,8,13,21,0,0,0.106666666667,0.173333333333,0.28,0.0,0.0,21,0.28,2,6,3.0,3.0,4.0,5,1,2,13,6.5,6.5,30.25,12,1,2,8,4.0,4.0,1.0,5,3,2,19,9.5,9.5,90.25,19,0,valid
181,67,16.4,48,31.5,4,2.5,5,2.38,2.5,8,13,19,12,8,9,0,0,0.179104477612,0.119402985075,0.134328358209,0.0,0.0,19,0.283582089552,10,25,2.5,2.0,2.65,5,1,10,52,5.2,4.0,20.16,12,1,10,37,3.7,4.0,1.81,5,2,10,54,5.4,5.0,28.64,14,0,valid
1143,696,2.2,749,11.5,3,4.67,4,3.23,2.17,47,15,222,124,26,264,0,0,0.17816091954,0.0373563218391,0.379310344828,0.0,0.0,264,0.379310344828,12,26,2.16666666667,2.0,0.638888888889,4,1,12,278,23.1666666667,28.0,76.3055555556,28,3,12,35,2.91666666667,3.0,0.243055555556,4,2,12,276,23.0,27.0,93.8333333333,33,3,valid
109,12,0,0,74.3,1,9.0,0,0.75,0.0,3,9,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
75,41,0,33,22.7,1,4.0,1,1.24,1.0,13,5,23,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,23,0.560975609756,4,4,1.0,1.0,0.0,1,1,4,23,5.75,6.0,3.6875,8,3,4,8,2.0,2.0,0.0,2,2,4,33,8.25,8.0,19.6875,14,3,valid
53,14,0,2,49.1,1,3.0,1,1.0,1.0,5,4,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,5,0.357142857143,3,3,1.0,1.0,0.0,1,1,3,5,1.66666666667,2.0,0.222222222222,2,1,3,6,2.0,2.0,0.0,2,2,3,2,0.666666666667,1.0,0.222222222222,1,0,valid
178,108,1.9,93,16.3,1,5.0,3,1.67,1.5,21,6,70,10,1,0,0,0,0.0925925925926,0.00925925925926,0.0,0.0,0.0,70,0.648148148148,4,6,1.5,1.0,0.75,3,1,4,26,6.5,4.0,24.75,15,3,4,10,2.5,2.0,0.75,4,2,4,28,7.0,4.5,27.5,16,3,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
162,78,15.4,38,23.5,1,7.0,11,1.97,3.67,17,10,23,16,10,2,0,0,0.205128205128,0.128205128205,0.025641025641,0.0,0.0,23,0.294871794872,6,22,3.66666666667,2.0,12.8888888889,11,1,6,20,3.33333333333,2.0,7.22222222222,8,1,6,17,2.83333333333,2.5,1.13888888889,5,2,6,17,2.83333333333,2.0,7.80555555556,7,0,valid
338,169,10.1,162,22.8,1,4.0,12,2.02,7.67,27,12,77,37,16,0,0,0,0.218934911243,0.094674556213,0.0,0.0,0.0,77,0.455621301775,3,23,7.66666666667,10.0,22.8888888889,12,1,3,94,31.3333333333,40.0,390.222222222,50,4,3,10,3.33333333333,4.0,0.888888888889,4,2,3,104,34.6666666667,45.0,594.888888889,58,1,valid
112,32,0,35,35.7,1,0.0,0,1.16,0.0,12,3,17,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,17,0.53125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
64,27,11.1,6,31.3,1,3.0,4,1.56,2.0,8,5,7,5,2,0,0,0,0.185185185185,0.0740740740741,0.0,0.0,0.0,8,0.296296296296,3,6,2.0,1.0,2.0,4,1,3,14,4.66666666667,1.0,26.8888888889,12,1,3,8,2.66666666667,2.0,0.888888888889,4,2,3,6,2.0,0.0,8.0,6,0,valid
