% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
38,5386,2245,38,38,141.736842105,59.0789473684,141.736842105,59.0789473684,25,10,297,7718637415.89,-11033321752.2,bugged
1,87,2,1,1,87.0,2.0,87.0,2.0,0,1,119,208818342.765,-9755309.57234,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,13,0.0,-58968705.6739,valid
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,2,385820829.675,-9818950.77312,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,0,1,119,827903311.905,-9543522.93317,valid
5,87,93,5,5,17.4,18.6,17.4,18.6,0,2,48,-14744151.504,-457068389.82,valid
5,236,42,5,5,47.2,8.4,47.2,8.4,2,3,106,476747203.401,-206416326.428,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1002,2,1,1,1002.0,2.0,1002.0,2.0,0,1,53,2457262415.76,-9564656.78111,valid
5,1017,1063,5,5,203.4,212.6,203.4,212.6,0,1,106,-113043613.709,-5224649337.27,valid
4,303,40,4,4,75.75,10.0,75.75,10.0,2,1,90,646258825.826,-196514481.527,valid
2,58,5,2,2,29.0,2.5,29.0,2.5,0,2,116,130204915.203,-24522954.0027,valid
1,103,2,1,1,103.0,2.0,103.0,2.0,0,1,29,248204008.909,-9823662.97503,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
41,2744,1704,41,41,66.9268292683,41.5609756098,66.9268292683,41.5609756098,10,18,372,2555307570.17,-8373044969.38,bugged
10,872,105,10,10,87.2,10.5,87.2,10.5,0,6,174,1884816905.92,-515913844.406,valid
5,311,239,5,5,62.2,47.8,62.2,47.8,4,5,153,176936399.109,-1174621759.95,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,1155,449,6,6,192.5,74.8333333333,192.5,74.8333333333,0,2,145,1734896250.56,-2206713666.91,valid
8,615,381,8,8,76.875,47.625,76.875,47.625,0,4,173,574945648.769,-1872073587.24,valid
5,732,170,5,5,146.4,34.0,146.4,34.0,0,4,159,1381113274.8,-835511905.419,valid
5,159,63,5,5,31.8,12.6,31.8,12.6,0,4,192,235856125.601,-309527323.893,valid
1,28,28,1,1,28.0,28.0,28.0,28.0,0,1,130,0.0,-137610807.096,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1017,7,2,2,508.5,3.5,508.5,3.5,1,2,55,2481903837.31,-34204836.2275,valid
1,742,2,1,1,742.0,2.0,742.0,2.0,0,1,30,1818554160.8,-9814344.89708,valid
18,1169,496,18,18,64.9444444444,27.5555555556,64.9444444444,27.5555555556,4,11,151,1653511314.3,-2437122495.15,bugged
1,151,2,1,1,151.0,2.0,151.0,2.0,0,1,71,366130188.005,-9787691.85208,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,130,0.0,-19658686.7281,valid
2,1605,287,2,2,802.5,143.5,802.5,143.5,0,1,125,3237914227.49,-1409035807.54,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,231,54,5,5,46.2,10.8,46.2,10.8,2,3,166,434940621.063,-265353794.614,valid
3,60,49,3,3,20.0,16.3333333333,20.0,16.3333333333,2,3,151,27031357.9796,-240818246.771,valid
3,20,10,3,3,6.66666666667,3.33333333333,6.66666666667,3.33333333333,2,1,95,24574223.969,-49147533.8663,bugged
1,243,2,1,1,243.0,2.0,243.0,2.0,0,1,38,592063079.933,-9625892.16057,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,195,18,2,2,97.5,9.0,97.5,9.0,0,1,125,434833738.35,-88292423.6492,valid
2,446,26,2,2,223.0,13.0,223.0,13.0,1,1,29,1032135482.59,-127763824.418,valid
3,524,6,3,3,174.666666667,2.0,174.666666667,2.0,2,2,66,1272939772.5,-29430407.6991,valid
2,1240,25,2,2,620.0,12.5,620.0,12.5,0,1,103,2985609347.97,-122579184.946,valid
5,126,53,5,5,25.2,10.6,25.2,10.6,0,4,194,179352301.245,-260404305.574,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1134,73,2,2,567.0,36.5,567.0,36.5,0,1,125,2606544192.96,-357785439.965,valid
4,112,76,4,4,28.0,19.0,28.0,19.0,0,3,128,88438608.9293,-373401466.07,valid
3,251,22,3,3,83.6666666667,7.33333333333,83.6666666667,7.33333333333,0,2,139,562720653.132,-108075824.799,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,311,50,3,3,103.666666667,16.6666666667,103.666666667,16.6666666667,1,3,103,641353119.194,-245669101.324,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
7,251,126,7,7,35.8571428571,18.0,35.8571428571,18.0,1,3,167,307113357.927,-619084875.567,valid
2,351,114,2,2,175.5,57.0,175.5,57.0,1,1,79,582366466.292,-560189292.397,valid
6,185,148,6,6,30.8333333333,24.6666666667,30.8333333333,24.6666666667,0,4,132,90895304.5301,-727176539.996,valid
1,16,16,1,1,16.0,16.0,16.0,16.0,0,1,130,0.0,-78634746.9122,valid
2,765,55,2,2,382.5,27.5,382.5,27.5,1,2,99,1744672480.33,-270142683.184,valid
8,1015,49,8,8,126.875,6.125,126.875,6.125,5,6,125,2373821919.5,-240658496.725,valid
6,72,100,6,6,12.0,16.6666666667,12.0,16.6666666667,5,3,112,-68808855.4036,-491495696.57,bugged
24,3185,1777,24,24,132.708333333,74.0416666667,132.708333333,74.0416666667,16,7,224,3460036506.13,-8733657241.2,bugged
15,604,374,15,15,40.2666666667,24.9333333333,40.2666666667,24.9333333333,4,4,167,565081873.506,-1837553482.93,valid
2,477,54,2,2,238.5,27.0,238.5,27.0,1,1,81,1039415257.99,-265268650.023,valid
2,391,6,2,2,195.5,3.0,195.5,3.0,0,2,35,946136292.836,-29478497.7795,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,255,2,1,1,255.0,2.0,255.0,2.0,0,1,30,621748922.545,-9824662.44865,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,130,0.0,-58976060.1842,valid
13,1594,253,13,13,122.615384615,19.4615384615,122.615384615,19.4615384615,0,8,216,3295300232.89,-1243024207.8,valid
2,367,86,2,2,183.5,43.0,183.5,43.0,0,2,2,690547431.536,-422673605.269,valid
5,508,42,5,5,101.6,8.4,101.6,8.4,3,1,112,1145079660.11,-206284074.125,valid
1,607,2,1,1,607.0,2.0,607.0,2.0,0,1,119,1486295263.21,-9318289.52326,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,130,0.0,-19658686.7281,valid
2,58,5,2,2,29.0,2.5,29.0,2.5,0,2,116,130204915.203,-24522954.0027,valid
8,411,98,8,8,51.375,12.25,51.375,12.25,1,6,164,769016362.857,-481421204.08,valid
23,2894,1191,23,23,125.826086957,51.7826086957,125.826086957,51.7826086957,6,11,265,4184340161.48,-5852186823.53,bugged
7,252,151,7,7,36.0,21.5714285714,36.0,21.5714285714,6,3,168,248203226.303,-742129156.607,valid
1,83,2,1,1,83.0,2.0,83.0,2.0,0,1,32,199034774.93,-9803981.20368,valid
2,487,82,2,2,243.5,41.0,243.5,41.0,1,1,81,995184436.48,-402881590.779,valid
3,558,242,3,3,186.0,80.6666666667,186.0,80.6666666667,1,1,91,776489101.574,-1189225749.62,valid
1,95,2,1,1,95.0,2.0,95.0,2.0,0,1,10,228537717.195,-9817303.2256,valid
2,382,45,2,2,191.0,22.5,191.0,22.5,0,1,125,827903174.06,-220819006.973,valid
8,1829,1059,8,8,228.625,132.375,228.625,132.375,0,6,78,1892064906.12,-5204336027.1,valid
2,147,14,2,2,73.5,7.0,73.5,7.0,1,1,65,326835342.573,-68791764.8097,valid
1,259,2,1,1,259.0,2.0,259.0,2.0,0,1,39,631550678.936,-9795871.66521,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
17,1657,532,17,17,97.4705882353,31.2941176471,97.4705882353,31.2941176471,11,6,159,2764604085.77,-2614626244.09,bugged
2,425,6,2,2,212.5,3.0,212.5,3.0,1,2,49,1029668594.68,-29454243.6252,valid
2,251,4,2,2,125.5,2.0,125.5,2.0,1,1,52,606990993.451,-19641641.209,valid
9,3685,484,9,9,409.444444444,53.7777777778,409.444444444,53.7777777778,0,5,158,7866446895.1,-2378714142.25,valid
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,5,385736373.907,-9732343.26608,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,351,2,1,1,351.0,2.0,351.0,2.0,0,1,3,857670088.182,-9823261.62897,valid
6,431,24,6,6,71.8333333333,4.0,71.8333333333,4.0,4,3,76,1000105631.09,-117844768.467,valid
3,125,31,3,3,41.6666666667,10.3333333333,41.6666666667,10.3333333333,2,2,82,231004905.82,-152357649.926,valid
8,955,257,8,8,119.375,32.125,119.375,32.125,2,6,154,1714909408.43,-1262560440.33,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,130,0.0,-58976060.1842,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
22,5095,1668,22,22,231.590909091,75.8181818182,231.590909091,75.8181818182,17,8,258,8421293173.23,-8197248979.8,bugged
10,812,423,10,10,81.2,42.3,81.2,42.3,3,8,33,955558797.584,-2078379553.7,valid
2,534,10,2,2,267.0,5.0,267.0,5.0,1,2,37,1287729777.74,-49135864.5881,valid
1,127,2,1,1,127.0,2.0,127.0,2.0,0,1,3,307181924.844,-9820895.35802,valid
6,850,130,6,6,141.666666667,21.6666666667,141.666666667,21.6666666667,0,5,180,1769229821.89,-638738390.957,valid
3,1060,386,3,3,353.333333333,128.666666667,353.333333333,128.666666667,1,3,16,1656354787.75,-1897174252.52,bugged
2,735,17,2,2,367.5,8.5,367.5,8.5,1,2,37,1764485169.56,-83536175.0126,valid
3,575,157,3,3,191.666666667,52.3333333333,191.666666667,52.3333333333,2,2,43,1027157892.03,-771512022.829,valid
3,60,16,3,3,20.0,5.33333333333,20.0,5.33333333333,1,3,23,108130603.805,-78634386.7301,valid
5,423,38,5,5,84.6,7.6,84.6,7.6,4,2,156,946065410.544,-186682943.878,valid
3,65,12,3,3,21.6666666667,4.0,21.6666666667,4.0,0,2,161,130204915.203,-58919543.9165,valid
6,371,50,6,6,61.8333333333,8.33333333333,61.8333333333,8.33333333333,0,2,205,788799327.682,-245674556.394,valid
1,432,2,1,1,432.0,2.0,432.0,2.0,0,1,30,1056727417.76,-9820912.53771,valid
2,159,6,2,2,79.5,3.0,79.5,3.0,1,2,57,375948206.437,-29435360.9752,valid
2,28,20,2,2,14.0,10.0,14.0,10.0,1,2,141,19659701.4144,-98293427.9288,bugged
5,232,168,5,5,46.4,33.6,46.4,33.6,0,4,171,157271546.036,-825674743.702,valid
2,16,12,2,2,8.0,6.0,8.0,6.0,1,2,133,9829805.15171,-58976681.6767,bugged
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,71,297327199.655,-9795454.14431,valid
1,53,127,1,1,53.0,127.0,53.0,127.0,0,1,30,-181855416.08,-624207995.927,valid
3,142,42,3,3,47.3333333333,14.0,47.3333333333,14.0,2,2,131,245748393.958,-206414967.144,bugged
7,213,185,7,7,30.4285714286,26.4285714286,30.4285714286,26.4285714286,0,4,185,68810070.6209,-909228654.311,valid
3,228,117,3,3,76.0,39.0,76.0,39.0,0,2,94,272714117.688,-574880559.869,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,235,12,4,4,58.75,3.0,58.75,3.0,0,4,127,547978452.122,-58927968.7517,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,0,1,16,867460266.998,-9782881.64247,valid
2,206,57,2,2,103.0,28.5,103.0,28.5,0,2,93,366084162.029,-280016733.655,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,130,0.0,-39317373.4561,valid
2,351,18,2,2,175.5,9.0,175.5,9.0,0,1,11,818350014.328,-88463885.3323,valid
1,83,2,1,1,83.0,2.0,83.0,2.0,0,1,38,198992155.496,-9759257.10686,valid
1,227,2,1,1,227.0,2.0,227.0,2.0,0,1,39,552914018.523,-9800069.12965,valid
4,3037,31,4,4,759.25,7.75,759.25,7.75,3,2,12,7386756212.18,-151795088.065,valid
1,87,2,1,1,87.0,2.0,87.0,2.0,0,1,71,208866214.634,-9805434.23431,valid
5,227,54,5,5,45.4,10.8,45.4,10.8,2,3,166,425111454.485,-265354735.271,valid
5,137,744,5,5,27.4,148.8,27.4,148.8,4,1,130,-1491653391.34,-3656709352.36,bugged
2,303,6,2,2,151.5,3.0,151.5,3.0,0,1,6,729819708.674,-29421911.8862,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,6,425090665.559,-9767213.5726,valid
1,88,88,1,1,88.0,88.0,88.0,88.0,0,1,6,0.0,-432462179.991,valid
1,131,2,1,1,131.0,2.0,131.0,2.0,0,1,119,316912543.726,-9718330.9528,valid
3,110,53,3,3,36.6666666667,17.6666666667,36.6666666667,17.6666666667,0,2,118,140031745.754,-260363610.533,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,15,0.0,-39318426.1772,valid
6,2781,1204,6,6,463.5,200.666666667,463.5,200.666666667,0,2,135,3875253503.06,-5917394711.32,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,35,277620620.88,-9747370.11854,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
13,1940,440,13,13,149.230769231,33.8461538462,149.230769231,33.8461538462,6,12,129,3685278651.35,-2161384302.57,bugged
3,72,44,3,3,24.0,14.6666666667,24.0,14.6666666667,2,3,154,68806597.4358,-216246359.79,valid
7,375,76,7,7,53.5714285714,10.8571428571,53.5714285714,10.8571428571,2,4,110,734768677.285,-373505183.298,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,130,0.0,-19658686.7281,valid
5,566,38,5,5,113.2,7.6,113.2,7.6,4,2,77,1297510776.7,-186700881.501,valid
1,127,2,1,1,127.0,2.0,127.0,2.0,0,1,21,307171695.997,-9810339.18799,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,0,1,99,238357289.509,-9806355.64791,valid
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,32,297323552.673,-9791686.6009,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,130,0.0,-39317373.4561,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,772,37,2,2,386.0,18.5,386.0,18.5,0,1,9,1806267367.26,-181841062.756,valid
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,21,523420569.979,-9796854.00891,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,209,16,3,3,69.6666666667,5.33333333333,69.6666666667,5.33333333333,0,2,92,474204436.265,-78527509.7174,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,130,0.0,-19658686.7281,valid
8,1260,597,8,8,157.5,74.625,157.5,74.625,0,5,167,1629260045.68,-2934093147.51,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,38,395617866.188,-9785065.30542,valid
2,40,16,2,2,20.0,8.0,20.0,8.0,1,2,133,58978830.9103,-78634781.5657,valid
3,351,38,3,3,117.0,12.6666666667,117.0,12.6666666667,2,1,56,769154306.732,-186708574.616,bugged
2,727,7,2,2,363.5,3.5,363.5,3.5,0,1,6,1769408983.18,-34394875.7972,valid
2,45,55,2,2,22.5,27.5,22.5,27.5,1,2,10,-24574565.425,-270320443.652,valid
2,546,6,2,2,273.0,3.0,273.0,3.0,0,1,125,1326610648.16,-29026463.2512,valid
1,83,2,1,1,83.0,2.0,83.0,2.0,0,1,119,198991597.223,-9758671.26502,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
10,407,88,10,10,40.7,8.8,40.7,8.8,3,8,117,783837565.267,-432365389.606,bugged
4,781,84,4,4,195.25,21.0,195.25,21.0,2,2,127,1712736680.64,-412676135.575,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,99,346478121.863,-9796008.42203,valid
4,143,16,4,4,35.75,4.0,35.75,4.0,1,2,139,312084114.751,-78616642.5599,valid
1,492,2,1,1,492.0,2.0,492.0,2.0,0,1,119,1203776328.88,-9414938.18796,valid
19,2088,890,19,19,109.894736842,46.8421052632,109.894736842,46.8421052632,7,10,214,2943521529.83,-4373059325.26,bugged
8,276,147,8,8,34.5,18.375,34.5,18.375,0,3,126,317021472.215,-722492878.878,valid
3,66,33,3,3,22.0,11.0,22.0,11.0,0,3,120,81064198.5081,-162126780.226,valid
1,203,2,1,1,203.0,2.0,203.0,2.0,0,1,21,493915432.54,-9781706.83898,valid
2,155,6,2,2,77.5,3.0,77.5,3.0,1,2,61,366162661.508,-29481098.9034,valid
2,435,22,2,2,217.5,11.0,217.5,11.0,1,2,41,1014871780.92,-108035448.004,valid
2,151,4,2,2,75.5,2.0,75.5,2.0,1,1,36,361211538.107,-19613412.5869,valid
1,91,2,1,1,91.0,2.0,91.0,2.0,0,1,6,218709164.24,-9818903.63007,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,94,9,4,4,23.5,2.25,23.5,2.25,1,4,116,208837043.636,-44172437.8116,valid
3,134,7,3,3,44.6666666667,2.33333333333,44.6666666667,2.33333333333,0,3,116,312029983.083,-34319420.091,valid
19,1995,805,19,19,105.0,42.3684210526,105.0,42.3684210526,0,9,210,2924164094.45,-3955681714.28,valid
7,403,40,7,7,57.5714285714,5.71428571429,57.5714285714,5.71428571429,3,2,121,891985737.474,-196487114.515,valid
4,110,61,4,4,27.5,15.25,27.5,15.25,0,3,118,120378084.652,-299681260.116,valid
2,759,14,2,2,379.5,7.0,379.5,7.0,1,1,29,1830811748.89,-68764008.0417,valid
2,540,4,2,2,270.0,2.0,270.0,2.0,1,2,11,1317223559.02,-19649248.7034,valid
1,55,2,1,1,55.0,2.0,55.0,2.0,0,1,119,130204378.43,-9782203.11382,valid
10,395,74,10,10,39.5,7.4,39.5,7.4,1,9,120,788742078.003,-363553700.659,bugged
2,1466,53,2,2,733.0,26.5,733.0,26.5,0,1,59,3472115350.39,-260103908.632,valid
1,139,2,1,1,139.0,2.0,139.0,2.0,0,1,39,336663202.39,-9811612.15688,valid
23,1137,321,23,23,49.4347826087,13.9565217391,49.4347826087,13.9565217391,12,14,397,2004986064.74,-1577134498.42,bugged
2,394,61,2,2,197.0,30.5,197.0,30.5,0,1,125,818076621.501,-299436746.536,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,130,0.0,-19658686.7281,valid
1,147,2,1,1,147.0,2.0,147.0,2.0,0,1,38,356220525.271,-9705911.12834,valid
1,255,2,1,1,255.0,2.0,255.0,2.0,0,1,71,621684144.733,-9758860.48097,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,130,0.0,-58976060.1842,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,275,36,5,5,55.0,7.2,55.0,7.2,4,3,64,587299968.257,-176889707.973,valid
2,82,82,2,2,41.0,41.0,41.0,41.0,1,2,169,0.0,-403004500.325,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,27,287500404.355,-9798841.39617,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,119,277605561.559,-9731777.72354,valid
1,155,2,1,1,155.0,2.0,155.0,2.0,0,1,119,375873016.978,-9698160.79669,valid
4,155,20,4,4,38.75,5.0,38.75,5.0,1,2,139,331743837.475,-98275905.8492,valid
1,183,2,1,1,183.0,2.0,183.0,2.0,0,1,41,444797158.806,-9814577.90634,valid
1,1042,2,1,1,1042.0,2.0,1042.0,2.0,0,1,119,2554953840.89,-8952705.44375,valid
1,422,2,1,1,422.0,2.0,422.0,2.0,0,1,2,1032159156.83,-9827984.40792,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,62,9,3,3,20.6666666667,3.0,20.6666666667,3.0,0,3,122,130204915.203,-44180068.2303,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,402,2,1,1,402.0,2.0,402.0,2.0,0,1,29,982986173.898,-9805312.1788,valid
3,207,6,3,3,69.0,2.0,69.0,2.0,2,1,45,493911940.004,-29436633.1082,valid
5,1997,440,5,5,399.4,88.0,399.4,88.0,0,1,126,3825994334.64,-2162064354.88,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,12,395657586.241,-9825772.19187,valid
2,91,10,2,2,45.5,5.0,45.5,5.0,0,2,99,199040623.198,-49126996.4888,valid
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,71,395617183.012,-9784365.15542,valid
2,323,34,2,2,161.5,17.0,161.5,17.0,0,2,35,710177048.829,-167052571.116,valid
1,187,2,1,1,187.0,2.0,187.0,2.0,0,1,71,454591173.026,-9777711.76208,valid
2,556,4,2,2,278.0,2.0,278.0,2.0,0,1,47,1356445620.27,-19549716.9173,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,447,66,5,5,89.4,13.2,89.4,13.2,4,1,112,936215189.455,-324263946.586,valid
4,1039,373,4,4,259.75,93.25,259.75,93.25,0,3,114,1636649111.51,-1833205703.92,valid
2,64,11,2,2,32.0,5.5,32.0,5.5,0,2,116,130204915.203,-54003301.2126,valid
4,130,63,4,4,32.5,15.75,32.5,15.75,0,3,122,164611002.182,-309509055.688,valid
8,329,156,8,8,41.125,19.5,41.125,19.5,0,3,168,425049008.09,-766436484.63,valid
4,125,12,4,4,31.25,3.0,31.25,3.0,2,3,84,277680856.596,-58958583.3734,valid
14,3321,867,14,14,237.214285714,61.9285714286,237.214285714,61.9285714286,0,8,218,6030219534.74,-4260523708.62,valid
1,231,2,1,1,231.0,2.0,231.0,2.0,0,1,31,562747018.081,-9803021.1383,valid
1,16,16,1,1,16.0,16.0,16.0,16.0,0,1,61,0.0,-78637134.6667,valid
5,212,148,5,5,42.4,29.6,42.4,29.6,3,3,64,157273790.486,-727364446.136,bugged
4,379,12,4,4,94.75,3.0,94.75,3.0,3,2,81,901819024.478,-58883255.6733,valid
4,540,39,4,4,135.0,9.75,135.0,9.75,2,1,90,1231084227.53,-191533551.571,valid
6,199,150,6,6,33.1666666667,25.0,33.1666666667,25.0,5,3,126,120415885.341,-737238432.08,bugged
5,567,70,5,5,113.4,14.0,113.4,14.0,0,3,67,1221257089.41,-343900683.099,valid
2,243,18,2,2,121.5,9.0,121.5,9.0,0,2,93,552767351.641,-88276628.5448,valid
11,687,368,11,11,62.4545454545,33.4545454545,62.4545454545,33.4545454545,0,4,178,783755726.116,-1808019558.65,valid
5,718,133,5,5,143.6,26.6,143.6,26.6,4,2,83,1437591471.39,-653618000.729,valid
3,153,1278,3,3,51.0,426.0,51.0,426.0,2,1,61,-2764533697.66,-6281195151.58,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,0,1,40,828130839.401,-9773751.0526,valid
3,2557,482,3,3,852.333333333,160.666666667,852.333333333,160.666666667,0,2,68,5098915855.16,-2368401658.64,valid
5,128,75,5,5,25.6,15.0,25.6,15.0,2,4,126,130204915.203,-368484737.971,valid
2,24,24,2,2,12.0,12.0,12.0,12.0,1,2,144,0.0,-117952976.571,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,30,287528157.857,-9827543.73615,valid
