% []
@RELATION base

@ATTRIBUTE diff_commits NUMERIC
@ATTRIBUTE diff_commitsApproved NUMERIC
@ATTRIBUTE numBlobs NUMERIC
@ATTRIBUTE numPatchs NUMERIC
@ATTRIBUTE numCommits NUMERIC
@ATTRIBUTE len_times NUMERIC
@ATTRIBUTE max_times NUMERIC
@ATTRIBUTE p01_times NUMERIC
@ATTRIBUTE p02_times NUMERIC
@ATTRIBUTE mx1_times NUMERIC
@ATTRIBUTE less5_times NUMERIC
@ATTRIBUTE less10_times NUMERIC
@ATTRIBUTE len_difftimes NUMERIC
@ATTRIBUTE max_difftimes NUMERIC
@ATTRIBUTE mx1_difftimes NUMERIC
@ATTRIBUTE ones_difftimes NUMERIC
@ATTRIBUTE less5_difftimes NUMERIC
@ATTRIBUTE less10_difftimes NUMERIC
@ATTRIBUTE len_timesApproved NUMERIC
@ATTRIBUTE mean_timesApproved NUMERIC
@ATTRIBUTE median_timesApproved NUMERIC
@ATTRIBUTE max_timesApproved NUMERIC
@ATTRIBUTE p01_timesApproved NUMERIC
@ATTRIBUTE p02_timesApproved NUMERIC
@ATTRIBUTE mx1_timesApproved NUMERIC
@ATTRIBUTE less5_timesApproved NUMERIC
@ATTRIBUTE less10_timesApproved NUMERIC
@ATTRIBUTE len_difftimesApproved NUMERIC
@ATTRIBUTE max_difftimesApproved NUMERIC
@ATTRIBUTE p01_difftimesApproved NUMERIC
@ATTRIBUTE mx1__difftimesApproved NUMERIC
@ATTRIBUTE ones_difftimesApproved NUMERIC
@ATTRIBUTE less5_difftimesApproved NUMERIC
@ATTRIBUTE less10_difftimesApproved NUMERIC
@ATTRIBUTE len_groups NUMERIC
@ATTRIBUTE len_groupsApproved NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,0,1,45,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,20,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
4,4,7,3,4,183,14.9328935184,0.114754098361,0.114754098361,0.885245901639,1.0,2.0,4,14.9328935184,0.25,4.0,4.0,4.0,149,219.554305556,246.814467593,14.9328935184,0.140939597315,0.140939597315,0.859060402685,1.0,2.0,4,14.9328935184,0.0,0.25,4.0,4.0,4.0,26,26,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,0,1,54,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,28,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
2,1,3,1,2,87,88.0578009258,0.0114942528736,0.0114942528736,0.988505747126,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,45,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,3,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
9,9,17,8,9,169,4.06728009274,0.130177514793,0.378698224852,0.621301775148,4.0,6.0,9,4.06728009274,0.111111111111,9.0,9.0,9.0,105,150.404537037,246.814467593,4.06728009274,0.133333333333,0.466666666667,0.533333333333,5.0,6.0,9,4.06728009274,0.0,0.111111111111,9.0,9.0,9.0,51,33,valid
1,1,1,0,1,138,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,94,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,0,1,49,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,26,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
7,7,15,7,8,533,14.4056250001,0.0562851782364,0.0562851782364,0.943714821764,3.0,6.0,7,14.4056250001,0.142857142857,7.0,7.0,7.0,391,235.238726852,246.814467593,14.4056250001,0.0562659846547,0.0562659846547,0.943734015345,4.0,6.0,7,14.4056250001,0.0,0.142857142857,7.0,7.0,7.0,37,26,valid
1,1,1,0,1,37,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,10,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,1.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,3,5,2,3,149,15.4067013888,0.0268456375839,0.0268456375839,0.973154362416,2.0,2.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,112,239.197465278,246.814467593,15.4067013888,0.0357142857143,0.0357142857143,0.964285714286,2.0,2.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,7,7,valid
2,1,5,2,3,69,88.0578009258,0.0434782608696,0.0434782608696,0.95652173913,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,25,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,9,1,valid
3,3,5,2,3,105,15.4067013888,0.0285714285714,0.0285714285714,0.514285714286,1.0,1.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,62,161.358159722,88.0578009258,15.4067013888,0.0483870967742,0.0483870967742,0.483870967742,1.0,1.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,32,26,valid
2,2,3,1,2,58,88.0578009258,0.051724137931,0.051724137931,0.948275862069,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,34,232.806527778,246.814467593,88.0578009258,0.0882352941176,0.0882352941176,0.911764705882,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,5,5,valid
11,10,23,11,12,762,2.87971064821,0.195538057743,0.429133858268,0.570866141732,4.0,5.0,11,2.87971064821,0.0909090909091,11.0,11.0,11.0,451,79.4673611112,88.0578009258,4.06728009274,0.170731707317,0.423503325942,0.576496674058,4.0,4.0,10,4.06728009274,1.0,0.1,10.0,10.0,10.0,180,114,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,4,7,3,4,566,15.4067013888,0.0689045936396,0.0689045936396,0.93109540636,2.0,2.0,4,15.4067013888,0.25,4.0,4.0,4.0,346,233.850729167,246.814467593,15.4067013888,0.0780346820809,0.0780346820809,0.921965317919,2.0,2.0,4,15.4067013888,0.0,0.25,4.0,4.0,4.0,49,27,valid
6,5,11,5,6,196,15.4067013888,0.204081632653,0.204081632653,0.795918367347,2.0,3.0,6,15.4067013888,0.166666666667,6.0,6.0,6.0,129,205.257638889,246.814467593,15.4067013888,0.201550387597,0.201550387597,0.798449612403,2.0,3.0,5,15.4067013888,0.0,0.2,5.0,5.0,5.0,35,28,valid
2,2,3,1,2,104,88.0578009258,0.0673076923077,0.0673076923077,0.932692307692,0.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,18,237.994652778,246.814467593,88.0578009258,0.0555555555556,0.0555555555556,0.944444444444,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,15,3,valid
4,4,7,3,4,71,14.9328935184,0.0985915492958,0.0985915492958,0.901408450704,3.0,3.0,4,14.9328935184,0.25,4.0,4.0,4.0,47,215.416423611,246.814467593,14.9328935184,0.148936170213,0.148936170213,0.851063829787,3.0,3.0,4,14.9328935184,0.0,0.25,4.0,4.0,4.0,13,13,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,1,3,1,2,29,88.0578009258,0.0344827586207,0.0344827586207,0.965517241379,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,5,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,1.0,1.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,3,1,valid
3,3,5,2,3,129,15.4067013888,0.0387596899225,0.0387596899225,0.961240310078,2.0,2.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,79,85.5746296295,88.3538425928,15.4067013888,0.0632911392405,0.0632911392405,0.936708860759,2.0,2.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,9,9,valid
2,2,3,1,2,72,88.0578009258,0.0138888888889,0.0138888888889,0.986111111111,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,45,243.286550926,246.814467593,88.0578009258,0.0222222222222,0.0222222222222,0.977777777778,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,3,3,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,6,11,5,6,728,4.06728009274,0.118131868132,0.282967032967,0.717032967033,1.0,2.0,6,4.06728009274,0.166666666667,6.0,6.0,6.0,388,27.2800231483,36.1082523149,4.06728009274,0.15206185567,0.15206185567,0.605670103093,1.0,3.0,6,4.06728009274,0.0,0.166666666667,6.0,6.0,6.0,89,70,valid
3,3,5,2,3,58,14.9328935184,0.0862068965517,0.0862068965517,0.913793103448,2.0,2.0,3,14.9328935184,0.333333333333,3.0,3.0,3.0,32,217.435833334,246.814467593,14.9328935184,0.15625,0.15625,0.84375,2.0,2.0,3,14.9328935184,0.0,0.333333333333,3.0,3.0,3.0,11,9,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,2,3,1,2,104,88.0578009258,0.0,0.0,0.711538461538,0.0,0.0,2,88.0578009258,0.5,2.0,2.0,2.0,62,216.087372685,246.814467593,88.0578009258,0.0,0.193548387097,0.806451612903,0.0,0.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,57,23,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,0,1,261,4.06728009274,0.0,0.0,1.0,0.0,0.0,1,4.06728009274,1.0,1.0,1.0,1.0,199,4.06728009274,4.06728009274,4.06728009274,0.0,0.0,1.0,0.0,0.0,1,4.06728009274,0.0,1.0,1.0,1.0,1.0,1,1,valid
1,1,1,0,1,53,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,27,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
3,3,5,2,3,118,14.4056250001,0.0508474576271,0.0508474576271,0.949152542373,2.0,2.0,3,14.4056250001,0.333333333333,3.0,3.0,3.0,65,42.6241087965,45.4301504628,14.4056250001,0.0923076923077,0.0923076923077,0.907692307692,2.0,2.0,3,14.4056250001,0.0,0.333333333333,3.0,3.0,3.0,10,10,valid
1,1,1,0,1,47,4.06728009274,0.0,0.0,1.0,0.0,0.0,1,4.06728009274,1.0,1.0,1.0,1.0,18,4.06728009274,4.06728009274,4.06728009274,0.0,0.0,1.0,0.0,0.0,1,4.06728009274,0.0,1.0,1.0,1.0,1.0,1,1,valid
5,4,9,4,5,128,14.9328935184,0.078125,0.078125,0.921875,4.0,4.0,5,14.9328935184,0.2,5.0,5.0,5.0,84,222.274131944,246.814467593,14.9328935184,0.107142857143,0.107142857143,0.892857142857,3.0,3.0,4,14.9328935184,0.0,0.25,4.0,4.0,4.0,13,10,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,4,7,3,4,137,14.9328935184,0.102189781022,0.102189781022,0.897810218978,2.0,3.0,4,14.9328935184,0.25,4.0,4.0,4.0,95,222.024143518,246.814467593,14.9328935184,0.136842105263,0.136842105263,0.863157894737,2.0,3.0,4,14.9328935184,0.0,0.25,4.0,4.0,4.0,25,23,valid
6,5,11,5,6,242,14.4056250001,0.177685950413,0.177685950413,0.822314049587,3.0,3.0,6,14.4056250001,0.166666666667,6.0,6.0,6.0,205,204.445439815,246.814467593,14.4056250001,0.185365853659,0.185365853659,0.814634146341,2.0,3.0,5,14.4056250001,0.0,0.2,5.0,5.0,5.0,70,60,valid
2,2,3,1,2,76,88.0578009258,0.0394736842105,0.0394736842105,0.960526315789,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,46,239.912013889,246.814467593,88.0578009258,0.0434782608696,0.0434782608696,0.95652173913,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,5,5,valid
9,9,19,9,10,1040,14.4056250001,0.157692307692,0.391346153846,0.608653846154,2.0,3.0,9,14.4056250001,0.111111111111,9.0,9.0,9.0,832,195.118958334,246.814467593,14.4056250001,0.132211538462,0.385817307692,0.614182692308,2.0,3.0,9,14.4056250001,0.0,0.111111111111,9.0,9.0,9.0,202,105,valid
2,2,3,1,2,75,88.0578009258,0.08,0.08,0.92,0.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,12,220.355023148,246.814467593,88.0578009258,0.0,0.166666666667,0.833333333333,1.0,2.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,11,3,valid
3,3,5,2,3,306,15.4067013888,0.0196078431373,0.0196078431373,0.980392156863,2.0,2.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,227,241.657569444,246.814467593,15.4067013888,0.0264317180617,0.0264317180617,0.973568281938,2.0,2.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,11,11,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,3,5,2,3,79,15.4067013888,0.0379746835443,0.20253164557,0.79746835443,1.0,1.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,49,190.524988426,246.814467593,15.4067013888,0.0612244897959,0.0612244897959,0.673469387755,1.0,1.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,9,7,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,3,1,2,64,88.0578009258,0.015625,0.015625,0.984375,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,36,242.404560185,246.814467593,88.0578009258,0.0277777777778,0.0277777777778,0.972222222222,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,3,3,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,3,1,2,6367,88.0578009258,0.0157059839799,0.0157059839799,0.98429401602,0.0,0.0,2,88.0578009258,0.5,2.0,2.0,2.0,5842,88.175289352,88.0578009258,88.0578009258,0.0167750770284,0.0167750770284,0.983224922972,0.0,0.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,189,189,valid
4,4,7,3,4,165,15.4067013888,0.0787878787879,0.260606060606,0.739393939394,1.0,2.0,4,15.4067013888,0.25,4.0,4.0,4.0,110,187.147604167,246.814467593,15.4067013888,0.0727272727273,0.272727272727,0.727272727273,2.0,2.0,4,15.4067013888,0.0,0.25,4.0,4.0,4.0,34,27,valid
2,1,3,1,2,85,88.0578009258,0.0117647058824,0.0117647058824,0.988235294118,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,48,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,3,1,valid
4,4,7,3,4,160,14.9328935184,0.05,0.05,0.95,3.0,3.0,4,14.9328935184,0.25,4.0,4.0,4.0,117,234.201585648,246.814467593,14.9328935184,0.0598290598291,0.0598290598291,0.940170940171,3.0,3.0,4,14.9328935184,0.0,0.25,4.0,4.0,4.0,15,13,valid
4,3,7,3,4,154,16.1641087965,0.103896103896,0.103896103896,0.461038961039,1.0,1.0,4,16.1641087965,0.25,4.0,4.0,4.0,59,70.5535879629,36.2228240739,16.1641087965,0.0677966101695,0.237288135593,0.762711864407,1.0,2.0,3,16.1641087965,0.0,0.333333333333,3.0,3.0,3.0,21,6,valid
2,1,3,1,2,63,88.0578009258,0.0634920634921,0.0634920634921,0.936507936508,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,10,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,1.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,7,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,0,1,22,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,4,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,1.0,1.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
1,1,1,0,1,74,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,44,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
2,2,3,1,2,237,88.0578009258,0.084388185654,0.084388185654,0.915611814346,0.0,0.0,2,88.0578009258,0.5,2.0,2.0,2.0,33,213.138819444,246.814467593,88.0578009258,0.0,0.0,0.787878787879,0.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,40,12,valid
2,1,3,1,2,91,88.0578009258,0.0549450549451,0.0549450549451,0.945054945055,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,12,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,11,1,valid
2,1,3,1,2,98,88.0578009258,0.0408163265306,0.0408163265306,0.959183673469,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,43,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,9,1,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,4,7,3,4,92,15.4067013888,0.0434782608696,0.0434782608696,0.619565217391,2.0,2.0,4,15.4067013888,0.25,4.0,4.0,4.0,53,187.802245371,246.814467593,15.4067013888,0.0754716981132,0.0754716981132,0.660377358491,2.0,2.0,4,15.4067013888,0.0,0.25,4.0,4.0,4.0,35,22,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,3,5,2,3,693,14.9328935184,0.0562770562771,0.0562770562771,0.943722943723,0.0,0.0,3,14.9328935184,0.333333333333,3.0,3.0,3.0,617,234.052164352,246.814467593,14.9328935184,0.063209076175,0.063209076175,0.936790923825,0.0,0.0,3,14.9328935184,0.0,0.333333333333,3.0,3.0,3.0,58,58,valid
1,1,1,0,1,37,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,1.0,1.0,1.0,1.0,15,246.814467593,246.814467593,246.814467593,0.0,0.0,1.0,0.0,0.0,1,246.814467593,0.0,1.0,1.0,1.0,1.0,1,1,valid
6,6,11,5,6,385,14.4056250001,0.0857142857143,0.0857142857143,0.914285714286,3.0,4.0,6,14.4056250001,0.166666666667,6.0,6.0,6.0,297,228.942523148,246.814467593,14.4056250001,0.0942760942761,0.0942760942761,0.905723905724,4.0,4.0,6,14.4056250001,0.0,0.166666666667,6.0,6.0,6.0,46,37,valid
2,2,3,1,2,268,88.0578009258,0.0335820895522,0.0335820895522,0.966417910448,0.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,202,239.741157407,246.814467593,88.0578009258,0.0445544554455,0.0445544554455,0.955445544554,0.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,19,19,valid
2,2,3,1,2,129,88.0578009258,0.015503875969,0.015503875969,0.984496124031,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,90,243.286550926,246.814467593,88.0578009258,0.0222222222222,0.0222222222222,0.977777777778,1.0,1.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,5,5,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,3,5,2,3,429,15.4067013888,0.00699300699301,0.181818181818,0.818181818182,1.0,1.0,3,15.4067013888,0.333333333333,3.0,3.0,3.0,345,213.050532408,246.814467593,15.4067013888,0.00869565217391,0.208695652174,0.791304347826,1.0,1.0,3,15.4067013888,0.0,0.333333333333,3.0,3.0,3.0,57,47,valid
2,2,3,1,2,38,88.0578009258,0.0,0.131578947368,0.868421052632,1.0,1.0,2,88.0578009258,0.5,2.0,2.0,2.0,10,215.063136574,246.814467593,88.0578009258,0.0,0.2,0.8,1.0,2.0,2,88.0578009258,0.0,0.5,2.0,2.0,2.0,9,5,valid
8,7,17,8,9,548,2.87971064821,0.166058394161,0.406934306569,0.593065693431,1.0,2.0,8,2.87971064821,0.125,8.0,8.0,8.0,205,84.0065624998,88.0578009258,4.06728009274,0.160975609756,0.453658536585,0.546341463415,2.0,2.0,7,4.06728009274,0.0,0.142857142857,7.0,7.0,7.0,122,62,valid
