% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
11,377,114,11,11,34.2727272727,10.3636363636,34.2727272727,10.3636363636,2,3,1923.95082176,2360.08206019,2360.08206019,valid
31,1929,921,31,31,62.2258064516,29.7096774194,62.2258064516,29.7096774194,3,7,1234.17003472,2309.45980324,2309.45980324,valid
4,2076,64,4,4,519.0,16.0,519.0,16.0,1,3,2599.93741898,3305.25856481,3305.25856481,valid
3,2208,56,3,3,736.0,18.6666666667,736.0,18.6666666667,1,3,2599.15553241,3305.25856481,3305.25856481,valid
6,3397,1726,6,6,566.166666667,287.666666667,566.166666667,287.666666667,1,2,2384.04524306,2409.28606481,2409.28606481,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,1923.94471065,0,0,valid
11,171,114,11,11,15.5454545455,10.3636363636,15.5454545455,10.3636363636,0,3,1234.76855324,0,0,valid
6,309,34,6,6,51.5,5.66666666667,51.5,5.66666666667,0,3,1234.17003472,0,0,valid
13,1174,113,13,13,90.3076923077,8.69230769231,90.3076923077,8.69230769231,2,4,1234.17003472,1985.08414352,237.171365741,valid
2,645,12,2,2,322.5,6.0,322.5,6.0,0,2,1234.7718287,0,0,valid
5,310,106,5,5,62.0,21.2,62.0,21.2,0,2,1127.76304398,0,0,valid
2,1113,46,2,2,556.5,23.0,556.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
2,443,46,2,2,221.5,23.0,221.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
35,5394,1089,35,35,154.114285714,31.1142857143,154.114285714,31.1142857143,7,6,940.041550926,2007.2584375,487.120671296,valid
6,595,61,6,6,99.1666666667,10.1666666667,99.1666666667,10.1666666667,0,3,890.161608796,0,0,valid
1,171,2,1,1,171.0,2.0,171.0,2.0,0,1,1444.5590625,0,0,valid
2,183,6,2,2,91.5,3.0,91.5,3.0,0,2,1234.17003472,0,0,valid
6,323,38,6,6,53.8333333333,6.33333333333,53.8333333333,6.33333333333,0,4,1234.7718287,0,0,valid
40,10881,4561,40,40,272.025,114.025,272.025,114.025,0,5,958.981909722,0,0,valid
17,1483,251,17,17,87.2352941176,14.7647058824,87.2352941176,14.7647058824,3,4,891.062662037,958.981909722,958.981909722,valid
11,371,66,11,11,33.7272727273,6.0,33.7272727273,6.0,0,5,1234.17003472,0,0,valid
7,1405,160,7,7,200.714285714,22.8571428571,200.714285714,22.8571428571,0,3,1234.17003472,0,0,valid
3,411,86,3,3,137.0,28.6666666667,137.0,28.6666666667,0,3,2617.35545139,0,0,valid
27,2363,593,27,27,87.5185185185,21.962962963,87.5185185185,21.962962963,2,6,938.221689815,1235.21375,1235.21375,valid
4,1263,43,4,4,315.75,10.75,315.75,10.75,0,3,933.348344907,0,0,valid
5,289,32,5,5,57.8,6.4,57.8,6.4,0,3,1234.17003472,0,0,valid
6,315,20,6,6,52.5,3.33333333333,52.5,3.33333333333,0,3,938.050625,0,0,valid
6,670,107,6,6,111.666666667,17.8333333333,111.666666667,17.8333333333,1,4,2599.07568287,3305.25856481,3305.25856481,valid
6,484,24,6,6,80.6666666667,4.0,80.6666666667,4.0,0,3,1369.24126157,0,0,valid
30,2537,675,30,30,84.5666666667,22.5,84.5666666667,22.5,0,5,933.203067129,0,0,valid
4,697,29,4,4,174.25,7.25,174.25,7.25,0,3,1234.7718287,0,0,valid
15,1101,512,15,15,73.4,34.1333333333,73.4,34.1333333333,0,3,933.203854166,0,0,valid
2,523,46,2,2,261.5,23.0,261.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,3277.45657407,3303.51532407,3303.51532407,valid
4,576,126,4,4,144.0,31.5,144.0,31.5,1,2,3143.31224537,3305.25856481,3305.25856481,valid
3,307,18,3,3,102.333333333,6.0,102.333333333,6.0,0,2,1234.7718287,0,0,valid
8,418,70,8,8,52.25,8.75,52.25,8.75,0,3,1235.19260417,0,0,valid
13,2564,817,13,13,197.230769231,62.8461538462,197.230769231,62.8461538462,0,3,1467.11511574,0,0,valid
6,694,81,6,6,115.666666667,13.5,115.666666667,13.5,1,4,2599.15590278,3305.25856481,3305.25856481,valid
2,351,46,2,2,175.5,23.0,175.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
4,263,66,4,4,65.75,16.5,65.75,16.5,0,3,1994.77791667,0,0,valid
8,2020,142,8,8,252.5,17.75,252.5,17.75,0,3,959.292847222,0,0,valid
2,16,16,2,2,8.0,8.0,8.0,8.0,0,2,1234.17003472,0,0,valid
3,303,58,3,3,101.0,19.3333333333,101.0,19.3333333333,1,3,2599.15590278,3305.25856481,3305.25856481,valid
14,1007,206,14,14,71.9285714286,14.7142857143,71.9285714286,14.7142857143,4,5,1170.51700231,1234.7718287,487.120671296,valid
7,717,124,7,7,102.428571429,17.7142857143,102.428571429,17.7142857143,0,3,1234.17003472,0,0,valid
42,4086,1381,42,42,97.2857142857,32.880952381,97.2857142857,32.880952381,7,5,918.121087963,1234.94643519,182.787835648,valid
2,718,30,2,2,359.0,15.0,359.0,15.0,0,2,2373.19247685,0,0,valid
1,1197,2,1,1,1197.0,2.0,1197.0,2.0,0,1,2360.08206019,2360.08206019,2360.08206019,valid
16,1071,198,16,16,66.9375,12.375,66.9375,12.375,0,5,1234.17003472,0,0,valid
19,1125,529,19,19,59.2105263158,27.8421052632,59.2105263158,27.8421052632,0,4,933.203854166,0,0,valid
7,3865,1817,7,7,552.142857143,259.571428571,552.142857143,259.571428571,2,2,2380.09009259,2413.29033565,2413.29033565,valid
10,797,241,10,10,79.7,24.1,79.7,24.1,0,4,1235.19260417,0,0,valid
3,526,32,3,3,175.333333333,10.6666666667,175.333333333,10.6666666667,0,3,1234.7718287,0,0,valid
2,171,6,2,2,85.5,3.0,85.5,3.0,0,2,1234.7718287,0,0,valid
4,483,18,4,4,120.75,4.5,120.75,4.5,1,3,2334.71133102,2409.27612269,2409.27612269,valid
3,36,30,3,3,12.0,10.0,12.0,10.0,0,3,1234.17003472,0,0,valid
5,755,106,5,5,151.0,21.2,151.0,21.2,1,3,2599.93113426,3303.51532407,3303.51532407,valid
15,671,378,15,15,44.7333333333,25.2,44.7333333333,25.2,3,3,1464.08106481,2414.17972222,182.787835648,valid
10,5736,573,10,10,573.6,57.3,573.6,57.3,0,1,1184.92840278,0,0,valid
10,502,88,10,10,50.2,8.8,50.2,8.8,0,3,1234.15864583,0,0,valid
5,363,38,5,5,72.6,7.6,72.6,7.6,1,2,1248.03517361,2360.08206019,2360.08206019,valid
8,310,66,8,8,38.75,8.25,38.75,8.25,0,4,1235.19260417,0,0,valid
2,2433,46,2,2,1216.5,23.0,1216.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
20,1936,800,20,20,96.8,40.0,96.8,40.0,4,3,1011.02796296,1234.7718287,179.057569444,valid
12,2893,1340,12,12,241.083333333,111.666666667,241.083333333,111.666666667,2,3,1464.08106481,2316.74002315,2316.74002315,valid
6,1305,741,6,6,217.5,123.5,217.5,123.5,1,3,1994.77791667,2342.10061343,2342.10061343,valid
19,1664,262,19,19,87.5789473684,13.7894736842,87.5789473684,13.7894736842,5,4,891.062662037,1137.4915625,806.324305555,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,1464.26418981,0,0,valid
3,395,82,3,3,131.666666667,27.3333333333,131.666666667,27.3333333333,0,3,2617.35545139,0,0,valid
6,686,279,6,6,114.333333333,46.5,114.333333333,46.5,0,3,1234.76855324,0,0,valid
2,267,46,2,2,133.5,23.0,133.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
3,215,12,3,3,71.6666666667,4.0,71.6666666667,4.0,0,3,933.348344907,0,0,valid
4,482,42,4,4,120.5,10.5,120.5,10.5,0,2,1234.7718287,0,0,valid
3,315,12,3,3,105.0,4.0,105.0,4.0,0,2,1234.7718287,0,0,valid
6,529,384,6,6,88.1666666667,64.0,88.1666666667,64.0,0,2,2316.21715278,0,0,valid
5,677,125,5,5,135.4,25.0,135.4,25.0,1,3,2617.9997338,3303.51532407,3303.51532407,valid
5,895,25,5,5,179.0,5.0,179.0,5.0,0,3,1234.17003472,0,0,valid
2,399,46,2,2,199.5,23.0,199.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
4,315,70,4,4,78.75,17.5,78.75,17.5,1,3,2617.99840278,3303.51532407,3303.51532407,valid
6,478,48,6,6,79.6666666667,8.0,79.6666666667,8.0,2,2,1235.19260417,2342.10061343,740.033854167,valid
10,1152,504,10,10,115.2,50.4,115.2,50.4,3,3,2009.2706713,2009.2706713,487.120671296,valid
6,1652,79,6,6,275.333333333,13.1666666667,275.333333333,13.1666666667,0,4,891.062662037,0,0,valid
4,327,22,4,4,81.75,5.5,81.75,5.5,0,3,1234.7718287,0,0,valid
4,323,78,4,4,80.75,19.5,80.75,19.5,0,2,1170.51700231,0,0,valid
5,1390,397,5,5,278.0,79.4,278.0,79.4,0,3,2613.98311343,0,0,valid
3,363,128,3,3,121.0,42.6666666667,121.0,42.6666666667,0,2,1464.08106481,0,0,valid
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,1444.5590625,0,0,valid
18,1617,403,18,18,89.8333333333,22.3888888889,89.8333333333,22.3888888889,0,5,910.016539352,0,0,valid
5,385,88,5,5,77.0,17.6,77.0,17.6,0,1,1235.19260417,0,0,valid
8,1175,208,8,8,146.875,26.0,146.875,26.0,0,4,1011.02796296,0,0,valid
2,247,6,2,2,123.5,3.0,123.5,3.0,0,2,938.221689815,0,0,valid
4,891,104,4,4,222.75,26.0,222.75,26.0,1,3,2599.93113426,3303.51532407,3303.51532407,valid
3,510,8,3,3,170.0,2.66666666667,170.0,2.66666666667,1,2,2334.71133102,2360.08206019,2360.08206019,valid
24,1655,980,24,24,68.9583333333,40.8333333333,68.9583333333,40.8333333333,2,4,1235.19260417,2322.2444213,492.340960648,valid
4,786,53,4,4,196.5,13.25,196.5,13.25,0,1,1184.95606481,0,0,valid
23,2055,458,23,23,89.347826087,19.9130434783,89.347826087,19.9130434783,0,3,1137.4915625,0,0,valid
6,247,20,6,6,41.1666666667,3.33333333333,41.1666666667,3.33333333333,0,2,1234.17003472,0,0,valid
5,449,66,5,5,89.8,13.2,89.8,13.2,1,4,2599.15590278,3303.51532407,3303.51532407,valid
5,460,22,5,5,92.0,4.4,92.0,4.4,0,3,1234.7718287,0,0,valid
50,4576,1917,50,50,91.52,38.34,91.52,38.34,8,6,1234.17003472,2007.2584375,182.787835648,valid
4,1033,510,4,4,258.25,127.5,258.25,127.5,1,2,1231.51087963,1234.7718287,1234.7718287,valid
3,14,24,3,3,4.66666666667,8.0,4.66666666667,8.0,0,3,1234.17003472,0,0,valid
2,583,46,2,2,291.5,23.0,291.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
3,502,98,3,3,167.333333333,32.6666666667,167.333333333,32.6666666667,0,3,2617.35545139,0,0,valid
3,424,18,3,3,141.333333333,6.0,141.333333333,6.0,0,2,1234.7718287,0,0,valid
4,2869,53,4,4,717.25,13.25,717.25,13.25,0,2,891.062662037,0,0,valid
17,1029,159,17,17,60.5294117647,9.35294117647,60.5294117647,9.35294117647,1,5,891.062662037,0,492.541782407,valid
5,259,26,5,5,51.8,5.2,51.8,5.2,0,3,1234.7718287,0,0,valid
10,3291,1488,10,10,329.1,148.8,329.1,148.8,2,2,2380.09009259,2413.29033565,2413.29033565,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,1464.26418981,0,0,valid
4,4053,121,4,4,1013.25,30.25,1013.25,30.25,1,2,2599.50020833,3305.25856481,3305.25856481,valid
11,537,52,11,11,48.8181818182,4.72727272727,48.8181818182,4.72727272727,1,2,890.161608796,1985.08414352,1985.08414352,valid
14,4364,289,14,14,311.714285714,20.6428571429,311.714285714,20.6428571429,0,4,938.221689815,0,0,valid
5,957,76,5,5,191.4,15.2,191.4,15.2,1,4,2599.07568287,3305.25856481,3305.25856481,valid
24,1001,294,24,24,41.7083333333,12.25,41.7083333333,12.25,1,5,1140.72328704,2309.45980324,2309.45980324,valid
8,931,94,8,8,116.375,11.75,116.375,11.75,0,3,1140.69030093,0,0,valid
3,431,32,3,3,143.666666667,10.6666666667,143.666666667,10.6666666667,0,3,2373.19247685,0,0,valid
15,4168,4172,15,15,277.866666667,278.133333333,277.866666667,278.133333333,4,4,939.956319444,939.956319444,845.146770833,valid
7,903,154,7,7,129.0,22.0,129.0,22.0,1,3,2599.50407407,3303.51532407,3303.51532407,valid
4,207,28,4,4,51.75,7.0,51.75,7.0,0,3,933.348344907,0,0,valid
8,1076,28,8,8,134.5,3.5,134.5,3.5,1,3,952.753877315,952.753877315,952.753877315,valid
7,1803,237,7,7,257.571428571,33.8571428571,257.571428571,33.8571428571,1,2,1234.94643519,1234.94643519,738.031030092,valid
9,451,84,9,9,50.1111111111,9.33333333333,50.1111111111,9.33333333333,2,3,1234.76855324,2316.74002315,2316.74002315,valid
1,355,2,1,1,355.0,2.0,355.0,2.0,0,1,2316.21715278,0,0,valid
5,125,34,5,5,25.0,6.8,25.0,6.8,0,2,2380.12231481,0,0,valid
2,1978,46,2,2,989.0,23.0,989.0,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
1,351,2,1,1,351.0,2.0,351.0,2.0,0,1,1926.10408565,0,0,valid
2,303,6,2,2,151.5,3.0,151.5,3.0,0,2,2358.73805556,0,0,valid
7,367,365,7,7,52.4285714286,52.1428571429,52.4285714286,52.1428571429,0,4,933.203854166,0,0,valid
4,289,16,4,4,72.25,4.0,72.25,4.0,0,3,1234.15318287,0,0,valid
19,710,397,19,19,37.3684210526,20.8947368421,37.3684210526,20.8947368421,0,4,933.202395833,0,0,valid
14,776,408,14,14,55.4285714286,29.1428571429,55.4285714286,29.1428571429,0,3,1994.77791667,0,0,valid
18,867,120,18,18,48.1666666667,6.66666666667,48.1666666667,6.66666666667,0,4,907.545104166,0,0,valid
3,4948,76,3,3,1649.33333333,25.3333333333,1649.33333333,25.3333333333,2,3,2599.70252315,2599.70252315,2599.70252315,valid
9,930,111,9,9,103.333333333,12.3333333333,103.333333333,12.3333333333,0,2,1235.19260417,0,0,valid
9,958,368,9,9,106.444444444,40.8888888889,106.444444444,40.8888888889,2,4,1234.17003472,2008.08829861,2008.08829861,valid
2,259,46,2,2,129.5,23.0,129.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
2,968,46,2,2,484.0,23.0,484.0,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
7,277,92,7,7,39.5714285714,13.1428571429,39.5714285714,13.1428571429,0,5,1234.7718287,0,0,valid
2,219,46,2,2,109.5,23.0,109.5,23.0,0,2,3277.45657407,0,0,valid
38,18588,11642,38,38,489.157894737,306.368421053,489.157894737,306.368421053,4,6,1184.26484954,2317.98787037,2317.98787037,valid
3,554,281,3,3,184.666666667,93.6666666667,184.666666667,93.6666666667,0,2,937.090671296,0,0,valid
3,327,86,3,3,109.0,28.6666666667,109.0,28.6666666667,1,2,3143.31224537,3305.25856481,3305.25856481,valid
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,1444.5590625,0,0,valid
15,359,114,15,15,23.9333333333,7.6,23.9333333333,7.6,3,3,1464.08106481,2372.09361111,182.787835648,valid
28,3250,599,28,28,116.071428571,21.3928571429,116.071428571,21.3928571429,4,4,938.221689815,1234.94643519,182.787835648,valid
6,888,371,6,6,148.0,61.8333333333,148.0,61.8333333333,0,3,933.348344907,0,0,valid
16,862,199,16,16,53.875,12.4375,53.875,12.4375,0,3,889.051261574,0,0,valid
2,543,46,2,2,271.5,23.0,271.5,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
12,1060,313,12,12,88.3333333333,26.0833333333,88.3333333333,26.0833333333,1,3,890.161608796,894.077060185,894.077060185,valid
2,199,6,2,2,99.5,3.0,99.5,3.0,0,2,1234.7718287,0,0,valid
6,395,70,6,6,65.8333333333,11.6666666667,65.8333333333,11.6666666667,0,4,938.221689815,0,0,valid
3,191,8,3,3,63.6666666667,2.66666666667,63.6666666667,2.66666666667,0,2,1234.17003472,0,0,valid
6,329,34,6,6,54.8333333333,5.66666666667,54.8333333333,5.66666666667,0,3,1234.17003472,0,0,valid
24,1349,416,24,24,56.2083333333,17.3333333333,56.2083333333,17.3333333333,4,6,938.223680555,952.753877315,237.171365741,valid
37,19871,6546,37,37,537.054054054,176.918918919,537.054054054,176.918918919,0,1,1470.01633102,0,0,valid
3,185,14,3,3,61.6666666667,4.66666666667,61.6666666667,4.66666666667,0,2,1464.15486111,0,0,valid
13,1604,177,13,13,123.384615385,13.6153846154,123.384615385,13.6153846154,0,4,1369.24126157,0,0,valid
31,1201,444,31,31,38.7419354839,14.3225806452,38.7419354839,14.3225806452,1,6,939.910613426,2414.17972222,2414.17972222,valid
7,495,41,7,7,70.7142857143,5.85714285714,70.7142857143,5.85714285714,1,3,1234.17003472,2009.2706713,2009.2706713,valid
4,343,16,4,4,85.75,4.0,85.75,4.0,0,3,1127.76304398,0,0,valid
7,491,138,7,7,70.1428571429,19.7142857143,70.1428571429,19.7142857143,1,2,1170.51700231,2409.28606481,2409.28606481,valid
5,1717,405,5,5,343.4,81.0,343.4,81.0,0,3,2613.96648148,0,0,valid
2,728,46,2,2,364.0,23.0,364.0,23.0,1,2,3277.45657407,3305.25856481,3305.25856481,valid
2,359,6,2,2,179.5,3.0,179.5,3.0,0,2,1235.19260417,0,0,valid
15,1049,359,15,15,69.9333333333,23.9333333333,69.9333333333,23.9333333333,3,5,952.753877315,952.753877315,237.171365741,valid
3,335,94,3,3,111.666666667,31.3333333333,111.666666667,31.3333333333,1,2,3143.31224537,3305.25856481,3305.25856481,valid
3,270,81,3,3,90.0,27.0,90.0,27.0,0,2,2317.51865741,0,0,valid
3,2303,51,3,3,767.666666667,17.0,767.666666667,17.0,1,3,2599.7844213,3305.25856481,3305.25856481,valid
4,11223,104,4,4,2805.75,26.0,2805.75,26.0,1,2,2599.93899306,3305.25856481,3305.25856481,valid
41,3305,1447,41,41,80.6097560976,35.2926829268,80.6097560976,35.2926829268,5,5,952.800902778,1234.94863426,508.027430555,valid
13,1771,416,13,13,136.230769231,32.0,136.230769231,32.0,0,5,1234.7718287,0,0,valid
28,2502,1026,28,28,89.3571428571,36.6428571429,89.3571428571,36.6428571429,4,6,951.842534722,2009.2706713,487.120671296,valid
39,4768,1839,39,39,122.256410256,47.1538461538,122.256410256,47.1538461538,14,7,890.161608796,963.877164352,179.0671875,valid
54,4060,2152,54,54,75.1851851852,39.8518518519,75.1851851852,39.8518518519,0,7,910.527141204,0,0,valid
6,582,61,6,6,97.0,10.1666666667,97.0,10.1666666667,0,2,1434.29685185,0,0,valid
49,3572,1684,49,49,72.8979591837,34.3673469388,72.8979591837,34.3673469388,11,6,890.161608796,1137.48391204,182.787835648,valid
9,670,228,9,9,74.4444444444,25.3333333333,74.4444444444,25.3333333333,0,4,1234.7718287,0,0,valid
3,14,24,3,3,4.66666666667,8.0,4.66666666667,8.0,0,3,1234.17003472,0,0,valid
60,8940,3451,60,60,149.0,57.5166666667,149.0,57.5166666667,14,7,890.161608796,959.025486111,104.524097222,valid
3,602,106,3,3,200.666666667,35.3333333333,200.666666667,35.3333333333,0,3,2617.35545139,0,0,valid
17,651,313,17,17,38.2941176471,18.4117647059,38.2941176471,18.4117647059,0,5,891.062662037,0,0,valid
9,1779,127,9,9,197.666666667,14.1111111111,197.666666667,14.1111111111,1,3,918.121087963,0,508.027430555,valid
82,8889,3371,82,82,108.402439024,41.1097560976,108.402439024,41.1097560976,10,8,890.161608796,1335.03137731,219.524652778,valid
11,357,102,11,11,32.4545454545,9.27272727273,32.4545454545,9.27272727273,2,3,1923.95082176,2360.08206019,2360.08206019,valid
0,0,0,0,0,0,0,0,0,0,0,2.76990740746,6.67974537052,0,bugged
0,0,0,0,0,0,0,0,0,0,0,557.167361111,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,346.778333333,1526.78802083,0,valid
0,0,0,0,0,0,0,0,0,0,0,67.5519097224,593.708472222,0,bugged
0,0,0,0,0,0,0,0,0,0,0,45.9566435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,50.8353703707,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2390.06487269,2417.86686343,0,valid
0,0,0,0,0,0,0,0,0,0,0,346.778333333,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1711.68398148,2417.86686343,0,valid
0,0,0,0,0,0,0,0,0,0,0,2.76990740746,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1107.38621528,1454.70891204,0,valid
0,0,0,0,0,0,0,0,0,0,0,347.380127315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1485.80077546,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,347.380127315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,270.984016204,721.893078704,0,valid
0,0,0,0,0,0,0,0,0,0,0,576.872488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,576.872488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,347.380127315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,2.76990740746,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,30.7639351855,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,62.2894212962,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,50.8319791667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,45.9566435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,347.376851852,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,576.689363426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,504.762824074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1496.63849537,1521.89436343,0,valid
0,0,0,0,0,0,0,0,0,0,0,347.380127315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,3.67096064845,1097.69244213,0,valid
0,0,0,0,0,0,0,0,0,0,0,50.6547916667,347.380127315,0,valid
0,0,0,0,0,0,0,0,0,0,0,504.762824074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,21.5561111113,21.5561111113,0,valid
0,0,0,0,0,0,0,0,0,0,0,45.9566435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1729.96375,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,65.3542708335,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,49.6989699076,0,0,valid
