% []
@RELATION base

@ATTRIBUTE tot_changes_bugged NUMERIC
@ATTRIBUTE sum_insert_bugged NUMERIC
@ATTRIBUTE sum_delet_buggeds NUMERIC
@ATTRIBUTE count_insert_bugged NUMERIC
@ATTRIBUTE count_delets_bugged NUMERIC
@ATTRIBUTE avg_insert_bugged NUMERIC
@ATTRIBUTE avg_delets_bugged NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
3,60,36,3,3,20.0,12.0,20.0,12.0,bugged
5,399,50,5,5,79.8,10.0,79.8,10.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,435,22,2,2,217.5,11.0,217.5,11.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,477,11,2,2,238.5,5.5,238.5,5.5,bugged
3,36,16,3,3,12.0,5.33333333333,12.0,5.33333333333,bugged
0,0,0,0,0,0,0,0,0,bugged
17,1029,308,17,17,60.5294117647,18.1176470588,60.5294117647,18.1176470588,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,72,34,3,3,24.0,11.3333333333,24.0,11.3333333333,bugged
0,0,0,0,0,0,0,0,0,bugged
2,257,22,2,2,128.5,11.0,128.5,11.0,valid
0,0,0,0,0,0,0,0,0,valid
3,51,59,3,3,17.0,19.6666666667,17.0,19.6666666667,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
4,159,12,4,4,39.75,3.0,39.75,3.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
2,502,27,2,2,251.0,13.5,251.0,13.5,valid
0,0,0,0,0,0,0,0,0,bugged
9,654,352,9,9,72.6666666667,39.1111111111,72.6666666667,39.1111111111,bugged
0,0,0,0,0,0,0,0,0,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,22,6,1,1,22.0,6.0,22.0,6.0,bugged
0,0,0,0,0,0,0,0,0,bugged
6,106,86,6,6,17.6666666667,14.3333333333,17.6666666667,14.3333333333,bugged
0,0,0,0,0,0,0,0,0,bugged
22,580,190,22,22,26.3636363636,8.63636363636,26.3636363636,8.63636363636,bugged
4,192,136,4,4,48.0,34.0,48.0,34.0,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,562,2,1,1,562.0,2.0,562.0,2.0,bugged
2,1275,48,2,2,637.5,24.0,637.5,24.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,1042,2,1,1,1042.0,2.0,1042.0,2.0,bugged
1,13,53,1,1,13.0,53.0,13.0,53.0,valid
1,5,5,1,1,5.0,5.0,5.0,5.0,bugged
1,1307,2,1,1,1307.0,2.0,1307.0,2.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
3,205,30,3,3,68.3333333333,10.0,68.3333333333,10.0,bugged
4,321,80,4,4,80.25,20.0,80.25,20.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,16,20,1,1,16.0,20.0,16.0,20.0,bugged
3,309,199,3,3,103.0,66.3333333333,103.0,66.3333333333,bugged
1,16,16,1,1,16.0,16.0,16.0,16.0,bugged
0,0,0,0,0,0,0,0,0,valid
3,140,16,3,3,46.6666666667,5.33333333333,46.6666666667,5.33333333333,bugged
5,54,19,5,5,10.8,3.8,10.8,3.8,bugged
1,363,2,1,1,363.0,2.0,363.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,91,2,1,1,91.0,2.0,91.0,2.0,bugged
1,124,24,1,1,124.0,24.0,124.0,24.0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,432,2,1,1,432.0,2.0,432.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,18,42,1,1,18.0,42.0,18.0,42.0,bugged
0,0,0,0,0,0,0,0,0,bugged
3,174,83,3,3,58.0,27.6666666667,58.0,27.6666666667,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,12,8,1,1,12.0,8.0,12.0,8.0,bugged
2,28,22,2,2,14.0,11.0,14.0,11.0,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,139,2,1,1,139.0,2.0,139.0,2.0,bugged
16,1853,1122,16,16,115.8125,70.125,115.8125,70.125,bugged
33,2119,1001,33,33,64.2121212121,30.3333333333,64.2121212121,30.3333333333,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,16,16,1,1,16.0,16.0,16.0,16.0,bugged
5,897,87,5,5,179.4,17.4,179.4,17.4,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,536,6,2,2,268.0,3.0,268.0,3.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,121,60,1,1,121.0,60.0,121.0,60.0,bugged
0,0,0,0,0,0,0,0,0,bugged
3,668,62,3,3,222.666666667,20.6666666667,222.666666667,20.6666666667,valid
0,0,0,0,0,0,0,0,0,valid
1,8,2,1,1,8.0,2.0,8.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,196,53,1,1,196.0,53.0,196.0,53.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,83,8,3,3,27.6666666667,2.66666666667,27.6666666667,2.66666666667,bugged
0,0,0,0,0,0,0,0,0,valid
4,88,22,4,4,22.0,5.5,22.0,5.5,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
16,811,119,16,16,50.6875,7.4375,50.6875,7.4375,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
42,5686,3641,42,42,135.380952381,86.6904761905,135.380952381,86.6904761905,bugged
0,0,0,0,0,0,0,0,0,valid
3,44,10,3,3,14.6666666667,3.33333333333,14.6666666667,3.33333333333,bugged
0,0,0,0,0,0,0,0,0,bugged
18,2685,2197,18,18,149.166666667,122.055555556,149.166666667,122.055555556,bugged
0,0,0,0,0,0,0,0,0,bugged
1,108,60,1,1,108.0,60.0,108.0,60.0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
7,124,136,7,7,17.7142857143,19.4285714286,17.7142857143,19.4285714286,bugged
0,0,0,0,0,0,0,0,0,valid
1,88,2,1,1,88.0,2.0,88.0,2.0,bugged
1,93,99,1,1,93.0,99.0,93.0,99.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
29,3821,1882,29,29,131.75862069,64.8965517241,131.75862069,64.8965517241,bugged
0,0,0,0,0,0,0,0,0,valid
1,127,2,1,1,127.0,2.0,127.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,16,16,1,1,16.0,16.0,16.0,16.0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,462,2,1,1,462.0,2.0,462.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,248,203,2,2,124.0,101.5,124.0,101.5,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
17,1985,1054,17,17,116.764705882,62.0,116.764705882,62.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,287,2,1,1,287.0,2.0,287.0,2.0,valid
2,255,86,2,2,127.5,43.0,127.5,43.0,valid
0,0,0,0,0,0,0,0,0,valid
4,246,53,4,4,61.5,13.25,61.5,13.25,bugged
1,175,2,1,1,175.0,2.0,175.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
14,2643,1152,14,14,188.785714286,82.2857142857,188.785714286,82.2857142857,bugged
0,0,0,0,0,0,0,0,0,bugged
1,343,2,1,1,343.0,2.0,343.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
2,425,52,2,2,212.5,26.0,212.5,26.0,bugged
5,384,54,5,5,76.8,10.8,76.8,10.8,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,299,2,1,1,299.0,2.0,299.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
4,130,56,4,4,32.5,14.0,32.5,14.0,bugged
4,68,36,4,4,17.0,9.0,17.0,9.0,valid
4,712,266,4,4,178.0,66.5,178.0,66.5,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,bugged
2,287,4,2,2,143.5,2.0,143.5,2.0,bugged
3,228,26,3,3,76.0,8.66666666667,76.0,8.66666666667,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,44,10,2,2,22.0,5.0,22.0,5.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,151,2,1,1,151.0,2.0,151.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
3,63,38,3,3,21.0,12.6666666667,21.0,12.6666666667,bugged
0,0,0,0,0,0,0,0,0,valid
1,159,2,1,1,159.0,2.0,159.0,2.0,bugged
1,5,5,1,1,5.0,5.0,5.0,5.0,valid
0,0,0,0,0,0,0,0,0,bugged
7,915,180,7,7,130.714285714,25.7142857143,130.714285714,25.7142857143,bugged
2,92,24,2,2,46.0,12.0,46.0,12.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
2,45,55,2,2,22.5,27.5,22.5,27.5,valid
1,12,2,1,1,12.0,2.0,12.0,2.0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,16,12,1,1,16.0,12.0,16.0,12.0,valid
22,1896,1558,22,22,86.1818181818,70.8181818182,86.1818181818,70.8181818182,bugged
35,2215,1711,35,35,63.2857142857,48.8857142857,63.2857142857,48.8857142857,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,87,2,1,1,87.0,2.0,87.0,2.0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
2,92,28,2,2,46.0,14.0,46.0,14.0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
3,16,12,3,3,5.33333333333,4.0,5.33333333333,4.0,bugged
1,8,4,1,1,8.0,4.0,8.0,4.0,bugged
1,151,2,1,1,151.0,2.0,151.0,2.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
2,2198,421,2,2,1099.0,210.5,1099.0,210.5,valid
0,0,0,0,0,0,0,0,0,valid
37,2379,1352,37,37,64.2972972973,36.5405405405,64.2972972973,36.5405405405,bugged
0,0,0,0,0,0,0,0,0,valid
2,102,110,2,2,51.0,55.0,51.0,55.0,bugged
5,517,128,5,5,103.4,25.6,103.4,25.6,valid
22,3858,2366,22,22,175.363636364,107.545454545,175.363636364,107.545454545,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,307,2,1,1,307.0,2.0,307.0,2.0,bugged
3,32,40,3,3,10.6666666667,13.3333333333,10.6666666667,13.3333333333,bugged
0,0,0,0,0,0,0,0,0,valid
4,76,92,4,4,19.0,23.0,19.0,23.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,valid
0,0,0,0,0,0,0,0,0,valid
4,52,12,4,4,13.0,3.0,13.0,3.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
8,138,160,8,8,17.25,20.0,17.25,20.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,127,2,1,1,127.0,2.0,127.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,1432,7,2,2,716.0,3.5,716.0,3.5,valid
10,1774,1283,10,10,177.4,128.3,177.4,128.3,bugged
2,311,38,2,2,155.5,19.0,155.5,19.0,valid
1,179,2,1,1,179.0,2.0,179.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,155,2,1,1,155.0,2.0,155.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
6,366,73,6,6,61.0,12.1666666667,61.0,12.1666666667,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
4,1240,260,4,4,310.0,65.0,310.0,65.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,1401,51,3,3,467.0,17.0,467.0,17.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
12,222,98,12,12,18.5,8.16666666667,18.5,8.16666666667,bugged
0,0,0,0,0,0,0,0,0,valid
2,100,48,2,2,50.0,24.0,50.0,24.0,bugged
0,0,0,0,0,0,0,0,0,valid
2,56,14,2,2,28.0,7.0,28.0,7.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,331,2,1,1,331.0,2.0,331.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
7,521,678,7,7,74.4285714286,96.8571428571,74.4285714286,96.8571428571,bugged
2,37,47,2,2,18.5,23.5,18.5,23.5,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
8,564,553,8,8,70.5,69.125,70.5,69.125,bugged
1,141,111,1,1,141.0,111.0,141.0,111.0,bugged
2,311,4,2,2,155.5,2.0,155.5,2.0,valid
0,0,0,0,0,0,0,0,0,valid
8,276,118,8,8,34.5,14.75,34.5,14.75,bugged
1,143,2,1,1,143.0,2.0,143.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
18,5042,1409,18,18,280.111111111,78.2777777778,280.111111111,78.2777777778,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
3,482,50,3,3,160.666666667,16.6666666667,160.666666667,16.6666666667,bugged
2,18,1202,2,2,9.0,601.0,9.0,601.0,valid
3,427,38,3,3,142.333333333,12.6666666667,142.333333333,12.6666666667,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,439,52,5,5,87.8,10.4,87.8,10.4,bugged
4,2033,442,4,4,508.25,110.5,508.25,110.5,bugged
1,99,2,1,1,99.0,2.0,99.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
3,685,148,3,3,228.333333333,49.3333333333,228.333333333,49.3333333333,valid
2,8,28,2,2,4.0,14.0,4.0,14.0,bugged
18,1467,1034,18,18,81.5,57.4444444444,81.5,57.4444444444,bugged
0,0,0,0,0,0,0,0,0,bugged
10,464,224,10,10,46.4,22.4,46.4,22.4,bugged
0,0,0,0,0,0,0,0,0,valid
10,240,492,10,10,24.0,49.2,24.0,49.2,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,183,2,1,1,183.0,2.0,183.0,2.0,bugged
1,8,8,1,1,8.0,8.0,8.0,8.0,valid
4,631,69,4,4,157.75,17.25,157.75,17.25,bugged
2,60,36,2,2,30.0,18.0,30.0,18.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,valid
2,367,6,2,2,183.5,3.0,183.5,3.0,bugged
0,0,0,0,0,0,0,0,0,valid
6,301,266,6,6,50.1666666667,44.3333333333,50.1666666667,44.3333333333,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
1,40,40,1,1,40.0,40.0,40.0,40.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
3,164,66,3,3,54.6666666667,22.0,54.6666666667,22.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
7,154,118,7,7,22.0,16.8571428571,22.0,16.8571428571,bugged
0,0,0,0,0,0,0,0,0,valid
6,197,55,6,6,32.8333333333,9.16666666667,32.8333333333,9.16666666667,bugged
0,0,0,0,0,0,0,0,0,valid
1,792,2,1,1,792.0,2.0,792.0,2.0,valid
5,273,251,5,5,54.6,50.2,54.6,50.2,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
1,8,4,1,1,8.0,4.0,8.0,4.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,24,2,1,1,24.0,2.0,24.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
3,60,49,3,3,20.0,16.3333333333,20.0,16.3333333333,bugged
2,43,115,2,2,21.5,57.5,21.5,57.5,valid
1,787,2,1,1,787.0,2.0,787.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,valid
4,159,62,4,4,39.75,15.5,39.75,15.5,bugged
0,0,0,0,0,0,0,0,0,valid
5,871,33,5,5,174.2,6.6,174.2,6.6,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
8,238,48,8,8,29.75,6.0,29.75,6.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
9,432,245,9,9,48.0,27.2222222222,48.0,27.2222222222,bugged
3,492,102,3,3,164.0,34.0,164.0,34.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,87,2,1,1,87.0,2.0,87.0,2.0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
2,20,12,2,2,10.0,6.0,10.0,6.0,bugged
8,598,66,8,8,74.75,8.25,74.75,8.25,bugged
2,191,4,2,2,95.5,2.0,95.5,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
38,5283,3938,38,38,139.026315789,103.631578947,139.026315789,103.631578947,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
9,697,217,9,9,77.4444444444,24.1111111111,77.4444444444,24.1111111111,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
5,6290,1851,5,5,1258.0,370.2,1258.0,370.2,valid
1,16,2,1,1,16.0,2.0,16.0,2.0,bugged
0,0,0,0,0,0,0,0,0,bugged
3,139,10,3,3,46.3333333333,3.33333333333,46.3333333333,3.33333333333,bugged
2,759,14,2,2,379.5,7.0,379.5,7.0,bugged
0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
3,691,62,3,3,230.333333333,20.6666666667,230.333333333,20.6666666667,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
4,48,44,4,4,12.0,11.0,12.0,11.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,777,128,3,3,259.0,42.6666666667,259.0,42.6666666667,bugged
2,156,120,2,2,78.0,60.0,78.0,60.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,16,16,1,1,16.0,16.0,16.0,16.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,bugged
0,0,0,0,0,0,0,0,0,valid
2,128,44,2,2,64.0,22.0,64.0,22.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
2,148,44,2,2,74.0,22.0,74.0,22.0,bugged
1,30,15,1,1,30.0,15.0,30.0,15.0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
1,104,12,1,1,104.0,12.0,104.0,12.0,valid
5,1950,365,5,5,390.0,73.0,390.0,73.0,bugged
0,0,0,0,0,0,0,0,0,valid
2,139,10,2,2,69.5,5.0,69.5,5.0,valid
2,58,6,2,2,29.0,3.0,29.0,3.0,bugged
7,529,473,7,7,75.5714285714,67.5714285714,75.5714285714,67.5714285714,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,20,8,2,2,10.0,4.0,10.0,4.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
3,332,116,3,3,110.666666667,38.6666666667,110.666666667,38.6666666667,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
2,419,95,2,2,209.5,47.5,209.5,47.5,bugged
0,0,0,0,0,0,0,0,0,bugged
5,142,52,5,5,28.4,10.4,28.4,10.4,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
5,718,133,5,5,143.6,26.6,143.6,26.6,valid
2,111,19,2,2,55.5,9.5,55.5,9.5,bugged
0,0,0,0,0,0,0,0,0,bugged
1,8,17,1,1,8.0,17.0,8.0,17.0,bugged
1,36,16,1,1,36.0,16.0,36.0,16.0,bugged
5,217,148,5,5,43.4,29.6,43.4,29.6,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,371,6,2,2,185.5,3.0,185.5,3.0,bugged
7,124,81,7,7,17.7142857143,11.5714285714,17.7142857143,11.5714285714,bugged
2,281,62,2,2,140.5,31.0,140.5,31.0,valid
1,527,2,1,1,527.0,2.0,527.0,2.0,bugged
4,48,12,4,4,12.0,3.0,12.0,3.0,bugged
5,544,30,5,5,108.8,6.0,108.8,6.0,bugged
1,269,159,1,1,269.0,159.0,269.0,159.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
1,12,2,1,1,12.0,2.0,12.0,2.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
1,1182,2,1,1,1182.0,2.0,1182.0,2.0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
4,2412,459,4,4,603.0,114.75,603.0,114.75,bugged
0,0,0,0,0,0,0,0,0,bugged
3,109,10,3,3,36.3333333333,3.33333333333,36.3333333333,3.33333333333,bugged
6,1566,153,6,6,261.0,25.5,261.0,25.5,valid
2,247,10,2,2,123.5,5.0,123.5,5.0,valid
1,752,2,1,1,752.0,2.0,752.0,2.0,bugged
1,40,4,1,1,40.0,4.0,40.0,4.0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
2,91,4,2,2,45.5,2.0,45.5,2.0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,bugged
21,6681,3150,21,21,318.142857143,150.0,318.142857143,150.0,bugged
0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,valid
