% []
@RELATION base

@ATTRIBUTE Operators_count NUMERIC
@ATTRIBUTE Operands_count NUMERIC
@ATTRIBUTE Distinct_operators NUMERIC
@ATTRIBUTE Distinct_operands NUMERIC
@ATTRIBUTE Program_length NUMERIC
@ATTRIBUTE Program_vocabulary NUMERIC
@ATTRIBUTE Volume NUMERIC
@ATTRIBUTE Difficulty NUMERIC
@ATTRIBUTE Effort NUMERIC
@ATTRIBUTE complexity NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
426,391,30,103,817,133,5764.1657498,56,322793.281989,0,valid
0,0,0,0,0,0,0,0,0,0,valid
592,395,35,138,987,173,7337.97806068,48,352222.946913,0,valid
165,135,20,57,300,77,1880.03596221,23,43240.8271308,0,valid
384,217,18,51,601,69,3671.22319852,38,139506.481544,0,valid
116,89,21,40,205,61,1215.8011542,22,26747.6253924,0,valid
205,154,22,70,359,92,2341.95874222,24,56207.0098134,0,valid
0,0,0,0,0,0,0,0,0,0,valid
5991,3713,40,394,9704,434,85022.0931596,188,15984153.514,0,valid
1452,1111,40,298,2563,338,21531.4539952,74,1593327.59564,0,valid
970,632,37,153,1602,190,12126.9086845,74,897391.242656,0,valid
2195,1363,44,336,3558,380,30491.5462544,89,2713747.61665,0,valid
169,138,18,55,307,73,1900.27613958,22,41806.0750707,0,valid
3408,2369,42,358,5777,400,49935.5572083,138,6891106.89475,0,valid
426,280,20,59,706,79,4450.46920821,47,209172.052786,0,valid
140,113,19,58,253,77,1585.4969948,17,26953.4489115,0,valid
943,637,33,144,1580,177,11798.8167691,70,825917.173839,0,valid
0,0,0,0,0,0,0,0,0,0,valid
183,130,18,53,313,71,1924.8708484,22,42347.1586649,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
5728,3799,52,603,9527,655,89128.4298956,163,14527934.073,0,valid
376,236,24,90,612,114,4181.72868867,31,129633.589349,0,valid
470,342,31,103,812,134,5737.66442265,49,281145.55671,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,valid
111,108,14,46,219,60,1293.60904044,16,20697.744647,0,bugged
0,0,0,0,0,0,0,0,0,0,valid
320,222,20,87,542,107,3653.87510663,25,91346.8776657,0,valid
85,59,14,25,144,39,761.097919516,16,12177.5667123,0,valid
118,92,21,46,210,67,1273.87873,20,25477.5745999,0,valid
698,503,31,149,1201,180,8997.71556869,50,449885.778435,0,bugged
117,116,12,31,233,43,1264.31968785,22,27815.0331326,0,valid
1761,1013,36,255,2774,291,22704.8442012,71,1612043.93829,0,valid
0,0,0,0,0,0,0,0,0,0,valid
91,83,13,33,174,46,961.099780354,15,14416.4967053,0,valid
2329,1141,27,107,3470,134,24519.3294909,138,3383667.46974,0,valid
919,548,29,144,1467,173,10906.5996099,53,578049.779327,0,valid
0,0,0,0,0,0,0,0,0,0,valid
362,251,29,83,613,112,4172.90856722,42,175262.159823,0,valid
543,355,26,118,898,144,6438.5926513,39,251105.113401,0,valid
129,93,20,43,222,63,1326.95614302,21,27866.0790034,0,valid
2162,1408,29,198,3570,227,27940.7780996,99,2766137.03186,0,valid
144,92,17,50,236,67,1431.59704895,14,20042.3586853,0,valid
97,69,20,35,166,55,959.705712445,19,18234.4085365,0,valid
76,54,17,24,130,41,696.4817606,18,12536.6716908,0,valid
0,0,0,0,0,0,0,0,0,0,valid
150,122,14,47,272,61,1613.16055582,18,29036.8900047,0,valid
0,0,0,0,0,0,0,0,0,0,valid
650,426,37,118,1076,155,7829.10986008,64,501063.031045,0,valid
111,81,23,41,192,64,1152.0,21,24192.0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
56,40,12,24,96,36,496.312800138,10,4963.12800138,0,valid
2705,1520,42,226,4225,268,34079.2268297,141,4805170.98299,0,valid
91,85,17,34,176,51,998.346860187,20,19966.9372037,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1570,837,20,87,2407,107,16226.7110363,96,1557764.25948,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
2873,1849,44,331,4722,375,40376.6263206,122,4925948.41111,0,valid
862,585,26,163,1447,189,10942.5647878,46,503357.980241,0,valid
1787,1148,45,285,2935,330,24555.1556988,88,2160853.7015,0,valid
42,37,9,18,79,27,375.636112671,8,3005.08890137,0,valid
1715,1235,32,208,2950,240,23325.327257,95,2215906.08942,0,valid
4961,2997,41,522,7958,563,72712.1752699,114,8289187.98077,0,valid
241,124,15,51,365,66,2206.20385357,17,37505.4655106,0,valid
111,81,23,41,192,64,1152.0,21,24192.0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2976,1842,43,393,4818,436,42245.1120768,98,4140020.98352,0,valid
78,52,12,30,130,42,701.001264961,10,7010.01264961,0,valid
713,499,28,103,1212,131,8524.50867786,67,571142.081417,0,valid
2427,1612,41,381,4039,422,35224.5196232,84,2958859.64835,0,valid
109,103,17,41,212,58,1241.89197097,20,24837.8394193,0,valid
224,96,25,44,320,69,1954.72782617,26,50822.9234804,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
906,462,28,94,1368,122,9481.24867779,68,644724.910089,0,valid
100,80,18,39,180,57,1049.92020255,18,18898.5636459,0,valid
497,386,10,233,883,243,6997.60944068,8,55980.8755255,0,valid
149,77,25,45,226,70,1385.21796183,20,27704.3592366,0,valid
23,16,11,14,39,25,181.110391401,5,905.551957006,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2658,1723,43,329,4381,372,37410.0547515,109,4077695.96791,0,valid
75,57,12,39,132,51,748.76014514,8,5990.08116112,0,valid
4448,2793,38,303,7241,341,60923.0798341,175,10661538.971,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2102,1424,30,196,3526,226,27573.9510215,108,2977986.71032,0,valid
26,21,9,13,47,22,209.593286076,6,1257.55971646,0,valid
267,200,14,64,467,78,2935.28283621,21,61640.9395604,0,valid
1122,764,35,205,1886,240,14912.3956633,63,939480.926789,0,valid
0,0,0,0,0,0,0,0,0,0,valid
849,537,37,134,1386,171,10281.1435856,72,740242.338165,0,valid
19,21,9,19,40,28,192.294196882,4,769.176787529,0,valid
0,0,0,0,0,0,0,0,0,0,valid
217,157,27,70,374,97,2468.36740298,29,71582.6546864,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1701,951,43,179,2652,222,20670.7908776,111,2294457.78741,0,valid
82,66,17,37,148,54,851.72335032,14,11924.1269045,0,valid
12948,8401,55,1252,21349,1307,221005.775097,181,40002045.2926,0,bugged
0,0,0,0,0,0,0,0,0,0,bugged
38,32,9,16,70,25,325.069933284,8,2600.55946627,0,valid
0,0,0,0,0,0,0,0,0,0,valid
554,333,30,89,887,119,6115.70335605,56,342479.387939,0,valid
150,93,21,43,243,64,1458.0,21,30618.0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1843,1124,42,240,2967,282,24150.0488626,98,2366704.78853,0,valid
1259,899,37,241,2158,278,17520.6748349,67,1173885.21394,0,valid
73,49,16,34,122,50,688.550455153,11,7574.05500668,0,valid
111,82,23,42,193,65,1162.31698791,21,24408.6567462,0,valid
300,226,28,77,526,105,3531.69314229,41,144799.418834,0,valid
0,0,0,0,0,0,0,0,0,0,valid
48,29,14,20,77,34,391.734638776,10,3917.34638776,0,valid
2514,1845,39,320,4359,359,36998.4947074,109,4032835.92311,0,valid
0,0,0,0,0,0,0,0,0,0,valid
923,587,37,139,1510,176,11263.7417441,76,856044.372555,0,valid
240,213,26,99,453,125,3155.50028095,27,85198.5075857,0,valid
832,555,39,195,1387,234,10916.1958661,54,589474.576767,0,bugged
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
156,113,22,54,269,76,1680.69250112,23,38655.9275257,0,valid
2527,1616,48,363,4143,411,35973.6465602,106,3813206.53538,0,valid
1821,1176,35,233,2997,268,24174.0693038,85,2054795.89082,0,valid
1022,650,38,167,1672,205,12840.0907264,73,937326.623025,0,valid
205,154,19,57,359,76,2243.00597733,24,53832.1434558,0,valid
0,0,0,0,0,0,0,0,0,0,valid
38,35,12,25,73,37,380.290095691,8,3042.32076553,0,valid
442,286,36,94,728,130,5112.28376788,54,276063.323466,0,valid
213,122,13,47,335,60,1978.80834953,15,29682.1252429,0,valid
64,52,16,27,116,43,629.446711545,15,9441.70067318,0,valid
305,182,20,49,487,69,2974.85141045,37,110069.502187,0,valid
41,36,12,29,77,41,412.531504356,7,2887.72053049,0,valid
131,103,21,52,234,73,1448.41894678,19,27519.9599888,0,valid
697,431,30,132,1128,162,8279.35080325,48,397408.838556,0,valid
945,459,25,87,1404,112,9557.52631057,63,602124.157566,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1770,1234,38,247,3004,285,24497.0735996,94,2302724.91836,0,valid
14,15,6,11,29,17,118.536422396,4,474.145689585,0,valid
1519,1072,35,220,2591,255,20713.3697549,82,1698496.3199,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
329,251,21,70,580,91,3774.52089132,35,132108.231196,0,valid
2412,1731,39,356,4143,395,35736.3117368,92,3287740.67979,0,valid
188,101,15,40,289,55,1670.81295721,17,28403.8202725,0,valid
107,78,20,42,185,62,1101.52631742,18,19827.4737136,0,valid
23,16,11,14,39,25,181.110391401,5,905.551957006,0,valid
773,418,24,82,1191,106,8012.95326138,61,488790.148944,0,valid
172,123,28,47,295,75,1837.5015137,36,66150.0544931,0,valid
150,107,24,50,257,74,1595.82951497,25,39895.7378742,0,valid
2107,1347,28,327,3454,355,29261.1661905,57,1667886.47286,0,valid
225,156,25,67,381,92,2485.47710526,27,67107.881842,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1425,848,35,218,2273,253,18145.3443953,66,1197592.73009,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2636,1458,29,291,4094,320,34069.9736205,70,2384898.15343,0,valid
1697,799,24,190,2496,214,19322.7015981,50,966135.079903,0,valid
346,274,22,104,620,126,4325.91355257,28,121125.579472,0,valid
5178,3412,53,656,8590,709,81344.2232101,135,10981470.1334,0,valid
3804,2692,40,460,6496,500,58241.7347132,117,6814282.96144,0,valid
2379,1511,41,268,3890,309,32175.9911785,112,3603711.012,0,valid
0,0,0,0,0,0,0,0,0,0,valid
881,496,28,102,1377,130,9669.80047854,68,657546.432541,0,valid
29,30,11,21,59,32,295.0,7,2065.0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
941,412,27,103,1353,130,9501.26365103,52,494065.709853,0,valid
72,52,16,35,124,51,703.380742404,11,7737.18816645,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
291,190,18,52,481,70,2948.18513115,32,94341.9241968,0,valid
803,450,26,121,1253,147,9021.18944808,48,433017.093508,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1725,1209,38,320,2934,358,24891.5154905,71,1767297.59983,0,valid
956,622,41,149,1578,190,11945.2321499,83,991454.268446,0,valid
3419,2147,40,380,5566,420,48503.4905513,113,5480894.4323,0,valid
364,267,29,87,631,116,4327.38600793,42,181750.212333,0,valid
89,54,17,27,143,44,780.698721465,16,12491.1795434,0,valid
40,29,12,20,69,32,345.0,8,2760.0,0,valid
155,100,14,40,255,54,1467.49631305,17,24947.4373219,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
410,313,33,100,723,133,5100.96920087,50,255048.460043,0,valid
831,563,31,145,1394,176,10398.4476764,58,603109.96523,0,valid
0,0,0,0,0,0,0,0,0,0,valid
119,93,21,40,212,61,1257.31631556,23,28918.275258,0,valid
132,104,21,50,236,71,1451.3403202,20,29026.8064041,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
606,390,36,115,996,151,7209.45112037,61,439776.518342,0,valid
3573,2602,41,388,6175,429,53999.3489466,134,7235912.75884,0,valid
117,77,18,39,194,57,1131.58066275,17,19236.8712667,0,valid
694,454,20,78,1148,98,7593.68690104,58,440433.840261,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
8736,5384,42,623,14120,665,132406.212689,181,23965524.4967,0,valid
0,0,0,0,0,0,0,0,0,0,valid
594,320,34,109,914,143,6544.12240182,49,320661.997689,0,valid
0,0,0,0,0,0,0,0,0,0,valid
3364,2321,42,392,5685,434,49809.4187564,124,6176367.9258,0,valid
1770,1190,42,309,2960,351,25027.7685721,80,2002221.48577,0,valid
304,201,26,65,505,91,3286.4362933,40,131457.451732,0,valid
116,83,12,35,199,47,1105.36318148,14,15475.0845408,0,valid
65,44,13,22,109,35,559.091848847,12,6709.10218616,0,valid
469,323,31,109,792,140,5646.39214942,44,248441.254574,0,valid
92,58,20,36,150,56,871.103238309,16,13937.6518129,0,valid
1132,769,21,102,1901,123,13197.7200746,75,989829.005599,0,valid
2583,1499,42,286,4082,328,34115.5272829,110,3752708.00111,0,valid
182,144,17,57,326,74,2024.2817972,20,40485.6359439,0,valid
298,199,33,84,497,117,3414.57126563,37,126339.136828,0,valid
145,90,23,43,235,66,1420.43261805,23,32669.9502151,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,bugged
176,134,26,47,310,73,1918.84561325,37,70997.2876904,0,valid
178,137,24,62,315,86,2024.27339773,26,52631.108341,0,valid
37,31,9,15,68,24,311.777450049,8,2494.21960039,0,valid
202,193,17,61,395,78,2482.73387645,25,62068.3469113,0,valid
556,381,26,107,937,133,6610.79964206,46,304096.783535,0,valid
0,0,0,0,0,0,0,0,0,0,valid
665,338,28,74,1003,102,6692.442618,63,421623.884934,0,valid
194,135,26,59,329,85,2108.68961799,29,61151.9989217,0,valid
0,0,0,0,0,0,0,0,0,0,valid
286,212,23,78,498,101,3315.78931841,29,96157.8902339,0,valid
5542,3231,53,683,8773,736,83550.2090405,122,10193125.5029,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
45,41,12,24,86,36,444.613550124,10,4446.13550124,0,valid
1748,1182,42,322,2930,364,24927.8382958,77,1919443.54878,0,bugged
608,467,31,136,1075,167,7937.48211441,51,404811.587835,0,valid
177,146,20,64,323,84,2064.71852756,22,45423.8076063,0,valid
58,42,12,25,100,37,520.945336563,10,5209.45336563,0,valid
612,321,30,96,933,126,6509.80216863,50,325490.108431,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
433,324,33,118,757,151,5479.47238767,43,235617.31267,0,valid
199,150,19,56,349,75,2173.85772298,24,52172.5853516,0,valid
201,129,17,57,330,74,2049.11961066,18,36884.1529918,0,valid
0,0,0,0,0,0,0,0,0,0,valid
970,470,21,72,1440,93,9416.388688,65,612065.26472,0,valid
78,60,18,32,138,50,778.852154189,16,12461.634467,0,valid
770,503,23,149,1273,172,9453.63503274,37,349784.496211,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1463,912,33,146,2375,179,17774.062471,99,1759632.18463,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2455,1619,26,191,4074,217,31620.559721,110,3478261.56931,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
85,40,16,18,125,34,635.932855156,17,10810.8585377,0,valid
165,109,26,55,274,81,1737.11890079,25,43427.9725198,0,valid
2775,1600,46,338,4375,384,37559.2109407,108,4056394.78159,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
1141,645,36,193,1786,229,14000.8179655,60,840049.077932,0,valid
6990,5157,42,654,12147,696,114703.434644,165,18926066.7163,0,valid
0,0,0,0,0,0,0,0,0,0,valid
397,277,15,59,674,74,4185.17156843,32,133925.49019,0,valid
440,283,32,93,723,125,5036.26203781,48,241740.577815,0,valid
1745,1230,39,328,2975,367,25345.9178522,71,1799560.16751,0,valid
0,0,0,0,0,0,0,0,0,0,valid
915,572,27,173,1487,200,11366.4141542,42,477389.394476,0,valid
0,0,0,0,0,0,0,0,0,0,valid
738,468,34,142,1206,176,8996.07453208,56,503780.173796,0,valid
20306,10251,47,906,30557,953,302402.229266,260,78624579.6092,0,valid
192,143,28,51,335,79,2111.76655064,39,82358.8954749,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
897,699,35,184,1596,219,12408.5601471,64,794147.849416,0,valid
0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
597,384,24,97,981,121,6787.40483577,47,319008.027281,0,valid
0,0,0,0,0,0,0,0,0,0,valid
928,644,30,194,1572,224,12273.1619375,49,601384.934936,0,valid
1324,741,24,146,2065,170,15300.3922831,60,918023.536987,0,valid
3749,2398,51,463,6147,514,55357.5741039,129,7141127.0594,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1300,852,33,152,2152,185,16207.532903,89,1442470.42837,0,valid
441,324,34,104,765,138,5438.02120944,52,282777.102891,0,valid
0,0,0,0,0,0,0,0,0,0,valid
9126,4959,41,519,14085,560,128585.951294,191,24559916.6971,0,valid
155,111,25,50,266,75,1656.86577167,26,43078.5100635,0,valid
79,60,18,30,139,48,776.3097876,18,13973.5761768,0,valid
358,216,24,79,574,103,3838.0513026,32,122817.641683,0,valid
0,0,0,0,0,0,0,0,0,0,valid
145,90,23,43,235,66,1420.43261805,23,32669.9502151,0,valid
4972,2232,34,303,7204,337,60489.1408436,125,7561142.60545,0,valid
4,1,4,1,5,5,11.6096404744,2,23.2192809489,0,valid
0,0,0,0,0,0,0,0,0,0,valid
750,465,34,117,1215,151,8794.66175828,67,589242.337805,0,valid
0,0,0,0,0,0,0,0,0,0,valid
100,103,15,45,203,60,1199.09879091,16,19185.5806545,0,valid
116,71,18,25,187,43,1014.71150913,25,25367.7877282,0,valid
101,59,18,34,160,52,912.070354903,15,13681.0553235,0,valid
137,91,14,46,228,60,1346.7710558,13,17508.0237254,0,valid
821,481,29,116,1302,145,9348.2416352,58,542198.014842,0,valid
