% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE tot_changes_bugged_Methods NUMERIC
@ATTRIBUTE sum_insert_bugged_Methods NUMERIC
@ATTRIBUTE sum_delet_buggeds_Methods NUMERIC
@ATTRIBUTE count_insert_bugged_Methods NUMERIC
@ATTRIBUTE count_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_bugged_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_bugged_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,8,8,4,4,2.0,2.0,2.0,2.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
3,15,6,3,2,5.0,2.0,5.0,3.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1303.13576389,0,0,0,0,0,0,0,0,0,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,243.541666667,0,0,0,0,0,0,0,0,0,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,552.791840278,0,0,0,0,0,0,0,0,0,0,0,valid
3,38,19,3,2,12.6666666667,6.33333333333,12.6666666667,9.5,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,43,1,2,1,21.5,0.5,21.5,1.0,0,2,1236.7959375,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1209.46804398,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,933.707511574,0,0,0,0,0,0,0,0,0,0,0,valid
1,49,0,1,0,49.0,0.0,49.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1032.5056713,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
5,188,56,5,4,37.6,11.2,37.6,14.0,1,2,1246.92788194,1336.36568287,1336.36568287,1,25,4,1,1,25.0,4.0,25.0,4.0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,4,1,2,1.0,2.0,2.0,2.0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,373.001469907,0,0,0,0,0,0,0,0,0,0,0,valid
3,39,9,3,2,13.0,3.0,13.0,4.5,1,1,221.993611111,249.962997685,249.962997685,2,34,4,2,1,17.0,2.0,17.0,4.0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,86,46,4,3,21.5,11.5,21.5,15.3333333333,0,1,1125.18836806,0,0,0,0,0,0,0,0,0,0,0,valid
3,50,14,3,2,16.6666666667,4.66666666667,16.6666666667,7.0,1,2,221.993611111,294.908171297,294.908171297,1,2,4,1,1,2.0,4.0,2.0,4.0,valid
2,9,5,1,1,4.5,2.5,9.0,5.0,0,1,1294.94372685,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1237.66173611,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,30,10,2,1,15.0,5.0,15.0,10.0,1,1,221.993611111,1114.88700231,1114.88700231,1,20,0,1,0,20.0,0.0,20.0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,5,4,2,2,1.66666666667,1.33333333333,2.5,2.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
2,16,4,2,1,8.0,2.0,8.0,4.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,36,0,1,0,36.0,0.0,36.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
4,68,17,4,3,17.0,4.25,17.0,5.66666666667,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,1239.86664352,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,237.874155093,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
7,30,20,6,6,4.28571428571,2.85714285714,5.0,3.33333333333,1,2,221.993611111,798.902743055,798.902743055,1,4,1,1,1,4.0,1.0,4.0,1.0,valid
2,8,1,2,1,4.0,0.5,4.0,1.0,0,2,210.805798611,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,9,0,1,0.0,9.0,0,9.0,0,1,552.791840278,0,0,0,0,0,0,0,0,0,0,0,valid
2,39,42,2,2,19.5,21.0,19.5,21.0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
15,108,59,15,12,7.2,3.93333333333,7.2,4.91666666667,1,2,221.993611111,294.837106482,294.837106482,1,13,6,1,1,13.0,6.0,13.0,6.0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,12,2,3,2,4.0,0.666666666667,4.0,1.0,1,2,210.805798611,237.823275463,237.823275463,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
5,57,31,5,4,11.4,6.2,11.4,7.75,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,949.924930556,0,0,0,0,0,0,0,0,0,0,0,valid
31,163,118,31,30,5.25806451613,3.8064516129,5.25806451613,3.93333333333,0,3,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,552.791840278,0,0,0,0,0,0,0,0,0,0,0,valid
10,18,12,8,6,1.8,1.2,2.25,2.0,0,2,1204.83949074,0,0,0,0,0,0,0,0,0,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,1211.04226852,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,1414.93196759,0,0,0,0,0,0,0,0,0,0,0,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,142.338344907,0,0,0,0,0,0,0,0,0,0,0,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,1240.63133102,0,0,0,0,0,0,0,0,0,0,0,valid
2,1,3,1,1,0.5,1.5,1.0,3.0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,26,3,2,1,13.0,1.5,13.0,3.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,318.788206019,318.788206019,318.788206019,1,3,0,1,0,3.0,0.0,3.0,0,valid
2,30,27,2,1,15.0,13.5,15.0,27.0,0,1,1414.85251157,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1219.94090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1219.94090278,0,0,0,0,0,0,0,0,0,0,0,valid
1,67,0,1,0,67.0,0.0,67.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,38,20,3,2,12.6666666667,6.66666666667,12.6666666667,10.0,1,1,221.993611111,1128.76224537,1128.76224537,1,18,18,1,1,18.0,18.0,18.0,18.0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,31,2,2,1,15.5,1.0,15.5,2.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,991.559016204,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,23,4,2,1,11.5,2.0,11.5,4.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,56,31,4,3,14.0,7.75,14.0,10.3333333333,1,1,221.993611111,1128.76224537,1128.76224537,1,26,26,1,1,26.0,26.0,26.0,26.0,valid
1,46,0,1,0,46.0,0.0,46.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1029.74993056,0,0,0,0,0,0,0,0,0,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,1209.46804398,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,980.921296297,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,11,1,1,11.0,11.0,11.0,11.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1434.82847222,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,720.62369213,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,1,1,221.993611111,1114.88700231,1114.88700231,1,5,0,1,0,5.0,0.0,5.0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1428.0531713,0,0,0,0,0,0,0,0,0,0,0,valid
2,14,5,2,1,7.0,2.5,7.0,5.0,1,2,189.202743056,189.202743056,189.202743056,1,4,5,1,1,4.0,5.0,4.0,5.0,valid
1,35,0,1,0,35.0,0.0,35.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,118,0,1,0,118.0,0.0,118.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
11,34,15,10,7,3.09090909091,1.36363636364,3.4,2.14285714286,0,2,316.965011574,0,0,0,0,0,0,0,0,0,0,0,valid
3,55,31,3,2,18.3333333333,10.3333333333,18.3333333333,15.5,1,1,221.993611111,1128.76224537,1128.76224537,1,24,24,1,1,24.0,24.0,24.0,24.0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,1414.9278588,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,960.208171296,0,0,0,0,0,0,0,0,0,0,0,valid
1,22,0,1,0,22.0,0.0,22.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,2,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
3,33,4,3,2,11.0,1.33333333333,11.0,2.0,0,1,1208.3034838,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,18,7,3,2,6.0,2.33333333333,6.0,3.5,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,3,2,1,1,1.5,1.0,3.0,2.0,0,2,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
3,7,1,3,1,2.33333333333,0.333333333333,2.33333333333,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
2,31,16,2,1,15.5,8.0,15.5,16.0,0,1,1414.93196759,0,0,0,0,0,0,0,0,0,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1016.88237269,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,274,0,1,0,274.0,0.0,274.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
2,24,4,2,1,12.0,2.0,12.0,4.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,28,0,1,0,28.0,0.0,28.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,30,15,2,1,15.0,7.5,15.0,15.0,1,1,1128.76224537,1128.76224537,1128.76224537,1,15,15,1,1,15.0,15.0,15.0,15.0,bugged
2,17,8,2,1,8.5,4.0,8.5,8.0,0,1,1414.9278588,0,0,0,0,0,0,0,0,0,0,0,valid
2,2,12,1,1,1.0,6.0,2.0,12.0,0,2,142.345462963,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,284.865891204,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1456.55810185,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,227.974282408,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,13,7,2,1,6.5,3.5,6.5,7.0,0,1,1414.93196759,0,0,0,0,0,0,0,0,0,0,0,valid
1,154,0,1,0,154.0,0.0,154.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,19,11,3,2,6.33333333333,3.66666666667,6.33333333333,5.5,1,1,221.993611111,1128.76224537,1128.76224537,1,8,8,1,1,8.0,8.0,8.0,8.0,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
4,27,16,4,3,6.75,4.0,6.75,5.33333333333,1,1,1124.99568287,1128.76224537,1128.76224537,1,12,12,1,1,12.0,12.0,12.0,12.0,bugged
1,6,0,1,0,6.0,0.0,6.0,0,0,1,1021.40355324,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1211.579375,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,572.006759259,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
3,52,26,3,2,17.3333333333,8.66666666667,17.3333333333,13.0,0,2,872.088043982,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,385.068090278,0,0,0,0,0,0,0,0,0,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,1,1,340.970011574,340.970011574,340.970011574,1,1,1,1,1,1.0,1.0,1.0,1.0,valid
1,47,0,1,0,47.0,0.0,47.0,0,0,1,243.541666667,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,28,0,1,0,28.0,0.0,28.0,0,0,1,797.000601852,0,0,0,0,0,0,0,0,0,0,0,valid
2,10,10,1,1,5.0,5.0,10.0,10.0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,0,3,0,1,0.0,3.0,0,3.0,0,1,299.801944444,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,3,2,2,2,1.5,1.0,1.5,1.0,0,1,250.117175926,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
3,13,9,2,2,4.33333333333,3.0,6.5,4.5,0,2,251.152638889,0,0,0,0,0,0,0,0,0,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.16012731,0,0,0,0,0,0,0,0,0,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
2,22,11,2,1,11.0,5.5,11.0,11.0,1,1,1128.76224537,1128.76224537,1128.76224537,1,11,11,1,1,11.0,11.0,11.0,11.0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,6,1,2,1,3.0,0.5,3.0,1.0,0,1,221.993611111,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1434.82847222,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1104.71997685,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1456.55810185,0,0,0,0,0,0,0,0,0,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,1209.46804398,0,0,0,0,0,0,0,0,0,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,373.001469907,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1457.16361111,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,798.897650463,0,0,0,0,0,0,0,0,0,0,0,valid
1,1,1,1,1,1.0,1.0,1.0,1.0,0,1,1293.46884259,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,1457.15842593,0,0,0,0,0,0,0,0,0,0,0,valid
2,119,5,2,1,59.5,2.5,59.5,5.0,0,1,1127.18721065,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
