% []
@RELATION base

@ATTRIBUTE tot_changes_last_Methods NUMERIC
@ATTRIBUTE sum_insert_last_Methods NUMERIC
@ATTRIBUTE sum_delet_lasts_Methods NUMERIC
@ATTRIBUTE count_insert_last_Methods NUMERIC
@ATTRIBUTE count_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_last_Methods NUMERIC
@ATTRIBUTE avg_delets_last_Methods NUMERIC
@ATTRIBUTE avg_insert_nonzero_last_Methods NUMERIC
@ATTRIBUTE avg_delets_nonzero_last_Methods NUMERIC
@ATTRIBUTE tot_bugs_last_Methods NUMERIC
@ATTRIBUTE lastVer_tot_developers_Methods NUMERIC
@ATTRIBUTE last_commit_Methods NUMERIC
@ATTRIBUTE last_bug_Methods NUMERIC
@ATTRIBUTE last_bug_binary_Methods NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901481481,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,371.902164352,0,0,valid
1,14,0,1,0,14.0,0.0,14.0,0,0,1,35.6086689811,35.6086689811,35.6086689811,valid
2,12,1,2,1,6.0,0.5,6.0,1.0,0,1,371.904236111,0,0,valid
4,79,3,4,3,19.75,0.75,19.75,1.0,0,2,16.8748148144,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.902164352,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,371.899548611,0,0,valid
1,37,0,1,0,37.0,0.0,37.0,0,0,1,371.899548611,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,371.899548611,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904236111,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.902048611,371.902048611,371.902048611,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,3.1237499998,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.9015625,0,0,valid
3,11,4,3,2,3.66666666667,1.33333333333,3.66666666667,2.0,1,1,371.900821759,371.901898148,371.901898148,valid
1,18,0,1,0,18.0,0.0,18.0,0,0,1,272.791331018,0,0,valid
3,13,2,3,2,4.33333333333,0.666666666667,4.33333333333,1.0,0,2,233.075972222,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
3,8,3,3,2,2.66666666667,1.0,2.66666666667,1.5,1,1,371.9021875,371.9021875,371.9021875,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,317.115127315,0,0,valid
1,34,0,1,0,34.0,0.0,34.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904722222,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
2,16,16,1,1,8.0,8.0,16.0,16.0,1,2,35.7184722219,35.7184722219,35.7184722219,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
3,6,6,2,2,2.0,2.0,3.0,3.0,0,1,371.901168981,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
5,54,6,5,4,10.8,1.2,10.8,1.5,0,2,179.013055556,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,128.206180555,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,16.1128125,16.1128125,16.1128125,valid
2,9,9,2,2,4.5,4.5,4.5,4.5,1,2,115.091076388,115.091076388,115.091076388,valid
5,61,7,5,2,12.2,1.4,12.2,3.5,2,2,24.9536342588,70.8984375,70.8984375,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,128.206180555,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,17,0,1,0,17.0,0.0,17.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.901608796,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.902025463,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,371.901956018,0,0,valid
1,25,0,1,0,25.0,0.0,25.0,0,0,1,371.901956018,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.902071759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,233.920335648,0,0,valid
2,4,1,1,1,2.0,0.5,4.0,1.0,0,1,371.904236111,0,0,valid
5,66,34,5,2,13.2,6.8,13.2,17.0,2,1,360.106180555,371.898946759,371.898946759,valid
3,20,6,3,1,6.66666666667,2.0,6.66666666667,6.0,1,1,0.888101851568,0.888101851568,0.888101851568,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,371.897592593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901898148,371.901898148,371.901898148,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,13,0,2,0,6.5,0.0,6.5,0,0,1,371.904236111,0,0,valid
2,23,2,2,1,11.5,1.0,11.5,2.0,0,1,280.841122685,0,0,valid
3,16,2,3,1,5.33333333333,0.666666666667,5.33333333333,2.0,0,1,371.904236111,0,0,valid
5,18,2,5,1,3.6,0.4,3.6,2.0,1,3,162.91255787,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,55.9103935184,0,0,valid
3,8,2,3,2,2.66666666667,0.666666666667,2.66666666667,1.0,0,1,371.900659722,0,0,valid
3,80,15,3,2,26.6666666667,5.0,26.6666666667,7.5,1,2,16.1128125,16.1128125,16.1128125,valid
2,5,1,2,1,2.5,0.5,2.5,1.0,0,1,371.904236111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901608796,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901898148,371.901898148,371.901898148,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,273.361238426,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.901354166,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904837963,0,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,0,1,371.900625,0,0,valid
2,14,2,2,1,7.0,1.0,7.0,2.0,0,1,371.904560185,0,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,0,1,371.900625,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5,0,1,0,5.0,0.0,5.0,0,0,1,11.685821759,0,0,valid
4,51,20,4,3,12.75,5.0,12.75,6.66666666667,0,2,35.7184722219,0,0,valid
2,28,2,2,1,14.0,1.0,14.0,2.0,1,1,371.900717592,371.900717592,371.900717592,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,2,233.920335648,371.901898148,371.901898148,valid
2,9,2,2,1,4.5,1.0,4.5,2.0,0,1,371.904560185,0,0,valid
3,23,3,3,2,7.66666666667,1.0,7.66666666667,1.5,0,2,35.7184722219,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.901863426,0,0,valid
1,41,0,1,0,41.0,0.0,41.0,0,0,1,128.206180555,128.206180555,128.206180555,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.902094907,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.899548611,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,360.106180555,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,1,1,371.901064815,371.901631944,371.901631944,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,63.2209722218,0,0,valid
3,13,13,2,2,4.33333333333,4.33333333333,6.5,6.5,0,1,371.900439815,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.902141204,0,0,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,8.94890046259,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.904837963,0,0,valid
2,42,15,2,1,21.0,7.5,21.0,15.0,0,1,371.897592593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.897986111,371.897986111,371.897986111,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,280.943344907,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,272.791111111,0,0,valid
2,12,12,1,1,6.0,6.0,12.0,12.0,0,1,371.900439815,0,0,valid
4,15,8,4,3,3.75,2.0,3.75,2.66666666667,3,3,16.1128125,16.1128125,16.1128125,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,301.971087963,0,0,valid
2,35,5,2,1,17.5,2.5,17.5,5.0,1,1,371.899641204,371.899641204,371.899641204,valid
3,8,6,3,2,2.66666666667,2.0,2.66666666667,3.0,1,1,360.106180555,371.898946759,371.898946759,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
6,34,11,6,5,5.66666666667,1.83333333333,5.66666666667,2.2,0,2,24.9536342588,0,0,valid
8,61,27,8,6,7.625,3.375,7.625,4.5,0,3,16.8748148144,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,55.9084953703,0,0,valid
5,26,8,5,4,5.2,1.6,5.2,2.0,0,3,1.11450231448,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.900439815,0,0,valid
2,19,1,2,1,9.5,0.5,9.5,1.0,1,1,371.900625,371.901631944,371.901631944,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
7,42,11,7,6,6.0,1.57142857143,6.0,1.83333333333,0,3,1.11450231448,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16.1128125,16.1128125,16.1128125,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,371.897592593,0,0,valid
1,24,0,1,0,24.0,0.0,24.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901643518,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.902094907,0,0,valid
4,15,10,3,2,3.75,2.5,5.0,5.0,1,3,24.9536342588,289.053738425,289.053738425,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901631944,371.901631944,371.901631944,valid
1,45,0,1,0,45.0,0.0,45.0,0,0,1,11.685821759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
3,34,4,3,2,11.3333333333,1.33333333333,11.3333333333,2.0,0,1,1.11450231448,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
5,55,9,4,4,11.0,1.8,13.75,2.25,0,2,35.7184722219,0,0,valid
2,12,12,1,1,6.0,6.0,12.0,12.0,1,2,16.1128125,16.1128125,16.1128125,valid
1,10,0,1,0,10.0,0.0,10.0,0,0,1,11.685821759,0,0,valid
2,3,1,2,1,1.5,0.5,1.5,1.0,0,2,282.978645833,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.901921296,0,0,valid
3,35,0,3,0,11.6666666667,0.0,11.6666666667,0,2,1,132.955127315,132.955127315,132.955127315,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.901608796,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
2,10,3,2,1,5.0,1.5,5.0,3.0,0,1,371.904722222,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,371.904560185,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,371.904560185,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,371.901875,0,0,valid
1,32,0,1,0,32.0,0.0,32.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
2,41,2,2,1,20.5,1.0,20.5,2.0,0,1,24.9536342588,0,0,valid
1,29,0,1,0,29.0,0.0,29.0,0,0,1,11.685821759,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904236111,0,0,valid
3,16,3,3,2,5.33333333333,1.0,5.33333333333,1.5,0,2,63.2209722218,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
8,44,11,8,7,5.5,1.375,5.5,1.57142857143,0,2,179.013055556,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,24.9536342588,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,360.106180555,0,0,valid
6,68,19,4,4,11.3333333333,3.16666666667,17.0,4.75,2,2,35.6086689811,35.6086689811,35.6086689811,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901226852,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
2,11,11,1,1,5.5,5.5,11.0,11.0,1,2,35.7184722219,35.7184722219,35.7184722219,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.901898148,371.901898148,371.901898148,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,35.7184722219,35.7184722219,35.7184722219,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,282.978645833,0,0,valid
2,8,8,1,1,4.0,4.0,8.0,8.0,0,1,371.904236111,0,0,valid
4,22,7,4,2,5.5,1.75,5.5,3.5,1,1,371.9021875,371.9021875,371.9021875,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901643518,0,0,valid
3,21,1,3,1,7.0,0.333333333333,7.0,1.0,2,2,9.12440972216,9.12440972216,9.12440972216,valid
1,21,0,1,0,21.0,0.0,21.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.902071759,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,272.791331018,0,0,valid
1,43,0,1,0,43.0,0.0,43.0,0,0,1,11.685821759,0,0,valid
1,41,0,1,0,41.0,0.0,41.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904560185,0,0,valid
1,13,0,1,0,13.0,0.0,13.0,0,0,1,35.6086689811,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901631944,371.901631944,371.901631944,valid
3,13,4,3,2,4.33333333333,1.33333333333,4.33333333333,2.0,0,2,177.011979166,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,24.9536342588,0,0,valid
1,1,0,1,0,1.0,0.0,1.0,0,0,1,120.754050926,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,1.17525462946,0,0,valid
1,38,0,1,0,38.0,0.0,38.0,0,0,1,371.899548611,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,371.897986111,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.900590278,0,0,valid
2,13,12,1,1,6.5,6.0,13.0,12.0,0,1,371.904236111,0,0,valid
2,11,11,1,1,5.5,5.5,11.0,11.0,0,1,371.900439815,0,0,valid
2,3,3,1,1,1.5,1.5,3.0,3.0,0,1,371.904236111,0,0,valid
1,7,0,1,0,7.0,0.0,7.0,0,0,1,371.901956018,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.900717592,371.900717592,371.900717592,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,0.888101851568,0.888101851568,0.888101851568,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.897592593,0,0,valid
1,9,0,1,0,9.0,0.0,9.0,0,0,1,371.904837963,0,0,valid
4,8,8,2,2,2.0,2.0,4.0,4.0,0,1,171.545694444,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,11.685821759,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.901608796,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
7,78,10,6,5,11.1428571429,1.42857142857,13.0,2.0,0,2,35.7184722219,0,0,valid
5,46,6,5,4,9.2,1.2,9.2,1.5,0,2,16.8748148144,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
2,13,1,2,1,6.5,0.5,6.5,1.0,0,1,371.901458333,0,0,valid
9,103,24,8,8,11.4444444444,2.66666666667,12.875,3.0,0,2,35.7184722219,0,0,valid
2,10,0,2,0,5.0,0.0,5.0,0,0,2,280.943344907,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
8,59,12,7,5,7.375,1.5,8.42857142857,2.4,0,3,179.013055556,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901643518,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,2,233.920335648,0,0,valid
2,9,1,2,1,4.5,0.5,4.5,1.0,0,1,371.902002315,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904560185,0,0,valid
3,47,3,3,2,15.6666666667,1.0,15.6666666667,1.5,0,1,371.904560185,0,0,valid
4,38,9,4,3,9.5,2.25,9.5,3.0,0,2,35.7184722219,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904560185,0,0,valid
2,6,3,2,1,3.0,1.5,3.0,3.0,0,1,360.106180555,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
5,21,4,4,3,4.2,0.8,5.25,1.33333333333,0,2,35.7184722219,0,0,valid
2,5,2,2,1,2.5,1.0,2.5,2.0,0,1,371.904236111,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.89880787,371.89880787,371.89880787,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,69,0,1,0,69.0,0.0,69.0,0,0,1,11.685821759,0,0,valid
1,15,0,1,0,15.0,0.0,15.0,0,0,1,272.791111111,0,0,valid
4,16,2,4,2,4.0,0.5,4.0,1.0,1,2,16.1128125,16.1128125,16.1128125,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904560185,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,11.685821759,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.901956018,0,0,valid
1,26,0,1,0,26.0,0.0,26.0,0,0,1,163.096388889,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.897592593,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16.1128125,16.1128125,16.1128125,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904722222,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,17.2040393515,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,371.901284722,0,0,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.902071759,0,0,valid
1,40,0,1,0,40.0,0.0,40.0,0,0,1,371.897708333,0,0,valid
3,40,11,3,2,13.3333333333,3.66666666667,13.3333333333,5.5,0,2,16.8748148144,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904837963,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
1,20,0,1,0,20.0,0.0,20.0,0,0,1,371.900439815,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,16.0288310181,0,0,valid
6,62,52,6,5,10.3333333333,8.66666666667,10.3333333333,10.4,3,3,16.1128125,16.1128125,16.1128125,valid
2,23,4,2,1,11.5,2.0,11.5,4.0,0,2,35.7184722219,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,371.899918981,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.901921296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901863426,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.901956018,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.904837963,0,0,valid
2,17,4,2,1,8.5,2.0,8.5,4.0,1,1,128.621736111,128.621736111,128.621736111,valid
1,6,0,1,0,6.0,0.0,6.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.902141204,0,0,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.90167824,371.90167824,371.90167824,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,280.943344907,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,371.901643518,0,0,valid
1,8,0,1,0,8.0,0.0,8.0,0,0,1,11.685821759,0,0,valid
3,32,5,3,1,10.6666666667,1.66666666667,10.6666666667,5.0,0,2,272.791111111,0,0,valid
1,19,0,1,0,19.0,0.0,19.0,0,0,1,371.904837963,0,0,valid
1,45,0,1,0,45.0,0.0,45.0,0,0,1,371.901875,0,0,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,371.904236111,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,371.904837963,0,0,valid
1,4,0,1,0,4.0,0.0,4.0,0,0,1,38.8249189812,0,0,valid
2,4,1,2,1,2.0,0.5,2.0,1.0,0,1,371.902164352,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,11,0,1,0,11.0,0.0,11.0,0,0,1,371.904837963,0,0,valid
1,12,0,1,0,12.0,0.0,12.0,0,0,1,371.904837963,0,0,valid
1,5,0,1,0,5.0,0.0,5.0,0,0,1,371.901875,0,0,valid
6,77,61,4,5,12.8333333333,10.1666666667,19.25,12.2,2,3,23.1600462962,23.1600462962,23.1600462962,valid
1,3,0,1,0,3.0,0.0,3.0,0,0,1,371.904837963,0,0,valid
4,69,52,3,3,17.25,13.0,23.0,17.3333333333,3,1,371.898634259,371.898634259,371.898634259,valid
1,2,0,1,0,2.0,0.0,2.0,0,0,1,233.920335648,0,0,valid
