% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
2,16,24,2,2,8.0,12.0,8.0,12.0,0,2,108.951898148,0,0,valid
4,685,16,4,4,171.25,4.0,171.25,4.0,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,24,128,2,2,12.0,64.0,12.0,64.0,0,2,286.661585648,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.2140625,0,0,valid
11,583,502,11,11,53.0,45.6363636364,53.0,45.6363636364,0,3,57.6790625001,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,541,1147,10,10,54.1,114.7,54.1,114.7,0,2,1.94039351866,0,0,valid
4,114,101,4,4,28.5,25.25,28.5,25.25,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,255,2,1,1,255.0,2.0,255.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,43,47,2,2,21.5,23.5,21.5,23.5,0,2,286.661585648,0,0,valid
1,1442,2,1,1,1442.0,2.0,1442.0,2.0,0,1,570.485208333,570.485208333,570.485208333,valid
2,910,10,2,2,455.0,5.0,455.0,5.0,0,2,750.597581019,0,0,valid
1,1342,2,1,1,1342.0,2.0,1342.0,2.0,0,1,604.571435185,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,204,6,2,2,102.0,3.0,102.0,3.0,0,2,100.764050926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,255,2,1,1,255.0,2.0,255.0,2.0,0,1,58.988622685,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,397,2,1,1,397.0,2.0,397.0,2.0,0,1,771.240092593,0,0,valid
3,572,1068,3,3,190.666666667,356.0,190.666666667,356.0,1,2,99.6853703703,116.005902778,116.005902778,valid
4,426,437,4,4,106.5,109.25,106.5,109.25,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,143,74,6,6,23.8333333333,12.3333333333,23.8333333333,12.3333333333,0,2,79.9152199072,0,0,valid
1,2612,2,1,1,2612.0,2.0,2612.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,793,57,4,4,198.25,14.25,198.25,14.25,0,2,78.0120138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,582,1140,10,10,58.2,114.0,58.2,114.0,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,187,2,1,1,187.0,2.0,187.0,2.0,0,1,604.571435185,0,0,valid
1,452,2,1,1,452.0,2.0,452.0,2.0,0,1,36.9954861109,0,0,valid
1,1312,2,1,1,1312.0,2.0,1312.0,2.0,0,1,275.740694445,0,0,valid
3,1074,267,3,3,358.0,89.0,358.0,89.0,0,2,434.827164352,0,0,valid
1,412,2,1,1,412.0,2.0,412.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,363,2,1,1,363.0,2.0,363.0,2.0,0,1,771.240092593,0,0,valid
5,430,58,5,5,86.0,11.6,86.0,11.6,0,2,78.9813425927,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,512,2,1,1,512.0,2.0,512.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,52,2,1,1,52.0,2.0,52.0,2.0,0,1,192.007673611,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,771.240092593,0,0,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,458,197,6,6,76.3333333333,32.8333333333,76.3333333333,32.8333333333,0,2,3.8882060186,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,2272,2,1,1,2272.0,2.0,2272.0,2.0,0,1,604.571435185,0,0,valid
7,566,57,7,7,80.8571428571,8.14285714286,80.8571428571,8.14285714286,0,2,29.8336342592,0,0,bugged
4,608,799,4,4,152.0,199.75,152.0,199.75,0,2,99.6853703703,0,0,valid
1,339,2,1,1,339.0,2.0,339.0,2.0,0,1,771.240092593,0,0,valid
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,771.240092593,0,0,valid
2,231,6,2,2,115.5,3.0,115.5,3.0,0,2,750.597581019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,842,2,1,1,842.0,2.0,842.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,135,6,2,2,67.5,3.0,67.5,3.0,0,2,750.597581019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,5267,69,5,5,1053.4,13.8,1053.4,13.8,0,4,647.477696759,0,0,valid
1,107,2,1,1,107.0,2.0,107.0,2.0,0,1,604.571435185,0,0,valid
4,909,67,4,4,227.25,16.75,227.25,16.75,0,2,78.0120138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
5,1325,57,5,5,265.0,11.4,265.0,11.4,1,3,286.661585648,570.485208333,570.485208333,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,992,7,2,2,496.0,3.5,496.0,3.5,0,1,653.239733796,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,771.240092593,0,0,valid
3,94,79,3,3,31.3333333333,26.3333333333,31.3333333333,26.3333333333,0,2,79.9152199072,0,0,valid
1,279,2,1,1,279.0,2.0,279.0,2.0,0,1,434.827164352,0,0,valid
2,96,264,2,2,48.0,132.0,48.0,132.0,0,2,286.661585648,0,0,valid
1,1452,2,1,1,1452.0,2.0,1452.0,2.0,0,1,604.571435185,0,0,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,575.231747685,0,0,valid
1,1617,2,1,1,1617.0,2.0,1617.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,960,10,2,2,480.0,5.0,480.0,5.0,0,2,750.597581019,0,0,valid
1,247,2,1,1,247.0,2.0,247.0,2.0,0,1,604.571435185,0,0,valid
4,390,57,4,4,97.5,14.25,97.5,14.25,0,2,78.0120138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,392,2,1,1,392.0,2.0,392.0,2.0,0,1,771.240092593,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,104.630694444,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
3,161,6,3,3,53.6666666667,2.0,53.6666666667,2.0,0,2,78.9813425927,0,0,valid
8,587,110,8,8,73.375,13.75,73.375,13.75,0,2,67.888946759,0,0,valid
12,1847,883,12,12,153.916666667,73.5833333333,153.916666667,73.5833333333,2,2,52.204039352,95.0081365742,95.0081365742,valid
1,467,2,1,1,467.0,2.0,467.0,2.0,0,1,771.240092593,0,0,valid
2,867,6,2,2,433.5,3.0,433.5,3.0,0,1,29.8336342592,0,0,valid
4,362,63,4,4,90.5,15.75,90.5,15.75,0,2,78.0120138889,0,0,valid
7,871,204,7,7,124.428571429,29.1428571429,124.428571429,29.1428571429,1,3,1.94039351866,28.5460416665,28.5460416665,bugged
8,230,142,8,8,28.75,17.75,28.75,17.75,0,2,78.9813425927,0,0,bugged
1,287,2,1,1,287.0,2.0,287.0,2.0,0,1,434.827164352,0,0,valid
2,640,10,2,2,320.0,5.0,320.0,5.0,0,2,750.597581019,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,143,2,1,1,143.0,2.0,143.0,2.0,0,1,604.571435185,0,0,valid
2,906,6,2,2,453.0,3.0,453.0,3.0,0,2,750.597581019,0,0,valid
1,827,2,1,1,827.0,2.0,827.0,2.0,0,1,604.571435185,0,0,valid
9,937,3011,9,9,104.111111111,334.555555556,104.111111111,334.555555556,1,2,78.9813425927,95.0081365742,95.0081365742,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,827,2,1,1,827.0,2.0,827.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,649,303,5,5,129.8,60.6,129.8,60.6,0,2,286.661585648,0,0,valid
2,207,220,2,2,103.5,110.0,103.5,110.0,0,2,286.661585648,0,0,valid
4,423,550,4,4,105.75,137.5,105.75,137.5,1,2,99.6853703703,116.005902778,116.005902778,valid
5,214,57,5,5,42.8,11.4,42.8,11.4,0,2,78.9813425927,0,0,bugged
1,1022,2,1,1,1022.0,2.0,1022.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
11,427,632,11,11,38.8181818182,57.4545454545,38.8181818182,57.4545454545,1,3,13.6563310185,13.6563310185,13.6563310185,bugged
1,215,2,1,1,215.0,2.0,215.0,2.0,0,1,604.571435185,0,0,valid
3,193,6,3,3,64.3333333333,2.0,64.3333333333,2.0,0,2,78.9813425927,0,0,valid
3,796,11,3,3,265.333333333,3.66666666667,265.333333333,3.66666666667,0,3,647.477696759,0,0,valid
6,923,117,6,6,153.833333333,19.5,153.833333333,19.5,0,3,78.9149537035,0,0,bugged
2,287,23,2,2,143.5,11.5,143.5,11.5,0,2,352.199398148,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
15,1455,1407,15,15,97.0,93.8,97.0,93.8,1,2,68.5803587963,116.005902778,116.005902778,bugged
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,604.571435185,0,0,valid
4,1152,57,4,4,288.0,14.25,288.0,14.25,0,2,78.0120138889,0,0,valid
1,492,2,1,1,492.0,2.0,492.0,2.0,0,1,771.240092593,0,0,valid
10,407,209,10,10,40.7,20.9,40.7,20.9,1,2,1.94039351866,3.97528935177,3.97528935177,valid
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
11,511,493,11,11,46.4545454545,44.8181818182,46.4545454545,44.8181818182,1,2,1.94039351866,95.0081365742,95.0081365742,bugged
2,1437,17,2,2,718.5,8.5,718.5,8.5,0,2,583.263564815,0,0,valid
3,227,188,3,3,75.6666666667,62.6666666667,75.6666666667,62.6666666667,0,1,98.6882523149,0,0,valid
3,479,55,3,3,159.666666667,18.3333333333,159.666666667,18.3333333333,0,2,79.9152199072,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,961,11,3,3,320.333333333,3.66666666667,320.333333333,3.66666666667,0,3,647.477696759,0,0,valid
9,458,963,9,9,50.8888888889,107.0,50.8888888889,107.0,1,3,3.05740740756,28.5460416665,28.5460416665,valid
1,2617,2,1,1,2617.0,2.0,2617.0,2.0,0,1,604.571435185,0,0,valid
1,772,2,1,1,772.0,2.0,772.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,879,15,4,4,219.75,3.75,219.75,3.75,0,1,286.661585648,0,0,valid
4,261,10,4,4,65.25,2.5,65.25,2.5,0,2,78.9813425927,0,0,bugged
1,997,2,1,1,997.0,2.0,997.0,2.0,0,1,771.240092593,0,0,valid
2,207,6,2,2,103.5,3.0,103.5,3.0,0,2,750.597581019,0,0,valid
5,843,856,5,5,168.6,171.2,168.6,171.2,0,2,286.661585648,0,0,valid
1,347,2,1,1,347.0,2.0,347.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,5079,2,1,1,5079.0,2.0,5079.0,2.0,0,1,604.571435185,0,0,valid
4,302,57,4,4,75.5,14.25,75.5,14.25,0,2,78.0120138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
1,115,2,1,1,115.0,2.0,115.0,2.0,0,1,771.240092593,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.2140625,0,0,valid
5,406,61,5,5,81.2,12.2,81.2,12.2,0,2,78.0120138889,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
1,12,4,1,1,12.0,4.0,12.0,4.0,0,1,97.8327777777,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,74,61,4,4,18.5,15.25,18.5,15.25,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
6,1132,378,6,6,188.666666667,63.0,188.666666667,63.0,0,1,29.8336342592,0,0,bugged
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,575.231747685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,57.6481944444,0,0,valid
3,207,48,3,3,69.0,16.0,69.0,16.0,0,1,36.9699305557,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,343,2,1,1,343.0,2.0,343.0,2.0,0,1,771.240092593,0,0,valid
4,406,57,4,4,101.5,14.25,101.5,14.25,0,2,78.0120138889,0,0,valid
3,161,166,3,3,53.6666666667,55.3333333333,53.6666666667,55.3333333333,0,1,99.6853703703,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.2140625,0,0,valid
2,135,6,2,2,67.5,3.0,67.5,3.0,0,2,750.597581019,0,0,valid
3,524,55,3,3,174.666666667,18.3333333333,174.666666667,18.3333333333,0,2,79.9152199072,0,0,valid
9,206,129,9,9,22.8888888889,14.3333333333,22.8888888889,14.3333333333,0,2,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,868,87,5,5,173.6,17.4,173.6,17.4,0,3,78.9149537035,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
10,671,100,10,10,67.1,10.0,67.1,10.0,0,2,36.9954861109,0,0,valid
1,842,2,1,1,842.0,2.0,842.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.231747685,0,0,valid
11,1596,1261,11,11,145.090909091,114.636363636,145.090909091,114.636363636,0,2,79.9152199072,0,0,valid
9,454,367,9,9,50.4444444444,40.7777777778,50.4444444444,40.7777777778,0,3,78.9813425927,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,32,148,2,2,16.0,74.0,16.0,74.0,0,2,286.661585648,0,0,valid
4,1902,57,4,4,475.5,14.25,475.5,14.25,0,2,78.0120138889,0,0,valid
3,1719,55,3,3,573.0,18.3333333333,573.0,18.3333333333,0,2,79.9152199072,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,287,2,1,1,287.0,2.0,287.0,2.0,0,1,536.387962963,0,0,valid
3,95,75,3,3,31.6666666667,25.0,31.6666666667,25.0,0,2,79.9152199072,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,643,6,2,2,321.5,3.0,321.5,3.0,0,1,534.543981481,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,1057,2,1,1,1057.0,2.0,1057.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,1210,39,2,2,605.0,19.5,605.0,19.5,0,2,434.827164352,0,0,valid
1,997,2,1,1,997.0,2.0,997.0,2.0,0,1,604.571435185,0,0,valid
3,206,458,3,3,68.6666666667,152.666666667,68.6666666667,152.666666667,0,1,99.6853703703,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,363,2,1,1,363.0,2.0,363.0,2.0,0,1,771.240092593,0,0,valid
1,477,2,1,1,477.0,2.0,477.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.2140625,0,0,valid
4,114,101,4,4,28.5,25.25,28.5,25.25,0,2,78.9813425927,0,0,bugged
1,119,2,1,1,119.0,2.0,119.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,687,2,1,1,687.0,2.0,687.0,2.0,0,1,771.240092593,0,0,valid
3,382,55,3,3,127.333333333,18.3333333333,127.333333333,18.3333333333,0,2,79.9152199072,0,0,valid
9,122,101,9,9,13.5555555556,11.2222222222,13.5555555556,11.2222222222,0,2,78.9813425927,0,0,bugged
1,163,2,1,1,163.0,2.0,163.0,2.0,0,1,604.571435185,0,0,valid
3,106,84,3,3,35.3333333333,28.0,35.3333333333,28.0,0,2,335.302569444,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,126,93,2,2,63.0,46.5,63.0,46.5,0,1,98.6882523149,0,0,valid
5,198,98,5,5,39.6,19.6,39.6,19.6,0,1,97.8327777777,0,0,valid
4,827,57,4,4,206.75,14.25,206.75,14.25,0,2,78.0120138889,0,0,valid
1,1822,2,1,1,1822.0,2.0,1822.0,2.0,0,1,536.387962963,0,0,valid
6,1652,444,6,6,275.333333333,74.0,275.333333333,74.0,0,4,654.316296296,0,0,valid
6,770,91,6,6,128.333333333,15.1666666667,128.333333333,15.1666666667,0,3,78.9149537035,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,1022,147,4,4,255.5,36.75,255.5,36.75,0,1,52.616284722,0,0,bugged
3,894,55,3,3,298.0,18.3333333333,298.0,18.3333333333,0,2,79.9152199072,0,0,valid
5,150,139,5,5,30.0,27.8,30.0,27.8,0,2,53.8289004629,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
10,334,622,10,10,33.4,62.2,33.4,62.2,0,2,56.9791319445,0,0,bugged
6,289,128,6,6,48.1666666667,21.3333333333,48.1666666667,21.3333333333,2,2,1.94039351866,3.97528935177,3.97528935177,valid
9,791,56,9,9,87.8888888889,6.22222222222,87.8888888889,6.22222222222,2,3,1.94039351866,3.97528935177,3.97528935177,valid
1,335,2,1,1,335.0,2.0,335.0,2.0,0,1,604.571435185,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
3,2866,16,3,3,955.333333333,5.33333333333,955.333333333,5.33333333333,0,2,735.982094907,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,1.94039351866,0,0,valid
6,770,91,6,6,128.333333333,15.1666666667,128.333333333,15.1666666667,0,3,78.9149537035,0,0,bugged
4,149,16,4,4,37.25,4.0,37.25,4.0,0,2,79.9152199072,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,987,188,4,4,246.75,47.0,246.75,47.0,0,2,79.9152199072,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,575.2140625,0,0,valid
8,785,280,8,8,98.125,35.0,98.125,35.0,3,3,3.8882060186,3.97528935177,3.97528935177,bugged
16,1973,862,16,16,123.3125,53.875,123.3125,53.875,0,2,29.8336342592,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
6,178,191,6,6,29.6666666667,31.8333333333,29.6666666667,31.8333333333,0,2,53.8289004629,0,0,valid
1,8,4,1,1,8.0,4.0,8.0,4.0,0,1,98.6482754629,0,0,valid
4,896,108,4,4,224.0,27.0,224.0,27.0,0,3,79.9152199072,0,0,bugged
1,147,2,1,1,147.0,2.0,147.0,2.0,0,1,604.571435185,0,0,valid
5,1167,32,5,5,233.4,6.4,233.4,6.4,1,3,1.94039351866,28.5460416665,28.5460416665,valid
6,865,83,6,6,144.166666667,13.8333333333,144.166666667,13.8333333333,0,3,78.9149537035,0,0,bugged
3,60,122,3,3,20.0,40.6666666667,20.0,40.6666666667,1,2,99.6853703703,116.005902778,116.005902778,valid
5,311,190,5,5,62.2,38.0,62.2,38.0,0,3,99.6853703703,0,0,valid
5,491,275,5,5,98.2,55.0,98.2,55.0,0,2,79.9152199072,0,0,valid
14,774,571,14,14,55.2857142857,40.7857142857,55.2857142857,40.7857142857,2,3,1.94039351866,3.97528935177,3.97528935177,valid
7,148,125,7,7,21.1428571429,17.8571428571,21.1428571429,17.8571428571,0,3,1.94039351866,0,0,valid
1,627,2,1,1,627.0,2.0,627.0,2.0,0,1,286.661585648,0,0,valid
1,251,2,1,1,251.0,2.0,251.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,180,153,2,2,90.0,76.5,90.0,76.5,0,1,98.6882523149,0,0,valid
2,1065,10,2,2,532.5,5.0,532.5,5.0,0,2,750.597581019,0,0,valid
3,2415,30,3,3,805.0,10.0,805.0,10.0,0,3,647.477696759,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,1092,2,1,1,1092.0,2.0,1092.0,2.0,0,1,771.240092593,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,167,2,1,1,167.0,2.0,167.0,2.0,0,1,604.571435185,0,0,valid
4,318,57,4,4,79.5,14.25,79.5,14.25,0,2,78.0120138889,0,0,valid
6,110,83,6,6,18.3333333333,13.8333333333,18.3333333333,13.8333333333,1,3,28.5460416665,28.5460416665,28.5460416665,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
5,178,159,5,5,35.6,31.8,35.6,31.8,0,2,79.9152199072,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,697,2,1,1,697.0,2.0,697.0,2.0,0,1,771.240092593,0,0,valid
4,467,57,4,4,116.75,14.25,116.75,14.25,0,2,78.0120138889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,1307,17,2,2,653.5,8.5,653.5,8.5,0,2,583.263564815,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,1167,2,1,1,1167.0,2.0,1167.0,2.0,0,1,604.571435185,0,0,valid
2,1072,10,2,2,536.0,5.0,536.0,5.0,0,1,653.239733796,0,0,valid
