% []
@RELATION base

@ATTRIBUTE Operators_count NUMERIC
@ATTRIBUTE Operands_count NUMERIC
@ATTRIBUTE Distinct_operators NUMERIC
@ATTRIBUTE Distinct_operands NUMERIC
@ATTRIBUTE Program_length NUMERIC
@ATTRIBUTE Program_vocabulary NUMERIC
@ATTRIBUTE Volume NUMERIC
@ATTRIBUTE Difficulty NUMERIC
@ATTRIBUTE Effort NUMERIC
@ATTRIBUTE complexity NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
1290,780,39,154,2070,193,15716.3860671,96,1508773.06245,0,valid
622,473,29,110,1095,139,7795.24047463,60,467714.428478,0,valid
335,235,24,51,570,75,3550.42665358,55,195273.465947,0,valid
54,45,17,25,99,42,533.839424855,14,7473.75194797,0,valid
13370,6099,37,230,19469,267,156933.689094,477,74857369.6978,0,valid
2107,1387,37,177,3494,214,27048.6856505,141,3813864.67672,0,valid
341,193,32,64,534,96,3516.36997539,48,168785.758818,0,valid
0,0,0,0,0,0,0,0,0,0,valid
602,330,22,61,932,83,5941.53675002,59,350550.668251,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
857,555,47,144,1412,191,10699.3295052,88,941540.996456,0,valid
0,0,0,0,0,0,0,0,0,0,valid
7403,4051,44,367,11454,411,99455.0199615,242,24068114.8307,0,valid
738,473,37,95,1211,132,8530.76127854,89,759237.75379,0,valid
1338,800,46,211,2138,257,17116.0252862,87,1489094.1999,0,valid
0,0,0,0,0,0,0,0,0,0,valid
493,319,30,100,812,130,5702.16266418,47,268001.645216,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
161,118,24,39,279,63,1667.66109866,36,60035.7995516,0,valid
356,317,24,43,673,67,4082.47802518,88,359258.066216,0,valid
0,0,0,0,0,0,0,0,0,0,valid
903,580,36,111,1483,147,10677.1140874,94,1003648.72421,0,valid
0,0,0,0,0,0,0,0,0,0,valid
374,225,28,52,599,80,3786.83492884,60,227210.09573,0,valid
0,0,0,0,0,0,0,0,0,0,valid
22,15,11,15,37,26,173.916269571,5,869.581347856,0,valid
1321,915,25,137,2236,162,16411.9046065,80,1312952.36852,0,valid
0,0,0,0,0,0,0,0,0,0,valid
3201,2003,30,141,5204,171,38602.5044875,213,8222333.45583,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2016,1429,42,239,3445,281,28023.0986732,125,3502887.33415,0,valid
5471,3481,49,418,8952,467,79379.8792779,199,15796595.9763,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
458,323,28,95,781,123,5422.10382867,47,254838.879947,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
280,163,32,50,443,82,2816.39553805,52,146452.567978,0,valid
0,0,0,0,0,0,0,0,0,0,valid
31,23,11,18,54,29,262.330973737,6,1573.98584242,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2200,1413,44,202,3613,246,28696.3049078,153,4390534.65089,0,valid
555,349,26,68,904,94,5925.34832192,66,391072.989246,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
332,232,32,55,564,87,3633.82013166,67,243465.948821,0,valid
0,0,0,0,0,0,0,0,0,0,valid
49,40,15,26,89,41,476.822128411,10,4768.22128411,0,valid
0,0,0,0,0,0,0,0,0,0,valid
166,119,23,40,285,63,1703.5247782,32,54512.7929023,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
281,197,22,49,478,71,2939.57912312,44,129341.481417,0,valid
57,44,16,23,101,39,533.825624105,15,8007.38436158,0,valid
161,97,27,33,258,60,1523.97777367,38,57911.1553993,0,valid
131,81,22,39,212,61,1257.31631556,22,27660.9589424,0,valid
262,165,20,48,427,68,2599.34663321,34,88377.7855293,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
28,19,8,18,47,26,220.920666753,4,883.682667011,0,valid
0,0,0,0,0,0,0,0,0,0,valid
272,146,31,53,418,84,2671.98868272,41,109551.535992,0,valid
1327,927,36,145,2254,181,16904.6526295,115,1944035.05239,0,valid
323,223,31,56,546,87,3517.84714873,59,207552.981775,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
605,392,40,90,997,130,7001.30070959,87,609113.161734,0,valid
25,35,8,21,60,29,291.478859708,6,1748.87315825,0,valid
512,389,33,81,901,114,6156.43390276,76,467888.97661,0,valid
318,172,33,60,490,93,3204.18781744,45,144188.451785,0,valid
216,129,29,40,345,69,2107.44093759,45,94834.8421915,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
204,133,21,57,337,78,2118.18054776,23,48718.1525984,0,valid
0,0,0,0,0,0,0,0,0,0,valid
393,232,26,87,625,113,4262.61185151,34,144928.802951,0,valid
81,58,21,30,139,51,788.467122534,19,14980.8753281,0,valid
0,0,0,0,0,0,0,0,0,0,valid
102,96,15,33,198,48,1105.82257514,20,22116.4515029,0,valid
313,189,32,63,502,95,3298.06751538,48,158307.240738,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
34,27,13,17,61,30,299.320326332,9,2693.88293699,0,valid
562,379,20,75,941,95,6182.23412744,50,309111.706372,0,valid
305,196,29,55,501,84,3202.55102881,49,156925.000412,0,valid
0,0,0,0,0,0,0,0,0,0,valid
660,405,23,88,1065,111,7236.05289766,50,361802.644883,0,valid
0,0,0,0,0,0,0,0,0,0,valid
885,569,32,119,1454,151,10524.640491,76,799872.677314,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
677,394,23,81,1071,104,7176.17093813,53,380337.059721,0,valid
663,474,29,83,1137,112,7739.96254638,79,611457.041164,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
78,47,17,26,125,43,678.283094338,14,9495.96332073,0,valid
29,26,10,20,55,30,269.878982758,6,1619.27389655,0,valid
2012,1275,24,111,3287,135,23261.4928675,137,3186824.52285,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2981,1665,51,252,4646,303,38297.7863272,165,6319134.74399,0,valid
154,112,22,38,266,60,1571.23289843,32,50279.4527498,0,valid
0,0,0,0,0,0,0,0,0,0,valid
504,408,39,73,912,112,6208.30768892,106,658080.615025,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
318,183,15,54,501,69,3060.37075285,23,70388.5273155,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
789,494,28,95,1283,123,8907.24611035,72,641321.719945,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
199,125,29,45,324,74,2011.86289046,38,76450.7898376,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
402,280,29,72,682,101,4540.90023124,54,245208.612487,0,valid
485,317,36,80,802,116,5500.10075809,71,390507.153825,0,valid
0,0,0,0,0,0,0,0,0,0,valid
109,80,25,38,189,63,1129.70590554,25,28242.6476385,0,valid
0,0,0,0,0,0,0,0,0,0,valid
98,74,15,33,172,48,960.613550124,15,14409.2032519,0,valid
1203,772,30,131,1975,161,14478.5608343,88,1274113.35342,0,valid
72,53,20,31,125,51,709.053167746,17,12053.9038517,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
430,264,27,68,694,95,4559.47979218,50,227973.989609,0,valid
49,41,16,21,90,37,468.850802907,15,7032.7620436,0,valid
177,114,24,36,291,60,1718.90516332,38,65318.3962062,0,valid
65,48,16,22,113,38,593.015809019,17,10081.2687533,0,valid
0,0,0,0,0,0,0,0,0,0,valid
890,589,34,118,1479,152,10719.6847924,84,900453.52256,0,valid
0,0,0,0,0,0,0,0,0,0,valid
3441,2162,41,200,5603,241,44335.9189509,216,9576558.49339,0,valid
75,51,13,30,126,43,683.709359092,10,6837.09359092,0,valid
811,513,29,110,1324,139,9425.47798029,65,612656.068719,0,valid
110,73,19,28,183,47,1016.48975986,23,23379.2644767,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
557,328,34,64,885,98,5854.01821204,87,509299.584448,0,valid
0,0,0,0,0,0,0,0,0,0,valid
91,68,23,32,159,55,919.23619445,23,21142.4324724,0,valid
3752,2769,43,215,6521,258,52241.2129326,270,14105127.4918,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
454,272,27,63,726,90,4713.08534794,56,263932.779484,0,valid
0,0,0,0,0,0,0,0,0,0,valid
872,623,44,101,1495,145,10733.9640896,135,1449085.15209,0,valid
0,0,0,0,0,0,0,0,0,0,valid
450,368,30,56,818,86,5256.68456935,98,515155.087796,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
81,59,17,25,140,42,754.924439189,18,13588.6399054,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
2647,1743,42,238,4390,280,35687.5524444,153,5460195.52399,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1987,865,31,121,2852,152,20671.0892683,107,2211806.55171,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1804,1217,37,174,3021,211,23325.4406491,125,2915680.08114,0,valid
0,0,0,0,0,0,0,0,0,0,valid
597,322,25,64,919,89,5951.19902306,60,357071.941383,0,valid
712,369,39,105,1081,144,7750.68892656,66,511545.469153,0,valid
0,0,0,0,0,0,0,0,0,0,valid
157,89,30,34,246,64,1476.0,39,57564.0,0,valid
86,60,18,26,146,44,797.077016321,20,15941.5403264,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
373,273,31,66,646,97,4263.54369605,62,264339.709155,0,valid
74,54,16,26,128,42,690.216630116,16,11043.4660819,0,valid
0,0,0,0,0,0,0,0,0,0,valid
6016,4001,43,425,10017,468,88854.4433961,197,17504325.349,0,valid
0,0,0,0,0,0,0,0,0,0,valid
161,127,24,47,288,71,1771.12717042,32,56676.0694534,0,valid
285,168,34,62,453,96,2982.98801283,46,137217.44859,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
58,47,16,30,105,46,579.974005386,12,6959.68806463,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
493,347,32,102,840,134,5935.51491998,54,320517.805679,0,valid
174,129,23,35,303,58,1774.96824152,40,70998.7296609,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
76,65,19,35,141,54,811.439137805,16,12983.0262049,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
95,70,19,26,165,45,906.155760894,24,21747.7382615,0,valid
326,226,31,54,552,85,3537.98379675,62,219354.995398,0,valid
523,371,27,107,894,134,6317.08373627,45,284268.768132,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
110,79,22,34,189,56,1097.59008027,25,27439.7520067,0,valid
516,350,35,94,866,129,6071.7228032,63,382518.536601,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
74,71,16,33,145,49,814.132927397,17,13840.2597657,0,valid
34,32,13,19,66,32,330.0,10,3300.0,0,valid
755,556,23,97,1311,120,9054.93357084,63,570460.814963,0,valid
2438,1466,28,144,3904,172,28992.1376024,142,4116883.53953,0,valid
188,137,19,39,325,58,1903.84382342,31,59019.1585259,0,valid
0,0,0,0,0,0,0,0,0,0,valid
74,71,16,34,145,50,818.359147517,16,13093.7463603,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
945,555,21,81,1500,102,10008.638013,68,680587.384881,0,valid
0,0,0,0,0,0,0,0,0,0,valid
74,82,15,26,156,41,835.77811272,22,18387.1184798,0,valid
0,0,0,0,0,0,0,0,0,0,valid
407,251,20,59,658,79,4147.8877323,42,174211.284757,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
45,29,9,22,74,31,366.610526969,5,1833.05263484,0,valid
42,35,15,24,77,39,406.975970852,10,4069.75970852,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
734,529,25,85,1263,110,8564.85731818,74,633799.441545,0,valid
1205,767,35,204,1972,239,15580.5093453,63,981572.088756,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
4152,2385,39,229,6537,268,52728.025038,197,10387420.9325,0,valid
1283,678,35,81,1961,116,13448.5007314,142,1909687.10387,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
219,138,31,47,357,78,2243.88859213,44,98731.0980539,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
329,226,32,54,555,86,3566.57693886,66,235394.077965,0,valid
169,108,24,45,277,69,1692.06127453,28,47377.7156868,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
139,112,25,43,251,68,1527.95317315,31,47366.5483678,0,valid
719,493,33,105,1212,138,8615.53164162,75,646164.873121,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
382,267,34,78,649,112,4417.97334442,58,256242.453976,0,valid
47,44,12,27,91,39,480.971601916,9,4328.74441725,0,valid
1270,702,33,75,1972,108,13320.6381543,149,1984775.08499,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
301,206,32,66,507,98,3353.65789097,49,164329.236657,0,valid
2286,1241,25,106,3527,131,24806.8829264,140,3472963.6097,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
104,83,15,25,187,40,995.200553744,23,22889.6127361,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1471,1020,24,129,2491,153,18078.1531161,94,1699346.39292,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
388,214,35,82,602,117,4135.95956119,44,181982.220692,0,valid
0,0,0,0,0,0,0,0,0,0,valid
13531,8857,49,824,22388,873,218727.129643,257,56212872.3183,0,valid
167,147,16,37,314,53,1798.56702273,31,55755.5777047,0,valid
451,254,35,69,705,104,4723.81000129,62,292876.22008,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1475,954,41,189,2429,230,19056.6953337,100,1905669.53337,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
111,120,17,37,231,54,1329.379013,25,33234.475325,0,valid
43,44,8,24,87,32,435.0,7,3045.0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
49,35,14,19,84,33,423.729106026,12,5084.74927231,0,valid
0,0,0,0,0,0,0,0,0,0,valid
111,82,15,32,193,47,1072.03564837,17,18224.6060224,0,valid
275,199,32,59,474,91,3084.69465945,53,163488.816951,0,valid
0,0,0,0,0,0,0,0,0,0,valid
337,215,30,68,552,98,3651.31983395,47,171612.032196,0,valid
1907,1338,45,198,3245,243,25716.0165742,148,3805970.45298,0,valid
555,421,38,114,976,152,7073.97725312,70,495178.407718,0,valid
47,39,16,25,86,41,460.749472397,12,5528.99366877,0,valid
0,0,0,0,0,0,0,0,0,0,valid
414,266,31,89,680,120,4696.68560501,44,206654.166621,0,valid
0,0,0,0,0,0,0,0,0,0,valid
383,258,24,43,641,67,3888.36317108,72,279962.148318,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
49,40,15,26,89,41,476.822128411,10,4768.22128411,0,valid
86,63,27,32,149,59,876.513814355,25,21912.8453589,0,valid
60,53,9,26,113,35,579.608980915,8,4636.87184732,0,valid
146,109,24,43,255,67,1546.85274357,30,46405.582307,0,valid
0,0,0,0,0,0,0,0,0,0,valid
31,23,11,18,54,29,262.330973737,6,1573.98584242,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
646,402,32,123,1048,155,7625.37837673,52,396519.67559,0,valid
0,0,0,0,0,0,0,0,0,0,valid
128,96,17,28,224,45,1230.17509358,27,33214.7275266,0,valid
106,77,18,31,183,49,1027.49190147,22,22604.8218324,0,valid
416,236,35,64,652,99,4322.34051629,62,267985.11201,0,valid
146,109,24,43,255,67,1546.85274357,30,46405.582307,0,valid
298,201,27,52,499,79,3145.58659334,50,157279.329667,0,valid
0,0,0,0,0,0,0,0,0,0,valid
116,82,19,28,198,47,1099.80859263,26,28595.0234084,0,valid
962,628,28,99,1590,127,11112.008652,88,977856.761373,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
54,45,17,25,99,42,533.839424855,14,7473.75194797,0,valid
440,303,30,105,743,135,5258.07398861,43,226097.18151,0,valid
54,43,11,26,97,37,505.316976466,8,4042.53581173,0,valid
426,271,21,55,697,76,4354.80547687,49,213385.468367,0,valid
918,599,31,122,1517,153,11009.4573574,73,803690.387088,0,valid
53,48,18,27,101,45,554.677162729,16,8874.83460367,0,valid
130,105,20,38,235,58,1376.62553385,27,37168.8894141,0,valid
0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,valid
414,226,37,74,640,111,4348.42615446,54,234815.012341,0,valid
0,0,0,0,0,0,0,0,0,0,valid
1290,780,39,154,2070,193,15716.3860671,96,1508773.06245,0,valid
622,473,29,110,1095,139,7795.24047463,60,467714.428478,0,valid
335,235,24,51,570,75,3550.42665358,55,195273.465947,0,valid
54,45,17,25,99,42,533.839424855,14,7473.75194797,0,valid
13370,6099,37,230,19469,267,156933.689094,477,74857369.6978,0,valid
2107,1387,37,177,3494,214,27048.6856505,141,3813864.67672,0,valid
