project_name,granularity,buggedType,versions,mean_components,mean_valids,mean_bugs,mean_buggy_percent,sum_components,sum_valids,sum_bugs,sum_buggy_percent,var_components,var_valids,var_bugs,var_buggy_percent,min_components,min_valids,min_bugs,min_buggy_percent,max_components,max_valids,max_bugs,max_buggy_percent
ARCHETYPE.csv,Method,Most,9,1482.0,1480.1111111111111,1.8888888888888888,0.0012015524834571285,13338.0,13321.0,17.0,0.010813972351114157,7958.2222222222226,7630.0987654320988,13.432098765432096,5.4096372731606922e-06,1388.0,1388.0,0.0,0.0,1592.0,1590.0,12.0,0.007619047619047619
ARCHETYPE.csv,Method,All,9,1482.0,1467.8888888888889,14.111111111111111,0.0094680623199567392,13338.0,13211.0,127.0,0.08521256087961065,7958.2222222222226,8981.4320987654301,1277.2098765432099,0.00058303835278792401,1388.0,1366.0,0.0,0.0,1592.0,1586.0,115.0,0.07765023632680622
ARCHETYPE.csv,File,Most,9,390.22222222222223,389.33333333333331,0.88888888888888884,0.0021857078289457908,3512.0,3504.0,8.0,0.01967137046051212,366.39506172839504,337.33333333333331,0.76543209876543217,4.5546704599804545e-06,372.0,372.0,0.0,0.0,414.0,413.0,2.0,0.004878048780487805
ARCHETYPE.csv,File,All,9,390.22222222222223,381.66666666666669,8.5555555555555554,0.021674018959691597,3512.0,3435.0,77.0,0.19506617063722437,366.39506172839504,432.66666666666663,155.13580246913577,0.0010380079407513244,372.0,342.0,0.0,0.0,414.0,413.0,36.0,0.09523809523809523
BATIK.csv,Method,Most,6,15308.5,15280.0,28.5,0.0017883870871036915,91851.0,91680.0,171.0,0.01073032252262215,6470798.25,6414656.333333333,1372.9166666666667,4.255696292197569e-06,11500.0,11488.0,1.0,5.613877505192837e-05,17813.0,17812.0,109.0,0.006130483689538808
BATIK.csv,Method,All,6,15308.5,14936.5,372.0,0.026193123433065842,91851.0,89619.0,2232.0,0.15715874059839505,6470798.25,7012420.25,63646.333333333336,0.00032893935266955983,11500.0,10888.0,1.0,5.613877505192837e-05,17813.0,17812.0,748.0,0.05321739130434783
BATIK.csv,File,Most,6,2062.5,2055.5,7.0,0.0034599689114555698,12375.0,12333.0,42.0,0.02075981346873342,24179.916666666668,24568.583333333332,14.0,3.406322010575688e-06,1876.0,1867.0,1.0,0.0004422821760283061,2261.0,2260.0,12.0,0.005327650506126798
BATIK.csv,File,All,6,2062.5,1924.5,138.0,0.06645134675200072,12375.0,11547.0,828.0,0.3987080805120043,24179.916666666668,27102.916666666668,9843.0,0.0019250252525030249,1876.0,1733.0,1.0,0.0004422821760283061,2261.0,2260.0,324.0,0.14380825565912117
CALCITE.csv,Method,Most,3,18809.333333333332,18808.666666666668,0.66666666666666663,3.6427881900806873e-05,56428.0,56426.0,2.0,0.00010928364570242063,159305.55555555556,159984.22222222222,0.88888888888888895,2.6539811595582667e-09,18301.0,18299.0,0.0,0.0,19276.0,19276.0,2.0,0.00010928364570242063
CALCITE.csv,Method,All,3,18809.333333333332,18803.333333333332,6.0,0.00032785093710726193,56428.0,56410.0,18.0,0.0009835528113217857,159305.55555555556,165477.55555555556,72.0,2.1497247392421961e-07,18301.0,18283.0,0.0,0.0,19276.0,19276.0,18.0,0.0009835528113217857
CALCITE.csv,File,Most,3,1962.0,1961.3333333333333,0.66666666666666663,0.00034578146611341634,5886.0,5884.0,2.0,0.001037344398340249,872.0,918.22222222222229,0.88888888888888895,2.391296446150873e-07,1928.0,1926.0,0.0,0.0,2000.0,2000.0,2.0,0.001037344398340249
CALCITE.csv,File,All,3,1962.0,1957.0,5.0,0.0025933609958506223,5886.0,5871.0,15.0,0.007780082987551867,872.0,1262.0,50.0,1.3451042509598664e-05,1928.0,1913.0,0.0,0.0,2000.0,2000.0,15.0,0.007780082987551867
DBCP.csv,Method,Most,6,2316.3333333333335,2305.8333333333335,10.5,0.0041446845572905263,13898.0,13835.0,63.0,0.02486810734374316,663581.55555555562,656177.13888888888,192.58333333333334,3.5089771058382232e-05,1473.0,1473.0,0.0,0.0,3536.0,3533.0,32.0,0.015503875968992248
DBCP.csv,Method,All,6,2316.3333333333335,2236.6666666666665,79.666666666666671,0.031509210307002551,13898.0,13420.0,478.0,0.18905526184201532,663581.55555555562,619494.88888888888,12166.888888888885,0.0021193921612439634,1473.0,1473.0,0.0,0.0,3536.0,3529.0,243.0,0.11773255813953488
DBCP.csv,File,Most,6,161.0,154.16666666666666,6.833333333333333,0.040735507614135136,966.0,925.0,41.0,0.24441304568481081,8739.0,8056.1388888888896,78.1388888888889,0.0034995106422109922,89.0,85.0,0.0,0.0,296.0,293.0,22.0,0.15841584158415842
DBCP.csv,File,All,6,161.0,146.0,15.0,0.076401294602899253,966.0,876.0,90.0,0.4584077676173955,8739.0,6816.0,508.0,0.010471256867560777,89.0,78.0,0.0,0.0,296.0,291.0,62.0,0.22772277227722773
DBUTILS.csv,Method,Most,8,553.5,552.125,1.375,0.0024729301178397652,4428.0,4417.0,11.0,0.01978344094271812,33150.25,33036.609375,1.984375,6.4863952893198553e-06,317.0,317.0,0.0,0.0,902.0,901.0,4.0,0.007619047619047619
DBUTILS.csv,Method,All,8,553.5,549.75,3.75,0.0085977095219713969,4428.0,4398.0,30.0,0.06878167617577118,33150.25,33742.6875,19.1875,0.00015482500519222329,317.0,317.0,0.0,0.0,902.0,901.0,13.0,0.038461538461538464
DBUTILS.csv,File,Most,8,73.75,72.375,1.375,0.018911949922769879,590.0,579.0,11.0,0.15129559938215903,847.1875,823.984375,1.484375,0.00031454810392033073,42.0,42.0,0.0,0.0,136.0,134.0,3.0,0.05263157894736842
DBUTILS.csv,File,All,8,73.75,71.125,2.625,0.043874852140826731,590.0,569.0,21.0,0.3509988171266139,847.1875,879.359375,6.734375,0.0032522212773532224,42.0,36.0,0.0,0.0,136.0,134.0,8.0,0.18181818181818182
EMAIL.csv,Method,Most,6,473.83333333333331,473.0,0.83333333333333337,0.0014804473046789639,2843.0,2838.0,5.0,0.008882683828073784,52861.805555555562,52522.666666666664,1.1388888888888888,2.8641877999879127e-06,251.0,251.0,0.0,0.0,789.0,786.0,3.0,0.0038022813688212928
EMAIL.csv,Method,All,6,473.83333333333331,473.0,0.83333333333333337,0.002302174955767111,2843.0,2838.0,5.0,0.013813049734602666,52861.805555555562,52861.0,1.4722222222222221,1.6970520394652878e-05,251.0,251.0,0.0,0.0,789.0,787.0,3.0,0.011278195488721804
EMAIL.csv,File,Most,6,57.833333333333336,57.166666666666664,0.66666666666666663,0.01198581560283688,347.0,343.0,4.0,0.07191489361702127,1104.4722222222224,1080.4722222222222,1.2222222222222223,0.00029276696343242289,24.0,24.0,0.0,0.0,94.0,92.0,3.0,0.04
EMAIL.csv,File,All,6,57.833333333333336,57.166666666666664,0.66666666666666663,0.01198581560283688,347.0,343.0,4.0,0.07191489361702127,1104.4722222222224,1080.4722222222222,1.2222222222222223,0.00029276696343242289,24.0,24.0,0.0,0.0,94.0,92.0,3.0,0.04
FILEUPLOAD.csv,Method,Most,3,483.33333333333331,477.66666666666669,5.666666666666667,0.0084830339321357289,1450.0,1433.0,17.0,0.025449101796407185,17050.888888888891,15022.222222222221,64.222222222222214,0.00014392372938753229,391.0,391.0,0.0,0.0,668.0,651.0,17.0,0.025449101796407185
FILEUPLOAD.csv,Method,All,3,483.33333333333331,477.33333333333331,6.0,0.0089820359281437123,1450.0,1432.0,18.0,0.02694610778443114,17050.888888888891,14906.888888888891,72.0,0.000161353938828929,391.0,391.0,0.0,0.0,668.0,650.0,18.0,0.02694610778443114
FILEUPLOAD.csv,File,Most,3,62.0,60.0,2.0,0.02,186.0,180.0,6.0,0.06,722.0,578.0,8.0,0.00079999999999999982,43.0,43.0,0.0,0.0,100.0,94.0,6.0,0.06
FILEUPLOAD.csv,File,All,3,62.0,59.0,3.0,0.029999999999999999,186.0,177.0,9.0,0.09,722.0,512.0,18.0,0.0018000000000000002,43.0,43.0,0.0,0.0,100.0,91.0,9.0,0.09
JEXL.csv,Method,Most,6,2408.3333333333335,2398.3333333333335,10.0,0.0040448095789516096,14450.0,14390.0,60.0,0.02426885747370966,830156.88888888888,825345.88888888899,102.33333333333333,2.4871417840671903e-05,699.0,699.0,0.0,0.0,3433.0,3417.0,28.0,0.014455343314403717
JEXL.csv,Method,All,6,2408.3333333333335,2320.6666666666665,87.666666666666671,0.037808266842238716,14450.0,13924.0,526.0,0.2268496010534323,830156.88888888888,830470.22222222213,12566.888888888889,0.0032882114570904047,699.0,699.0,0.0,0.0,3433.0,3371.0,313.0,0.16159008776458442
JEXL.csv,File,Most,6,278.33333333333331,273.66666666666669,4.666666666666667,0.015378109590828318,1670.0,1642.0,28.0,0.0922686575449699,6576.2222222222217,6340.8888888888896,21.888888888888886,0.00027754152018911446,103.0,103.0,0.0,0.0,342.0,336.0,14.0,0.05
JEXL.csv,File,All,6,278.33333333333331,259.16666666666669,19.166666666666668,0.063448489299247735,1670.0,1555.0,115.0,0.3806909357954864,6576.2222222222217,6129.1388888888896,555.80555555555543,0.0067502816765517872,103.0,103.0,0.0,0.0,342.0,331.0,63.0,0.225
