project_name,granularity,buggedType,versions,mean_components,mean_valids,mean_bugs,mean_buggy_percent,sum_components,sum_valids,sum_bugs,sum_buggy_percent,var_components,var_valids,var_bugs,var_buggy_percent,min_components,min_valids,min_bugs,min_buggy_percent,max_components,max_valids,max_bugs,max_buggy_percent
CONNECTORS.csv,File,Most,2,2801.5,2783.5,18.0,0.0064375869608427746,5603.0,5567.0,36.0,0.01287517392168555,42.25,462.25,225.0,2.8828425607783123e-05,2795.0,2762.0,3.0,0.0010683760683760685,2808.0,2805.0,33.0,0.011806797853309481
CONNECTORS.csv,File,All,2,2801.5,2774.0,27.5,0.0098365136155833827,5603.0,5548.0,55.0,0.019673027231166765,42.25,961.0,600.25,7.6880236046746706e-05,2795.0,2743.0,3.0,0.0010683760683760685,2808.0,2805.0,52.0,0.018604651162790697
CURATOR.csv,Method,Most,9,3048.4444444444443,3035.7777777777778,12.666666666666666,0.0033242571764901252,27436.0,27322.0,114.0,0.029918314588411127,3561142.0246913582,3521047.950617284,352.0,3.2189271406512898e-05,1410.0,1410.0,0.0,0.0,6231.0,6182.0,49.0,0.017573939134162022
CURATOR.csv,Method,All,9,3048.4444444444443,2966.5555555555557,81.888888888888886,0.01950367701399857,27436.0,26699.0,737.0,0.17553309312598714,3561142.0246913582,3284832.4691358027,16734.765432098764,0.0009147412322257336,1410.0,1410.0,0.0,0.0,6231.0,6063.0,390.0,0.07501071581654523
CURATOR.csv,File,Most,9,803.33333333333337,796.11111111111109,7.2222222222222223,0.0069745731149805411,7230.0,7165.0,65.0,0.06277115803482487,126755.77777777778,123083.20987654322,114.39506172839508,0.00011743821724413057,434.0,434.0,0.0,0.0,1302.0,1301.0,27.0,0.029239766081871343
CURATOR.csv,File,All,9,803.33333333333337,776.44444444444446,26.888888888888889,0.023853237432839906,7230.0,6988.0,242.0,0.21467913689555915,126755.77777777778,109359.58024691358,1688.3209876543212,0.0011944280896556683,434.0,434.0,0.0,0.0,1302.0,1301.0,119.0,0.09146810146041506
CXF.csv,Method,Most,9,53285.111111111109,53279.666666666664,5.4444444444444446,0.0001031191630969884,479566.0,479517.0,49.0,0.0009280724678728956,5806390.0987654319,5810230.444444444,6.9135802469135808,2.7855547585073562e-09,49355.0,49345.0,1.0,1.9429548457293853e-05,57049.0,57042.0,10.0,0.00020261371694863743
CXF.csv,Method,All,9,53285.111111111109,53271.777777777781,13.333333333333334,0.00025832822648926717,479566.0,479446.0,120.0,0.0023249540384034048,5806390.0987654319,5848579.9506172836,108.88888888888886,4.5184083676486198e-08,49355.0,49323.0,1.0,1.752879103928202e-05,57049.0,57048.0,32.0,0.0006483638942356397
CXF.csv,File,Most,9,8600.2222222222226,8596.2222222222226,4.0,0.00047517907266192178,77402.0,77366.0,36.0,0.004276611653957296,189743.95061728393,191020.61728395062,4.4444444444444446,7.2787649336243506e-08,7826.0,7818.0,1.0,0.00010845986984815618,9220.0,9219.0,8.0,0.0010222335803731152
CXF.csv,File,All,9,8600.2222222222226,8592.5555555555547,7.666666666666667,0.00092442179306451524,77402.0,77333.0,69.0,0.008319796137580635,189743.95061728393,194153.13580246913,31.111111111111111,5.1852300995769782e-07,7826.0,7806.0,1.0,0.00010845986984815618,9220.0,9219.0,20.0,0.002555583950932788
CXFXJC.csv,Method,Most,5,252.40000000000001,252.40000000000001,0.0,0.0,1262.0,1262.0,0.0,0.0,39.039999999999992,39.039999999999992,0.0,0.0,241.0,241.0,0.0,0.0,259.0,259.0,0.0,0.0
CXFXJC.csv,Method,All,5,252.40000000000001,252.40000000000001,0.0,0.0,1262.0,1262.0,0.0,0.0,39.039999999999992,39.039999999999992,0.0,0.0,241.0,241.0,0.0,0.0,259.0,259.0,0.0,0.0
CXFXJC.csv,File,Most,5,44.600000000000001,44.600000000000001,0.0,0.0,223.0,223.0,0.0,0.0,0.6399999999999999,0.6399999999999999,0.0,0.0,43.0,43.0,0.0,0.0,45.0,45.0,0.0,0.0
CXFXJC.csv,File,All,5,44.600000000000001,44.600000000000001,0.0,0.0,223.0,223.0,0.0,0.0,0.6399999999999999,0.6399999999999999,0.0,0.0,43.0,43.0,0.0,0.0,45.0,45.0,0.0,0.0
DATAFU.csv,Method,Most,2,428.5,428.5,0.0,0.0,857.0,857.0,0.0,0.0,8742.25,8742.25,0.0,0.0,335.0,335.0,0.0,0.0,522.0,522.0,0.0,0.0
DATAFU.csv,Method,All,2,428.5,428.5,0.0,0.0,857.0,857.0,0.0,0.0,8742.25,8742.25,0.0,0.0,335.0,335.0,0.0,0.0,522.0,522.0,0.0,0.0
DATAFU.csv,File,Most,2,83.0,83.0,0.0,0.0,166.0,166.0,0.0,0.0,484.0,484.0,0.0,0.0,61.0,61.0,0.0,0.0,105.0,105.0,0.0,0.0
DATAFU.csv,File,All,2,83.0,83.0,0.0,0.0,166.0,166.0,0.0,0.0,484.0,484.0,0.0,0.0,61.0,61.0,0.0,0.0,105.0,105.0,0.0,0.0
DBCP.csv,Method,Most,5,2199.0,2187.1999999999998,11.800000000000001,0.0035888077858880776,10995.0,10936.0,59.0,0.017944038929440388,790614.0,765470.55999999994,556.96000000000004,5.1518165296203541e-05,1473.0,1473.0,0.0,0.0,3288.0,3288.0,59.0,0.017944038929440388
DBCP.csv,Method,All,5,2199.0,2105.4000000000001,93.599999999999994,0.028467153284671531,10995.0,10527.0,468.0,0.14233576642335766,790614.0,621797.04000000004,35043.839999999997,0.0032415152645319406,1473.0,1473.0,0.0,0.0,3288.0,3288.0,468.0,0.14233576642335766
DBCP.csv,File,Most,5,169.40000000000001,162.59999999999999,6.7999999999999998,0.023448275862068966,847.0,813.0,34.0,0.11724137931034483,9696.2400000000016,8241.0399999999991,184.95999999999998,0.0021992865636147442,89.0,89.0,0.0,0.0,290.0,290.0,34.0,0.11724137931034483
DBCP.csv,File,All,5,169.40000000000001,153.59999999999999,15.800000000000001,0.054482758620689652,847.0,768.0,79.0,0.27241379310344827,9696.2400000000016,6883.8399999999992,998.56000000000006,0.01187348394768133,89.0,89.0,0.0,0.0,290.0,290.0,79.0,0.27241379310344827
DELTASPIKE.csv,Method,Most,3,5116.0,5111.333333333333,4.666666666666667,0.00091248164440947568,15348.0,15334.0,14.0,0.002737444933228427,434.0,450.88888888888886,1.5555555555555554,6.0212747021441296e-08,5091.0,5085.0,3.0,0.0005865102639296188,5142.0,5137.0,6.0,0.0011785503830288745
DELTASPIKE.csv,Method,All,3,5116.0,5097.333333333333,18.666666666666668,0.0036563856257425618,15348.0,15292.0,56.0,0.010969156877227685,434.0,966.8888888888888,133.55555555555554,5.1849997460163461e-06,5091.0,5056.0,10.0,0.0019550342130987292,5142.0,5131.0,35.0,0.006874877234335101
DELTASPIKE.csv,File,Most,3,1716.0,1712.0,4.0,0.0023299296707579653,5148.0,5136.0,12.0,0.006989789012273896,66.666666666666671,60.666666666666664,0.66666666666666663,2.1999642066261518e-07,1706.0,1702.0,3.0,0.0017482517482517483,1726.0,1721.0,5.0,0.0028968713789107765
DELTASPIKE.csv,File,All,3,1716.0,1708.0,8.0,0.0046689156021768475,5148.0,5124.0,24.0,0.014006746806530542,66.666666666666671,114.66666666666667,8.0,2.796874955775768e-06,1706.0,1694.0,6.0,0.0034762456546929316,1726.0,1720.0,12.0,0.007033997655334115
DIGESTER.csv,Method,Most,4,1743.0,1741.0,2.0,0.0012955679051635555,6972.0,6964.0,8.0,0.005182271620654222,1123782.0,1122512.5,4.5,3.2148479144982689e-06,1121.0,1121.0,0.0,0.0,3579.0,3576.0,5.0,0.004344048653344918
DIGESTER.csv,Method,All,4,1743.0,1713.0,30.0,0.011623941085038728,6972.0,6852.0,120.0,0.04649576434015491,1123782.0,1041952.0,1622.0,0.00014366126585698728,1121.0,1121.0,0.0,0.0,3579.0,3481.0,98.0,0.02738195026543727
DIGESTER.csv,File,Most,4,367.5,366.0,1.5,0.0063039070302333324,1470.0,1464.0,6.0,0.02521562812093333,115052.75,114857.0,2.75,9.5006854801101895e-05,171.0,169.0,0.0,0.0,955.0,953.0,4.0,0.023121387283236993
DIGESTER.csv,File,All,4,367.5,347.0,20.5,0.028565808189329054,1470.0,1388.0,82.0,0.11426323275731622,115052.75,94344.0,1032.75,0.0010679962185553094,171.0,167.0,0.0,0.0,955.0,879.0,76.0,0.07958115183246073
DIRMINA.csv,Method,Most,19,5695.4210526315792,5694.8421052631575,0.57894736842105265,8.0420526242679904e-05,108213.0,108202.0,11.0,0.0015279899986109181,267567.08587257622,265832.13296398893,6.0332409972299175,1.1641429874069219e-07,5518.0,5518.0,0.0,0.0,7208.0,7208.0,11.0,0.0015279899986109181
DIRMINA.csv,Method,All,19,5695.4210526315792,5692.2631578947367,3.1578947368421053,0.00043865741586916312,108213.0,108153.0,60.0,0.0083344909015141,267567.08587257622,258250.29916897503,179.50138504155126,3.4635659129462156e-06,5518.0,5518.0,0.0,0.0,7208.0,7208.0,60.0,0.0083344909015141
DIRMINA.csv,File,Most,19,597.15789473684208,596.73684210526312,0.42105263157894735,0.0005191771042897008,11346.0,11338.0,8.0,0.009864364981504316,5379.8171745152349,5202.9307479224381,3.1911357340720223,4.8518075811355009e-06,572.0,572.0,0.0,0.0,811.0,811.0,8.0,0.009864364981504316
DIRMINA.csv,File,All,19,597.15789473684208,596.21052631578948,0.94736842105263153,0.0011681484846518268,11346.0,11328.0,18.0,0.02219482120838471,5379.8171745152349,4990.797783933519,16.155124653739616,2.4562275879498465e-05,572.0,572.0,0.0,0.0,811.0,811.0,18.0,0.02219482120838471
DIRSTUDIO.csv,Method,Most,5,24364.400000000001,24301.0,63.399999999999999,0.002611654356986307,121822.0,121505.0,317.0,0.013058271784931534,18126126.239999998,18053187.199999999,1733.4400000000001,2.8701517401302744e-06,19863.0,19781.0,4.0,0.00018212448208350406,31605.0,31551.0,130.0,0.004876767828337772
DIRSTUDIO.csv,Method,All,5,24364.400000000001,24058.0,306.39999999999998,0.013515291745089081,121822.0,120290.0,1532.0,0.0675764587254454,18126126.239999998,18836860.399999999,14380.240000000002,4.9226569111280176e-05,19863.0,19352.0,184.0,0.0058218636291725995,31605.0,31421.0,511.0,0.025726224638775615
DIRSTUDIO.csv,File,Most,5,5054.6000000000004,5012.0,42.600000000000001,0.0086083596489428486,25273.0,25060.0,213.0,0.04304179824471424,940608.23999999999,935012.40000000002,580.6400000000001,2.6376172435025768e-05,4085.0,4023.0,4.0,0.0009051821679112921,6536.0,6504.0,73.0,0.015177478580171358
DIRSTUDIO.csv,File,All,5,5054.6000000000004,4918.6000000000004,136.0,0.028208828464375925,25273.0,24593.0,680.0,0.14104414232187962,940608.23999999999,956939.44000000006,1880.0,0.00015401489087574999,4085.0,3875.0,74.0,0.016745870106358904,6536.0,6400.0,210.0,0.051407588739290085
DOXIA.csv,Method,Most,1,4483.0,4476.0,7.0,0.0015614543832255187,4483.0,4476.0,7.0,0.0015614543832255187,0.0,0.0,0.0,0.0,4483.0,4476.0,7.0,0.0015614543832255187,4483.0,4476.0,7.0,0.0015614543832255187
DOXIA.csv,Method,All,1,4483.0,4459.0,24.0,0.0053535578853446354,4483.0,4459.0,24.0,0.005353557885344635,0.0,0.0,0.0,0.0,4483.0,4459.0,24.0,0.005353557885344635,4483.0,4459.0,24.0,0.005353557885344635
DOXIA.csv,File,Most,1,418.0,413.0,5.0,0.011961722488038277,418.0,413.0,5.0,0.011961722488038277,0.0,0.0,0.0,0.0,418.0,413.0,5.0,0.011961722488038277,418.0,413.0,5.0,0.011961722488038277
DOXIA.csv,File,All,1,418.0,409.0,9.0,0.021531100478468901,418.0,409.0,9.0,0.0215311004784689,0.0,0.0,0.0,0.0,418.0,409.0,9.0,0.0215311004784689,418.0,409.0,9.0,0.0215311004784689
DOXIASITETOOLS.csv,Method,Most,1,216.0,213.0,3.0,0.013888888888888888,216.0,213.0,3.0,0.013888888888888888,0.0,0.0,0.0,0.0,216.0,213.0,3.0,0.013888888888888888,216.0,213.0,3.0,0.013888888888888888
DOXIASITETOOLS.csv,Method,All,1,216.0,208.0,8.0,0.037037037037037035,216.0,208.0,8.0,0.037037037037037035,0.0,0.0,0.0,0.0,216.0,208.0,8.0,0.037037037037037035,216.0,208.0,8.0,0.037037037037037035
DOXIASITETOOLS.csv,File,Most,1,40.0,38.0,2.0,0.050000000000000003,40.0,38.0,2.0,0.05,0.0,0.0,0.0,0.0,40.0,38.0,2.0,0.05,40.0,38.0,2.0,0.05
DOXIASITETOOLS.csv,File,All,1,40.0,37.0,3.0,0.074999999999999997,40.0,37.0,3.0,0.075,0.0,0.0,0.0,0.0,40.0,37.0,3.0,0.075,40.0,37.0,3.0,0.075
ETCH.csv,Method,Most,2,5418.0,5418.0,0.0,0.0,10836.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,5418.0,5418.0,0.0,0.0,5418.0,5418.0,0.0,0.0
ETCH.csv,Method,All,2,5418.0,5418.0,0.0,0.0,10836.0,10836.0,0.0,0.0,0.0,0.0,0.0,0.0,5418.0,5418.0,0.0,0.0,5418.0,5418.0,0.0,0.0
ETCH.csv,File,Most,2,809.0,809.0,0.0,0.0,1618.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,809.0,0.0,0.0,809.0,809.0,0.0,0.0
ETCH.csv,File,All,2,809.0,809.0,0.0,0.0,1618.0,1618.0,0.0,0.0,0.0,0.0,0.0,0.0,809.0,809.0,0.0,0.0,809.0,809.0,0.0,0.0
FEDIZ.csv,Method,Most,4,1082.75,1082.75,0.0,0.0,4331.0,4331.0,0.0,0.0,215337.6875,215337.6875,0.0,0.0,764.0,764.0,0.0,0.0,1880.0,1880.0,0.0,0.0
FEDIZ.csv,Method,All,4,1082.75,1082.75,0.0,0.0,4331.0,4331.0,0.0,0.0,215337.6875,215337.6875,0.0,0.0,764.0,764.0,0.0,0.0,1880.0,1880.0,0.0,0.0
FEDIZ.csv,File,Most,4,188.75,188.75,0.0,0.0,755.0,755.0,0.0,0.0,5970.6875,5970.6875,0.0,0.0,134.0,134.0,0.0,0.0,321.0,321.0,0.0,0.0
FEDIZ.csv,File,All,4,188.75,188.75,0.0,0.0,755.0,755.0,0.0,0.0,5970.6875,5970.6875,0.0,0.0,134.0,134.0,0.0,0.0,321.0,321.0,0.0,0.0
FLINK.csv,Method,Most,3,61619.333333333336,61594.666666666664,24.666666666666668,0.00039949166018731305,184858.0,184784.0,74.0,0.001198474980561939,232971.55555555559,226630.22222222225,64.8888888888889,1.6251697415234544e-08,61036.0,61016.0,18.0,0.0002921888189078631,62218.0,62182.0,36.0,0.0005786106914397762
FLINK.csv,Method,All,3,61619.333333333336,61473.0,146.33333333333334,0.0023706322244858393,184858.0,184419.0,439.0,0.007111896673457518,232971.55555555559,201384.66666666666,1150.8888888888889,2.8266002454503219e-07,61036.0,60930.0,106.0,0.0017366799921357888,62218.0,62029.0,189.0,0.0030377061300588255
FLINK.csv,File,Most,3,11785.666666666666,11764.0,21.666666666666668,0.0018333554760454056,35357.0,35292.0,65.0,0.005500066428136217,6086.8888888888878,4764.666666666667,102.88888888888887,7.163821125784523e-07,11692.0,11678.0,14.0,0.0011973999315771468,11883.0,11847.0,36.0,0.003029537995455693
FLINK.csv,File,All,3,11785.666666666666,11715.333333333334,70.333333333333329,0.0059621714967956147,35357.0,35146.0,211.0,0.017886514490386845,6086.8888888888878,4705.5555555555557,220.2222222222222,1.5325775916294872e-06,11692.0,11642.0,50.0,0.004276428327061239,11883.0,11807.0,85.0,0.007214394839585809
FTPSERVER.csv,Method,Most,5,5194.8000000000002,5191.1999999999998,3.6000000000000001,0.00069564384712168402,25974.0,25956.0,18.0,0.00347821923560842,7350.5600000000004,7493.3600000000006,11.040000000000001,4.2462629830910893e-07,5113.0,5103.0,1.0,0.00019436345966958212,5326.0,5323.0,10.0,0.0019557989438685705
FTPSERVER.csv,Method,All,5,5194.8000000000002,5165.6000000000004,29.199999999999999,0.0055958227645612982,25974.0,25828.0,146.0,0.027979113822806493,7350.5600000000004,7422.6399999999994,1495.3599999999999,5.4179991722252324e-05,5113.0,5069.0,1.0,0.0001877581674802854,5326.0,5325.0,99.0,0.018796278716536927
