% []
@RELATION base

@ATTRIBUTE tot_changes NUMERIC
@ATTRIBUTE sum_insert NUMERIC
@ATTRIBUTE sum_delets NUMERIC
@ATTRIBUTE count_insert NUMERIC
@ATTRIBUTE count_delets NUMERIC
@ATTRIBUTE avg_insert NUMERIC
@ATTRIBUTE avg_delets NUMERIC
@ATTRIBUTE avg_insert_nonzero NUMERIC
@ATTRIBUTE avg_delets_nonzero NUMERIC
@ATTRIBUTE tot_bugs NUMERIC
@ATTRIBUTE tot_developers NUMERIC
@ATTRIBUTE change_set NUMERIC
@ATTRIBUTE age NUMERIC
@ATTRIBUTE age2 NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
7,564,294,7,7,80.5714285714,42.0,80.5714285714,42.0,0,3,92,662279295.198,-1441578156.88,valid
11,1112,371,11,11,101.090909091,33.7272727273,101.090909091,33.7272727273,0,7,132,1817556428.8,-1817860885.02,valid
2,383,4,2,2,191.5,2.0,191.5,2.0,0,1,9,929788347.214,-18553182.8758,valid
4,317,23,4,4,79.25,5.75,79.25,5.75,0,2,106,721461451.9,-112257174.922,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,1,105,0.0,-78592389.471,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,2,111,0.0,-78588010.0174,valid
3,56,56,3,3,18.6666666667,18.6666666667,18.6666666667,18.6666666667,0,3,90,0.0,-275052023.368,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,104,0.0,-58944150.7437,valid
10,1207,199,10,10,120.7,19.9,120.7,19.9,0,4,115,2473200373.42,-974054683.037,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,86,0.0,-19648075.6416,valid
6,453,261,6,6,75.5,43.5,75.5,43.5,0,3,92,470948571.178,-1279927040.41,valid
3,16,26,3,3,5.33333333333,8.66666666667,5.33333333333,8.66666666667,0,1,84,-24559918.0319,-127707898.376,valid
3,1020,19,3,3,340.0,6.33333333333,340.0,6.33333333333,0,2,53,2456931775.14,-91667289.2128,valid
4,1134,12,4,4,283.5,3.0,283.5,3.0,0,1,39,2754021546.96,-57194582.8644,valid
3,778,6,3,3,259.333333333,2.0,259.333333333,2.0,0,1,5,1895625743.62,-28983430.724,valid
4,715,16,4,4,178.75,4.0,178.75,4.0,0,2,54,1715680004.76,-77410865.8255,valid
1,462,2,1,1,462.0,2.0,462.0,2.0,0,1,3,1129515868.99,-9532462.11079,valid
4,432,29,4,4,108.0,7.25,108.0,7.25,0,1,9,989572244.164,-142184162.906,valid
2,420,4,2,2,210.0,2.0,210.0,2.0,0,2,57,1021028918.02,-18929765.6266,valid
2,85,40,2,2,42.5,20.0,42.5,20.0,0,1,2,110518894.368,-196472504.236,valid
1,2,8,1,1,2.0,8.0,2.0,8.0,0,1,76,-14735950.8192,-39296508.6928,valid
5,63,63,5,5,12.6,12.6,12.6,12.6,0,1,123,0.0,-309457905.716,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,104,0.0,-58944150.7437,valid
4,33,33,4,4,8.25,8.25,8.25,8.25,1,2,88,0.0,-162096844.606,valid
4,254,172,4,4,63.5,43.0,63.5,43.0,1,1,3,201349162.467,-844633448.325,valid
3,10,12,3,3,3.33333333333,4.0,3.33333333333,4.0,0,2,109,-4911983.60639,-58944222.8083,valid
2,278,131,2,2,139.0,65.5,139.0,65.5,0,1,2,360956227.902,-643246708.547,valid
6,753,65,6,6,125.5,10.8333333333,125.5,10.8333333333,0,5,116,1687908835.88,-317236169.363,valid
10,3750,254,10,10,375.0,25.4,375.0,25.4,0,7,118,8577471499.49,-1237810362.52,valid
9,742,104,9,9,82.4444444444,11.5555555556,82.4444444444,11.5555555556,1,4,106,1565528110.05,-508973624.586,valid
15,2720,766,15,15,181.333333333,51.0666666667,181.333333333,51.0666666667,0,5,118,4795431197.83,-3756505831.0,valid
6,34,34,6,6,5.66666666667,5.66666666667,5.66666666667,5.66666666667,0,3,136,-1031.00497684,-167005262.054,valid
2,18,16,2,2,9.0,8.0,9.0,8.0,0,1,76,4912202.68398,-78592181.6544,valid
4,14,20,4,4,3.5,5.0,3.5,5.0,0,2,135,-14735950.8192,-98240659.4366,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,12,0.0,-39287718.5474,valid
1,19,19,1,1,19.0,19.0,19.0,19.0,0,1,42,0.0,-93328252.6877,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,104,0.0,-58944150.7437,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,53,0.0,-19648037.6869,valid
14,502,653,14,14,35.8571428571,46.6428571429,35.8571428571,46.6428571429,0,6,109,-370356867.389,-3204368116.93,valid
4,195,8,4,4,48.75,2.0,48.75,2.0,0,1,60,458971762.488,-38952702.9532,valid
10,130,79,10,10,13.0,7.9,13.0,7.9,0,3,87,125261203.873,-388026381.972,valid
7,2541,327,7,7,363.0,46.7142857143,363.0,46.7142857143,0,2,55,5434444654.7,-1602449801.4,valid
7,318,227,7,7,45.4285714286,32.4285714286,45.4285714286,32.4285714286,0,3,83,223441329.44,-1114879880.63,valid
3,42,63,3,3,14.0,21.0,14.0,21.0,0,1,84,-51575269.7399,-309455053.139,valid
2,22,24,2,2,11.0,12.0,11.0,12.0,0,1,123,-4911983.60639,-117888525.914,valid
6,34,38,6,6,5.66666666667,6.33333333333,5.66666666667,6.33333333333,0,3,136,-9824998.21775,-186653623.041,valid
3,631,641,3,3,210.333333333,213.666666667,210.333333333,213.666666667,0,2,97,-24559918.0319,-3148598527.12,valid
6,164,151,6,6,27.3333333333,25.1666666667,27.3333333333,25.1666666667,0,3,56,31931180.8924,-741705409.978,valid
9,52,52,9,9,5.77777777778,5.77777777778,5.77777777778,5.77777777778,0,3,136,-1031.00497685,-255419170.938,valid
11,220,395,11,11,20.0,35.9090909091,20.0,35.9090909091,0,6,134,-429327904.311,-1938582962.87,valid
3,12,10,3,3,4.0,3.33333333333,4.0,3.33333333333,0,2,63,4910964.81843,-49116772.6704,valid
5,361,124,5,5,72.2,24.8,72.2,24.8,0,2,64,581710133.234,-608503884.366,valid
5,461,105,5,5,92.2,21.0,92.2,21.0,0,2,60,873869914.451,-515100398.935,valid
19,1404,489,19,19,73.8947368421,25.7368421053,73.8947368421,25.7368421053,0,7,136,2244825265.8,-2397000616.71,valid
1,327,2,1,1,327.0,2.0,327.0,2.0,0,1,3,798027516.135,-9617399.12485,valid
8,640,88,8,8,80.0,11.0,80.0,11.0,1,2,62,1354752620.08,-430964400.003,valid
4,333,23,4,4,83.25,5.75,83.25,5.75,0,2,106,760724481.159,-112222629.085,valid
8,1519,1238,8,8,189.875,154.75,189.875,154.75,0,3,45,690136017.522,-6080869814.16,valid
1,507,2,1,1,507.0,2.0,507.0,2.0,0,1,5,1240014243.69,-9506424.72588,valid
7,481,55,7,7,68.7142857143,7.85714285714,68.7142857143,7.85714285714,0,3,54,1046260069.22,-270117984.689,valid
4,25,29,4,4,6.25,7.25,6.25,7.25,0,1,128,-9824986.00074,-142443707.765,valid
7,56,78,7,7,8.0,11.1428571429,8.0,11.1428571429,1,2,131,-54031819.6703,-383132172.836,valid
4,547,60,4,4,136.75,15.0,136.75,15.0,0,2,35,1195491998.82,-293968198.632,valid
2,216,218,2,2,108.0,109.0,108.0,109.0,0,1,4,-4911867.3191,-1070787405.04,valid
3,2407,54,3,3,802.333333333,18.0,802.333333333,18.0,0,1,64,5775586975.81,-261509502.009,valid
7,583,317,7,7,83.2857142857,45.2857142857,83.2857142857,45.2857142857,0,5,130,652460142.183,-1554565456.68,valid
5,525,69,5,5,105.0,13.8,105.0,13.8,0,2,35,1119253884.55,-338003848.698,valid
3,347,78,3,3,115.666666667,26.0,115.666666667,26.0,0,1,3,660248811.394,-382453600.787,valid
1,123,2,1,1,123.0,2.0,123.0,2.0,0,1,12,296980788.031,-9610423.08094,valid
10,3008,1584,10,10,300.8,158.4,300.8,158.4,0,3,61,3494745383.11,-7773560014.97,valid
12,953,281,12,12,79.4166666667,23.4166666667,79.4166666667,23.4166666667,0,4,94,1649269172.91,-1377747578.32,valid
6,27,23,6,6,4.5,3.83333333333,4.5,3.83333333333,0,3,144,9820874.19785,-112970537.293,valid
1,2,15,1,1,2.0,15.0,2.0,15.0,0,1,76,-31927893.4415,-73681140.4196,valid
5,333,98,5,5,66.6,19.6,66.6,19.6,0,2,64,576799192.144,-480836770.125,valid
6,269,442,6,6,44.8333333333,73.6666666667,44.8333333333,73.6666666667,0,2,110,-424791655.901,-2170777567.46,valid
2,387,4,2,2,193.5,2.0,193.5,2.0,0,2,49,940031661.135,-18983759.5778,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,12,0.0,-39293063.442,valid
1,67,67,1,1,67.0,67.0,67.0,67.0,0,1,9,0.0,-329034646.408,valid
1,2,12,1,1,2.0,12.0,2.0,12.0,0,1,76,-24559918.0319,-58944869.6796,valid
5,96,34,5,5,19.2,6.8,19.2,6.8,0,2,64,152239932.715,-166957774.892,valid
3,93,77,3,3,31.0,25.6666666667,31.0,25.6666666667,0,2,51,39281013.518,-377950429.201,valid
2,27,41,2,2,13.5,20.5,13.5,20.5,0,1,76,-34383885.2447,-201394089.426,valid
18,1326,456,18,18,73.6666666667,25.3333333333,73.6666666667,25.3333333333,0,6,119,2134425201.44,-2235294321.48,valid
15,1026,251,15,15,68.4,16.7333333333,68.4,16.7333333333,0,3,3,1903292332.32,-1232633795.89,valid
53,6405,2366,53,53,120.849056604,44.641509434,120.849056604,44.641509434,9,4,135,9919232029.07,-11620767009.8,valid
2,1174,7,2,2,587.0,3.5,587.0,3.5,0,2,5,2863838470.47,-31927860.3451,valid
5,153,129,5,5,30.6,25.8,30.6,25.8,1,1,21,58931416.8547,-633498339.548,valid
7,753,61,7,7,107.571428571,8.71428571429,107.571428571,8.71428571429,0,2,28,1699191168.35,-299139861.78,valid
6,429,173,6,6,71.5,28.8333333333,71.5,28.8333333333,0,5,100,628047740.523,-848170228.325,valid
4,606,36,4,4,151.5,9.0,151.5,9.0,0,3,56,1398763147.11,-175552475.495,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,104,0.0,-58944150.7437,valid
3,195,74,3,3,65.0,24.6666666667,65.0,24.6666666667,0,1,63,296961969.621,-362991612.825,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,86,0.0,-19648075.6416,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,9,0.0,-98219297.4352,valid
8,3718,122,8,8,464.75,15.25,464.75,15.25,0,3,103,8829995287.87,-597067210.385,valid
1,123,123,1,1,123.0,123.0,123.0,123.0,0,1,11,0.0,-604177102.914,valid
6,1578,187,6,6,263.0,31.1666666667,263.0,31.1666666667,0,4,117,3412542995.44,-914313501.303,valid
3,617,36,3,3,205.666666667,12.0,205.666666667,12.0,0,2,4,1426530089.26,-176318591.227,valid
4,381,23,4,4,95.25,5.75,95.25,5.75,0,2,106,878513568.937,-112118991.576,valid
6,33,35,6,6,5.5,5.83333333333,5.5,5.83333333333,0,2,143,-4911983.60639,-171920579.243,valid
23,2737,2502,23,23,119.0,108.782608696,119.0,108.782608696,0,6,131,577799087.065,-12275812575.8,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,1,105,0.0,-78592389.471,valid
5,649,63,5,5,129.8,12.6,129.8,12.6,0,2,35,1438335193.15,-308338319.139,valid
5,20,22,5,5,4.0,4.4,4.0,4.4,0,2,143,-4911983.60639,-108064422.134,valid
3,828,29,3,3,276.0,9.66666666667,276.0,9.66666666667,0,2,16,1961263033.17,-141233690.945,valid
2,583,110,2,2,291.5,55.0,291.5,55.0,0,1,9,1160395120.66,-538380112.283,valid
1,842,2,1,1,842.0,2.0,842.0,2.0,0,1,4,2062940582.95,-9641417.0063,valid
2,395,10,2,2,197.5,5.0,197.5,5.0,0,1,3,944147527.828,-47600006.8532,valid
2,17,19,2,2,8.5,9.5,8.5,9.5,0,1,123,-4911983.60639,-93328431.362,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,1,88,0.0,-39296213.7068,valid
1,12,12,1,1,12.0,12.0,12.0,12.0,0,1,13,0.0,-58944414.1956,valid
1,14,14,1,1,14.0,14.0,14.0,14.0,0,1,86,0.0,-68768264.7455,valid
2,38,38,2,2,19.0,19.0,19.0,19.0,0,1,15,0.0,-186616702.935,valid
12,1483,1354,12,12,123.583333333,112.833333333,123.583333333,112.833333333,0,6,118,316012753.607,-6645157375.5,valid
1,1127,2,1,1,1127.0,2.0,1127.0,2.0,0,1,2,2761650722.03,-8359175.6792,valid
1,259,2,1,1,259.0,2.0,259.0,2.0,0,1,4,631161583.116,-9767809.72612,valid
2,24,24,2,2,12.0,12.0,12.0,12.0,0,1,87,0.0,-117881572.585,valid
2,247,4,2,2,123.5,2.0,123.5,2.0,0,2,57,596420022.741,-19225901.0657,valid
7,30,32,7,7,4.28571428571,4.57142857143,4.28571428571,4.57142857143,0,3,123,-4913102.38852,-157174134.47,valid
13,870,411,13,13,66.9230769231,31.6153846154,66.9230769231,31.6153846154,0,2,95,1127120748.03,-2018212991.48,valid
7,46,58,7,7,6.57142857143,8.28571428571,6.57142857143,8.28571428571,0,3,144,-29474994.6533,-284892290.138,valid
4,561,72,4,4,140.25,18.0,140.25,18.0,0,2,58,1200212827.17,-352736332.13,valid
16,6864,6619,16,16,429.0,413.6875,429.0,413.6875,0,7,128,600840279.097,-32465589574.5,valid
11,1287,130,11,11,117.0,11.8181818182,117.0,11.8181818182,2,4,109,2839305422.5,-635752699.745,valid
13,1058,335,13,13,81.3846153846,25.7692307692,81.3846153846,25.7692307692,1,8,125,1774299912.63,-1642364034.02,valid
34,4727,1083,34,34,139.029411765,31.8529411765,139.029411765,31.8529411765,1,7,116,8943942744.68,-5308905317.08,valid
9,933,595,9,9,103.666666667,66.1111111111,103.666666667,66.1111111111,1,3,127,830136708.018,-2922670702.05,valid
5,22,28,5,5,4.4,5.6,4.4,5.6,0,2,135,-14735950.8192,-137534058.214,valid
4,220,73,4,4,55.0,18.25,55.0,18.25,0,2,77,361034731.705,-358566766.179,valid
9,407,217,9,9,45.2222222222,24.1111111111,45.2222222222,24.1111111111,0,2,90,466555364.591,-1065612302.05,valid
4,22,28,4,4,5.5,7.0,5.5,7.0,0,1,104,-14735950.8192,-137536986.865,valid
6,486,315,6,6,81.0,52.5,81.0,52.5,0,5,130,419421961.257,-1545043701.44,valid
14,742,463,14,14,53.0,33.0714285714,53.0,33.0714285714,0,6,109,684337055.854,-2270884614.52,valid
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,9,0.0,-98219297.4352,valid
2,136,136,2,2,68.0,68.0,68.0,68.0,0,1,4,0.0,-668013955.217,valid
13,933,79,13,13,71.7692307692,6.07692307692,71.7692307692,6.07692307692,0,3,107,2095697965.85,-386012425.385,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,2,53,0.0,-39296075.1021,valid
3,12,12,3,3,4.0,4.0,4.0,4.0,0,2,104,0.0,-58944150.7437,valid
61,21174,12897,61,61,347.114754098,211.426229508,347.114754098,211.426229508,3,10,139,20308686529.5,-63275585964.8,valid
2,6,8,2,2,3.0,4.0,3.0,4.0,0,1,123,-4911983.60639,-39296223.3477,valid
8,42,46,8,8,5.25,5.75,5.25,5.75,0,3,136,-9824998.21775,-225950022.147,valid
21,3784,1262,21,21,180.19047619,60.0952380952,180.19047619,60.0952380952,0,5,115,6188387129.98,-6188830266.4,valid
2,311,4,2,2,155.5,2.0,155.5,2.0,0,2,52,753645184.952,-19262692.3562,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,1,88,0.0,-39296213.7068,valid
5,1526,778,5,5,305.2,155.6,305.2,155.6,0,3,6,1837001473.94,-3821383699.6,valid
7,129,121,7,7,18.4285714286,17.2857142857,18.4285714286,17.2857142857,0,2,117,19643876.1192,-594260862.873,valid
5,261,31,5,5,52.2,6.2,52.2,6.2,0,4,106,564409529.036,-151663381.363,valid
4,206,202,4,4,51.5,50.5,51.5,50.5,0,2,63,9824068.86264,-992225744.392,valid
57,8482,2210,57,57,148.807017544,38.7719298246,148.807017544,38.7719298246,0,9,139,15392321822.6,-10833535296.1,valid
1,15,15,1,1,15.0,15.0,15.0,15.0,0,1,42,0.0,-73680199.4903,valid
1,383,2,1,1,383.0,2.0,383.0,2.0,0,1,2,934337261.657,-8373069.77231,valid
2,335,6,2,2,167.5,3.0,167.5,3.0,0,1,6,807651915.306,-29055495.835,valid
2,44,6,2,2,22.0,3.0,22.0,3.0,0,1,1,93328393.5275,-29468873.3637,valid
1,56,2,1,1,56.0,2.0,56.0,2.0,0,1,2,132604162.261,-9797376.851,valid
7,578,216,7,7,82.5714285714,30.8571428571,82.5714285714,30.8571428571,1,2,68,888372040.617,-1059840753.21,valid
2,576,12,2,2,288.0,6.0,288.0,6.0,0,1,9,1384548807.57,-58229873.0426,valid
7,738,64,7,7,105.428571429,9.14285714286,105.428571429,9.14285714286,0,3,65,1653987600.49,-312696656.232,valid
2,227,227,2,2,113.5,113.5,113.5,113.5,0,1,5,0.0,-1114374940.8,valid
9,948,688,9,9,105.333333333,76.4444444444,105.333333333,76.4444444444,1,5,122,637755166.876,-3374501234.36,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,53,0.0,-19648037.6869,valid
7,54,60,7,7,7.71428571429,8.57142857143,7.71428571429,8.57142857143,0,2,117,-14735950.8192,-294716031.272,valid
3,201,27,3,3,67.0,9.0,67.0,9.0,0,1,9,427254333.358,-132489338.533,valid
6,307,20,6,6,51.1666666667,3.33333333333,51.1666666667,3.33333333333,0,2,52,704531391.844,-97827164.7808,valid
12,431,259,12,12,35.9166666667,21.5833333333,35.9166666667,21.5833333333,0,2,133,422421983.725,-1272179484.17,valid
3,30,10,3,3,10.0,3.33333333333,10.0,3.33333333333,0,2,124,49108495.0091,-49104441.4094,valid
9,1517,273,9,9,168.555555556,30.3333333333,168.555555556,30.3333333333,0,5,110,3051660072.31,-1335733028.92,valid
4,40,40,4,4,10.0,10.0,10.0,10.0,0,1,124,0.0,-196480780.866,valid
5,385,108,5,5,77.0,21.6,77.0,21.6,0,3,64,679839936.029,-529812928.475,valid
11,1522,186,11,11,138.363636364,16.9090909091,138.363636364,16.9090909091,0,2,4,3280507575.85,-912594864.47,valid
1,275,2,1,1,275.0,2.0,275.0,2.0,0,1,3,670492747.239,-9801941.72488,valid
2,259,4,2,2,129.5,2.0,129.5,2.0,0,2,4,626144727.636,-19483381.2973,valid
5,283,75,5,5,56.6,15.0,56.6,15.0,0,3,114,510327468.853,-367702104.688,valid
6,1578,187,6,6,263.0,31.1666666667,263.0,31.1666666667,0,4,117,3412542995.44,-914313501.303,valid
1,4,12,1,1,4.0,12.0,4.0,12.0,0,1,12,-19646531.721,-58941850.9899,valid
3,299,46,3,3,99.6666666667,15.3333333333,99.6666666667,15.3333333333,0,1,33,620981061.807,-225409452.863,valid
9,787,116,9,9,87.4444444444,12.8888888889,87.4444444444,12.8888888889,0,5,120,1646325324.89,-567768202.409,valid
13,649,336,13,13,49.9230769231,25.8461538462,49.9230769231,25.8461538462,1,6,123,767754821.9,-1647529326.64,valid
5,28,28,5,5,5.6,5.6,5.6,5.6,0,2,105,0.0,-137536703.025,valid
3,2588,30,3,3,862.666666667,10.0,862.666666667,10.0,0,1,35,6280413983.2,-145031299.646,valid
3,1480,40,3,3,493.333333333,13.3333333333,493.333333333,13.3333333333,0,2,5,3533785283.34,-193325112.977,valid
4,1343,92,4,4,335.75,23.0,335.75,23.0,0,2,13,3068051479.69,-446743137.534,valid
1,577,2,1,1,577.0,2.0,577.0,2.0,0,1,13,1410167117.35,-7720370.55925,valid
4,211,51,4,4,52.75,12.75,52.75,12.75,0,2,123,392875026.701,-250370319.174,valid
7,439,158,7,7,62.7142857143,22.5714285714,62.7142857143,22.5714285714,3,3,125,690108877.204,-776032933.204,valid
5,2487,170,5,5,497.4,34.0,497.4,34.0,0,3,18,5682363968.61,-825528586.864,valid
3,18,10,3,3,6.0,3.33333333333,6.0,3.33333333333,0,2,124,19642779.4007,-49111907.1228,valid
15,3131,666,15,15,208.733333333,44.4,208.733333333,44.4,0,7,143,6045385230.47,-3258766978.8,valid
3,581,299,3,3,193.666666667,99.6666666667,193.666666667,99.6666666667,0,2,4,692578881.87,-1468650416.67,valid
2,7,13,2,2,3.5,6.5,3.5,6.5,0,1,76,-14735950.8192,-63856442.7777,valid
5,24,24,5,5,4.8,4.8,4.8,4.8,0,1,123,0.0,-117888495.866,valid
13,1560,403,13,13,120.0,31.0,120.0,31.0,1,4,111,2839583497.48,-1975560541.13,valid
7,266,347,7,7,38.0,49.5714285714,38.0,49.5714285714,0,5,107,-198717025.581,-1702632627.52,valid
8,735,134,8,8,91.875,16.75,91.875,16.75,0,2,58,1475225745.92,-657072612.174,valid
14,1749,410,14,14,124.928571429,29.2857142857,124.928571429,29.2857142857,0,6,110,3285198615.77,-2008325105.53,valid
2,195,26,2,2,97.5,13.0,97.5,13.0,0,2,2,414728935.0,-127257342.359,valid
1,236,236,1,1,236.0,236.0,236.0,236.0,0,1,9,0.0,-1158987709.74,valid
2,8,8,2,2,4.0,4.0,4.0,4.0,0,2,53,0.0,-39296075.1021,valid
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,76,-4911983.60639,-19648147.7061,valid
4,16,16,4,4,4.0,4.0,4.0,4.0,0,2,123,0.0,-78592203.9411,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,86,0.0,-19648075.6416,valid
3,357,20,3,3,119.0,6.66666666667,119.0,6.66666666667,0,3,4,827437574.998,-97945134.5622,valid
5,418,268,5,5,83.6,53.6,83.6,53.6,0,2,126,368312166.061,-1316317155.99,valid
