% []
@RELATION base

@ATTRIBUTE tot_changes_last NUMERIC
@ATTRIBUTE sum_insert_last NUMERIC
@ATTRIBUTE sum_delet_lasts NUMERIC
@ATTRIBUTE count_insert_last NUMERIC
@ATTRIBUTE count_delets_last NUMERIC
@ATTRIBUTE avg_insert_last NUMERIC
@ATTRIBUTE avg_delets_last NUMERIC
@ATTRIBUTE avg_insert_nonzero_last NUMERIC
@ATTRIBUTE avg_delets_nonzero_last NUMERIC
@ATTRIBUTE tot_bugs_last NUMERIC
@ATTRIBUTE lastVer_tot_developers NUMERIC
@ATTRIBUTE last_commit NUMERIC
@ATTRIBUTE last_bug NUMERIC
@ATTRIBUTE last_bug_binary NUMERIC
@ATTRIBUTE hasBug {bugged, valid}

@DATA
0,0,0,0,0,0,0,0,0,0,0,742.006388889,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,285.710104167,285.710104167,0,bugged
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,293.687094908,293.687094908,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,2173,118,4,4,543.25,29.5,543.25,29.5,0,2,7.93241898157,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,387.312928241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,370.511122685,370.511122685,0,bugged
0,0,0,0,0,0,0,0,0,0,0,979.65599537,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,476.86962963,0,0,valid
1,178,110,1,1,178.0,110.0,178.0,110.0,0,1,93.7185069448,93.7185069448,93.7185069448,bugged
3,658,201,3,3,219.333333333,67.0,219.333333333,67.0,0,3,4.80895833345,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,493.879861111,493.879861111,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,789.706226852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,334.705995371,334.705995371,0,bugged
0,0,0,0,0,0,0,0,0,0,0,290.939872685,290.939872685,0,bugged
1,155,2,1,1,155.0,2.0,155.0,2.0,0,1,32.9028356485,0,0,bugged
1,132,84,1,1,132.0,84.0,132.0,84.0,0,1,62.9581250004,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,434.759699074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,434.759699074,434.759699074,0,valid
2,263,57,2,2,131.5,28.5,131.5,28.5,1,2,33.9167708335,33.9167708335,33.9167708335,bugged
0,0,0,0,0,0,0,0,0,0,0,309.428055556,309.428055556,0,bugged
0,0,0,0,0,0,0,0,0,0,0,388.851469907,388.851469907,0,valid
1,28,50,1,1,28.0,50.0,28.0,50.0,0,1,91.7048958335,292.673958334,0,bugged
3,163,14,3,3,54.3333333333,4.66666666667,54.3333333333,4.66666666667,2,2,18.5004745373,18.5004745373,18.5004745373,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,1007,2,1,1,1007.0,2.0,1007.0,2.0,0,1,33.5384259261,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,172.58369213,172.58369213,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,179,26,2,2,89.5,13.0,89.5,13.0,1,1,38.9013425927,62.8853935185,62.8853935185,bugged
1,57,2,1,1,57.0,2.0,57.0,2.0,0,1,34.0102893519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,208.684421297,208.684421297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,187.792175926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,472.809803241,472.809803241,0,valid
2,275,6,2,2,137.5,3.0,137.5,3.0,1,2,10.9259027778,27.8002430559,27.8002430559,bugged
0,0,0,0,0,0,0,0,0,0,0,159.655231482,159.655231482,0,bugged
1,171,2,1,1,171.0,2.0,171.0,2.0,0,1,66.7142476854,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.91238426,0,0,bugged
4,462,96,4,4,115.5,24.0,115.5,24.0,0,3,1.72192129632,0,0,valid
2,727,7,2,2,363.5,3.5,363.5,3.5,1,2,10.9259027778,27.8002430559,27.8002430559,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,716.801481482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,356.443472222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,52,16,1,1,52.0,16.0,52.0,16.0,0,1,32.9028356485,147.934189815,0,bugged
4,265,125,4,4,66.25,31.25,66.25,31.25,3,4,6.75925925933,6.75925925933,6.75925925933,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,159.655231482,159.655231482,0,bugged
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
1,457,2,1,1,457.0,2.0,457.0,2.0,0,1,27.8002430559,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,150.397708334,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,168.5953125,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,532.874895833,532.874895833,0,valid
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
9,1090,482,9,9,121.111111111,53.5555555556,121.111111111,53.5555555556,0,5,34.0074189818,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,481.721157407,481.721157407,0,bugged
0,0,0,0,0,0,0,0,0,0,0,159.641469907,0,0,valid
1,44,24,1,1,44.0,24.0,44.0,24.0,0,1,38.9013425927,385.004618056,0,bugged
1,223,2,1,1,223.0,2.0,223.0,2.0,0,1,32.9028356485,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,463.530925926,465.832199074,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,420.443101852,420.443101852,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1054.52320602,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,742.006388889,0,0,valid
2,1182,17,2,2,591.0,8.5,591.0,8.5,0,1,32.2860185187,0,0,valid
1,32,44,1,1,32.0,44.0,32.0,44.0,0,1,40.291724537,40.291724537,40.291724537,bugged
0,0,0,0,0,0,0,0,0,0,0,187.792175926,388.750497685,0,bugged
0,0,0,0,0,0,0,0,0,0,0,392.882916667,406.69363426,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,312.734224537,312.734224537,0,bugged
1,68,20,1,1,68.0,20.0,68.0,20.0,0,1,21.7045254633,0,0,valid
1,2,12,1,1,2.0,12.0,2.0,12.0,0,1,17.5609375001,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,423.957685186,423.957685186,0,bugged
0,0,0,0,0,0,0,0,0,0,0,291.025590278,348.718611111,0,bugged
0,0,0,0,0,0,0,0,0,0,0,348.021875,0,0,valid
2,172,182,2,2,86.0,91.0,86.0,91.0,0,2,4.51552083343,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,bugged
3,84,6,3,3,28.0,2.0,28.0,2.0,0,1,11.0070717596,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.91238426,0,0,bugged
2,396,26,2,2,198.0,13.0,198.0,13.0,0,2,27.632916667,0,0,valid
5,849,157,5,5,169.8,31.4,169.8,31.4,3,3,10.9259027778,19.9068287038,19.9068287038,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,236.680069445,299.80287037,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,299.80287037,299.80287037,0,bugged
2,36,18,2,2,18.0,9.0,18.0,9.0,1,2,34.0102893519,34.0102893519,34.0102893519,bugged
0,0,0,0,0,0,0,0,0,0,0,150.97744213,0,0,valid
1,2,8,1,1,2.0,8.0,2.0,8.0,0,1,17.5609375001,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,455.034305556,455.034305556,0,bugged
0,0,0,0,0,0,0,0,0,0,0,446.753356482,0,0,valid
1,2,12,1,1,2.0,12.0,2.0,12.0,0,1,17.5609375001,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,2,20,1,1,2.0,20.0,2.0,20.0,0,1,33.9167708335,33.9167708335,33.9167708335,bugged
2,44,26,2,2,22.0,13.0,22.0,13.0,1,1,17.6926273149,17.6926273149,17.6926273149,bugged
0,0,0,0,0,0,0,0,0,0,0,479.683726852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,168.5953125,168.5953125,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,127,2,1,1,127.0,2.0,127.0,2.0,0,1,32.7161342595,32.7161342595,32.7161342595,bugged
3,215,76,3,3,71.6666666667,25.3333333333,71.6666666667,25.3333333333,2,2,18.667488426,18.667488426,18.667488426,bugged
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,388.750497685,388.750497685,0,valid
0,0,0,0,0,0,0,0,0,0,0,404.785729167,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,358.438506945,358.438506945,0,bugged
0,0,0,0,0,0,0,0,0,0,0,475.699166667,475.699166667,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,323,38,2,2,161.5,19.0,161.5,19.0,0,2,41.5644328706,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
2,26,12,2,2,13.0,6.0,13.0,6.0,1,2,17.5609375001,32.7161342595,32.7161342595,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,894,230,4,4,223.5,57.5,223.5,57.5,0,2,0.8047222225,0,0,valid
3,383,114,3,3,127.666666667,38.0,127.666666667,38.0,2,2,10.9259027778,27.8002430559,27.8002430559,bugged
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,91.7048958335,252.896030093,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,valid
2,276,120,2,2,138.0,60.0,138.0,60.0,1,2,18.667488426,18.667488426,18.667488426,bugged
0,0,0,0,0,0,0,0,0,0,0,336.632997686,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,157.818796297,0,0,valid
5,286,334,5,5,57.2,66.8,57.2,66.8,3,3,19.6673263889,19.6673263889,19.6673263889,bugged
0,0,0,0,0,0,0,0,0,0,0,703.804386574,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,255,18,2,2,127.5,9.0,127.5,9.0,0,2,32.7125231484,0,0,bugged
1,28,20,1,1,28.0,20.0,28.0,20.0,0,1,66.7142476854,66.7142476854,66.7142476854,bugged
0,0,0,0,0,0,0,0,0,0,0,298.774143519,298.774143519,0,bugged
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,465.832199074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,472.809803241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,332.907245371,332.907245371,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,465.832199074,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,482.800381945,482.800381945,0,valid
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,614,6,2,2,307.0,3.0,307.0,3.0,0,2,31.9148958335,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1102.79653935,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,467.028738426,467.028738426,0,valid
0,0,0,0,0,0,0,0,0,0,0,549.72587963,549.72587963,0,valid
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,0,0,valid
2,96,22,2,2,48.0,11.0,48.0,11.0,0,1,5.91622685222,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,404.50125,404.50125,0,bugged
4,92,52,4,4,23.0,13.0,23.0,13.0,2,1,15.8059375002,15.8059375002,15.8059375002,bugged
13,11794,5562,13,13,907.230769231,427.846153846,907.230769231,427.846153846,10,3,15.8059375002,15.8059375002,15.8059375002,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
5,489,280,5,5,97.8,56.0,97.8,56.0,3,3,17.7498032409,17.7498032409,17.7498032409,bugged
0,0,0,0,0,0,0,0,0,0,0,493.893391204,530.967175926,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,979.65599537,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,349.605659722,349.605659722,0,valid
0,0,0,0,0,0,0,0,0,0,0,150.397708334,348.989965278,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
4,18,28,4,4,4.5,7.0,4.5,7.0,2,4,11.7932638889,11.7932638889,11.7932638889,bugged
0,0,0,0,0,0,0,0,0,0,0,463.530925926,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,789.706226852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,479.700428241,479.700428241,0,valid
0,0,0,0,0,0,0,0,0,0,0,507.665381945,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,419.679768519,0,0,valid
1,243,2,1,1,243.0,2.0,243.0,2.0,0,1,11.0070717596,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,472.809803241,472.809803241,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,150.97744213,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,468.7778125,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,62.9581250004,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,8,12,1,1,8.0,12.0,8.0,12.0,0,1,10.9259027778,329.930555556,0,bugged
3,291,214,3,3,97.0,71.3333333333,97.0,71.3333333333,2,3,18.667488426,18.667488426,18.667488426,bugged
1,116,4,1,1,116.0,4.0,116.0,4.0,0,1,31.9255902781,31.9255902781,31.9255902781,bugged
2,36,12,2,2,18.0,6.0,18.0,6.0,1,2,32.7161342595,32.7161342595,32.7161342595,bugged
2,32,26,2,2,16.0,13.0,16.0,13.0,0,2,27.632916667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,446.753356482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,465.832199074,465.832199074,0,valid
0,0,0,0,0,0,0,0,0,0,0,284.025266204,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,74,2,1,1,74.0,2.0,74.0,2.0,0,1,74.767337963,332.763043982,0,bugged
2,35,153,2,2,17.5,76.5,17.5,76.5,1,2,70.7860300927,76.5984143522,76.5984143522,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
3,408,53,3,3,136.0,17.6666666667,136.0,17.6666666667,0,3,28.9179050927,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,482.800381945,482.800381945,0,bugged
3,163,38,3,3,54.3333333333,12.6666666667,54.3333333333,12.6666666667,0,2,18.667488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,493.879861111,493.879861111,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,426.818865741,426.818865741,0,bugged
0,0,0,0,0,0,0,0,0,0,0,479.700428241,0,0,valid
2,852,759,2,2,426.0,379.5,426.0,379.5,0,2,27.632916667,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,4,4,1,1,4.0,4.0,4.0,4.0,0,1,20.576377315,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
2,20,12,2,2,10.0,6.0,10.0,6.0,1,2,18.667488426,18.667488426,18.667488426,bugged
5,72,47,5,5,14.4,9.4,14.4,9.4,4,4,34.0102893519,34.0102893519,34.0102893519,bugged
0,0,0,0,0,0,0,0,0,0,0,356.443472222,356.443472222,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,28,4,1,1,28.0,4.0,28.0,4.0,0,1,52.3362731482,52.3362731482,52.3362731482,bugged
3,302,96,3,3,100.666666667,32.0,100.666666667,32.0,2,1,15.8059375002,15.8059375002,15.8059375002,bugged
3,223,81,3,3,74.3333333333,27.0,74.3333333333,27.0,0,2,18.667488426,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,415,98,4,4,103.75,24.5,103.75,24.5,3,3,17.6787152779,17.6787152779,17.6787152779,bugged
0,0,0,0,0,0,0,0,0,0,0,472.809803241,472.809803241,0,valid
2,174,305,2,2,87.0,152.5,87.0,152.5,1,2,32.7161342595,32.7161342595,32.7161342595,bugged
8,257,229,8,8,32.125,28.625,32.125,28.625,3,5,4.51552083343,18.667488426,18.667488426,bugged
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,10.9259027778,329.930555556,0,bugged
1,36,2,1,1,36.0,2.0,36.0,2.0,0,1,13.8743865741,13.8743865741,13.8743865741,bugged
4,550,30,4,4,137.5,7.5,137.5,7.5,0,1,17.6787152779,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
4,1060,125,4,4,265.0,31.25,265.0,31.25,0,2,1.72192129632,0,0,valid
1,171,2,1,1,171.0,2.0,171.0,2.0,0,1,119.484340278,119.484340278,119.484340278,bugged
0,0,0,0,0,0,0,0,0,0,0,276.745636574,276.745636574,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,171.80931713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,789.706226852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,403.671921297,0,0,valid
2,255,26,2,2,127.5,13.0,127.5,13.0,1,2,38.9677893519,38.9677893519,38.9677893519,bugged
0,0,0,0,0,0,0,0,0,0,0,465.832199074,465.832199074,0,valid
0,0,0,0,0,0,0,0,0,0,0,579.866226852,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,465.832199074,0,0,valid
4,76,66,4,4,19.0,16.5,19.0,16.5,2,4,18.667488426,18.667488426,18.667488426,bugged
4,267,24,4,4,66.75,6.0,66.75,6.0,0,4,32.9028356485,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,465.649548611,465.832199074,0,valid
4,519,376,4,4,129.75,94.0,129.75,94.0,0,4,33.9167708335,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,47,47,2,2,23.5,23.5,23.5,23.5,0,2,4.51552083343,423.957685186,0,bugged
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
5,567,12,5,5,113.4,2.4,113.4,2.4,0,2,32.9028356485,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,304.732361111,304.732361111,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,2,231,1,1,2.0,231.0,2.0,231.0,0,1,32.9028356485,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,474.984351852,474.984351852,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,150.397708334,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,293.687094908,293.687094908,0,bugged
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
3,162,48,3,3,54.0,16.0,54.0,16.0,1,3,4.51552083343,33.9167708335,33.9167708335,bugged
4,71,25,4,4,17.75,6.25,17.75,6.25,3,4,19.6056481483,19.6056481483,19.6056481483,bugged
0,0,0,0,0,0,0,0,0,0,0,496.474548611,549.72587963,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,333.875057871,0,0,valid
1,20,16,1,1,20.0,16.0,20.0,16.0,0,1,56.1986111114,56.1986111114,56.1986111114,bugged
1,175,2,1,1,175.0,2.0,175.0,2.0,0,1,32.9028356485,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,299.80287037,299.80287037,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,159,2,1,1,159.0,2.0,159.0,2.0,0,1,18.7966782409,0,0,valid
1,8,8,1,1,8.0,8.0,8.0,8.0,0,1,93.7185069448,93.7185069448,93.7185069448,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,valid
1,275,2,1,1,275.0,2.0,275.0,2.0,0,1,35.1812500004,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,343.911053241,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,0,0,valid
2,867,7,2,2,433.5,3.5,433.5,3.5,0,2,18.9831250003,0,0,valid
2,72,12,2,2,36.0,6.0,36.0,6.0,0,2,34.0102893519,0,0,valid
13,2859,1443,13,13,219.923076923,111.0,219.923076923,111.0,0,6,13.5481481482,0,0,valid
3,692,369,3,3,230.666666667,123.0,230.666666667,123.0,0,3,4.51552083343,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,463.468796297,0,bugged
0,0,0,0,0,0,0,0,0,0,0,720.80462963,0,0,valid
2,291,34,2,2,145.5,17.0,145.5,17.0,0,2,20.8927314817,0,0,valid
1,64,8,1,1,64.0,8.0,64.0,8.0,0,1,36.5541666667,0,0,bugged
1,44,40,1,1,44.0,40.0,44.0,40.0,0,1,10.9259027778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,463.468796297,0,0,valid
4,111,30,4,4,27.75,7.5,27.75,7.5,3,2,1.72192129632,1.72192129632,1.72192129632,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
1,2,4,1,1,2.0,4.0,2.0,4.0,0,1,18.667488426,18.667488426,18.667488426,bugged
1,20,20,1,1,20.0,20.0,20.0,20.0,0,1,56.1986111114,56.1986111114,56.1986111114,bugged
4,36,116,4,4,9.0,29.0,9.0,29.0,2,3,14.7578472225,38.9677893519,38.9677893519,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,4,9,2,2,2.0,4.5,2.0,4.5,0,2,34.0074189818,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,252.54,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,209.808171296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,481.782268519,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,474.984351852,474.984351852,0,valid
5,345,26,5,5,69.0,5.2,69.0,5.2,0,3,10.9259027778,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1112.9243287,0,0,valid
4,94,82,4,4,23.5,20.5,23.5,20.5,1,4,4.51552083343,33.9167708335,33.9167708335,bugged
1,12,2,1,1,12.0,2.0,12.0,2.0,0,1,33.8887615744,252.722615741,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,252,64,2,2,126.0,32.0,126.0,32.0,1,2,0.819097222295,0.819097222295,0.819097222295,bugged
1,647,2,1,1,647.0,2.0,647.0,2.0,0,1,13.5481481482,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,1106.03207176,0,0,valid
2,26,12,2,2,13.0,6.0,13.0,6.0,1,2,17.5609375001,32.7161342595,32.7161342595,bugged
0,0,0,0,0,0,0,0,0,0,0,530.896516204,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,350.807349537,350.807349537,0,valid
7,718,200,7,7,102.571428571,28.5714285714,102.571428571,28.5714285714,0,4,21.9446990741,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,299.605289352,299.605289352,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,392.980613426,0,0,valid
2,60,8,2,2,30.0,4.0,30.0,4.0,1,1,15.8059375002,15.8059375002,15.8059375002,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,465.649548611,465.832199074,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
2,114,98,2,2,57.0,49.0,57.0,49.0,1,2,56.8667708337,56.8667708337,56.8667708337,bugged
1,181,2,1,1,181.0,2.0,181.0,2.0,0,1,4.67056712974,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,437.768553241,437.768553241,0,valid
0,0,0,0,0,0,0,0,0,0,0,481.883622685,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,150.97744213,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,602.51181713,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,209.808171296,0,0,valid
0,0,0,0,0,0,0,0,0,0,0,0,0,0,bugged
0,0,0,0,0,0,0,0,0,0,0,433.571550926,0,0,valid
